t,u,theta,phi
0.73,0,-0.0002749836,-0.002771616
0.74,0,-0.0002659364,-0.002771616
0.75,0,-0.000271919,0.002090931
0.76,0,-0.0002726145,-0.002771616
0.77,0,-0.0002610594,0.002090931
0.78,0,-0.0002247749,0.002090931
0.79,0,-0.0001872764,-0.002771616
0.8,0,-0.0002738677,-0.002771616
0.81,0,-0.0002596866,-0.002771616
0.82,0,-0.000300128,-0.002771616
0.83,0,-0.0002460589,0.002090931
0.84,0,-0.0003445006,-0.002771616
0.85,0,-0.0004397616,0.002090931
0.86,0,-0.0004622686,-0.002771616
0.87,0,-0.0003754846,0.002090931
0.88,0,-0.0003232288,-0.002771616
0.89,0,-0.0002879782,0.002090931
0.9,0,-0.0003006555,-0.002771616
0.91,0,-0.0002812758,0.002090931
0.92,0,-0.0003169563,0.002090931
0.93,0,-0.0003432768,0.002090931
0.94,0,-0.0002997412,0.002090931
0.95,0,-0.0002718604,0.002090931
0.96,0,-0.000257747,-0.002771616
0.97,0,-0.0002349275,-0.002771616
0.98,0,-0.0002691852,-0.002771616
0.99,0,-0.0003219516,0.002090931
1,0,-0.0003162892,0.002090931
1.01,0.3490666,-0.0003086037,-0.002771616
1.02,0.3490666,-0.0003251267,-0.002771616
1.03,0.3490666,0.001332283,0.002090931
1.04,0.3490666,0.01528954,0.006953239
1.05,0.3490666,0.02792278,0.02640271
1.06,0.3490666,0.02654937,0.05071473
1.07,0.3490666,0.009385625,0.0701642
1.08,0.3490666,-0.01627748,0.1042006
1.09,0.3490666,-0.03722867,0.1236501
1.1,0.3490666,-0.05425295,0.162549
1.11,0.3490666,-0.07763306,0.1917233
1.12,0.3490666,-0.1081691,0.2208974
1.13,0.3490666,-0.1329561,0.2549338
1.14,0.3490666,-0.1616796,0.2792459
1.15,0.3490666,-0.1991781,0.3035576
1.16,0.3490666,-0.2273353,0.3132823
1.17,0.3490666,-0.2313825,0.3278694
1.18,0.3490666,-0.2224697,0.3424563
1.19,0.3490666,-0.2143699,0.3521812
1.2,0.3490666,-0.2281554,0.3667681
1.21,0.3490666,-0.2507784,0.3716307
1.22,0.3490666,-0.2467223,0.3667681
1.23,0.3490666,-0.2105265,0.3667681
1.24,0.3490666,-0.1777712,0.3667681
1.25,0.3490666,-0.1618157,0.3716307
1.26,0.3490666,-0.1536133,0.3716307
1.27,0.3490666,-0.1299999,0.3716307
1.28,0.3490666,-0.09583351,0.3667681
1.29,0.3490666,-0.07023944,0.3716307
1.3,0.3490666,-0.05227219,0.3716307
1.31,0.3490666,-0.03120358,0.3716307
1.32,0.3490666,-0.003792789,0.3667681
1.33,0.3490666,0.02458324,0.3667681
1.34,0.3490666,0.04465123,0.3716307
1.35,0.3490666,0.06715008,0.3716307
1.36,0.3490666,0.08675771,0.3716307
1.37,0.3490666,0.1091189,0.3716307
1.38,0.3490666,0.1336921,0.3716307
1.39,0.3490666,0.1517274,0.3716307
1.4,0.3490666,0.166624,0.3716307
1.41,0.3490666,0.1836217,0.3716307
1.42,0.3490666,0.20049,0.3716307
1.43,0.3490666,0.217512,0.3716307
1.44,0.3490666,0.2286784,0.3716307
1.45,0.3490666,0.2377549,0.3716307
1.46,0.3490666,0.2462037,0.376493
1.47,0.3490666,0.2545428,0.3716307
1.48,0.3490666,0.2616087,0.3716307
1.49,0.3490666,0.2660232,0.3716307
1.5,0.3490666,0.2672001,0.3716307
1.51,0.3490666,0.267601,0.3716307
1.52,0.3490666,0.2664699,0.3716307
1.53,0.3490666,0.2648108,0.3716307
1.54,0.3490666,0.2613154,0.3716307
1.55,0.3490666,0.2545789,0.376493
1.56,0.3490666,0.2473798,0.3716307
1.57,0.3490666,0.2389033,0.3716307
1.58,0.3490666,0.228955,0.3716307
1.59,0.3490666,0.2168027,0.3716307
1.6,0.3490666,0.2033928,0.3716307
1.61,0.3490666,0.1886133,0.3716307
1.62,0.3490666,0.1718958,0.3716307
1.63,0.3490666,0.1550494,0.376493
1.64,0.3490666,0.1386473,0.3716307
1.65,0.3490666,0.1211107,0.3716307
1.66,0.3490666,0.1011594,0.3716307
1.67,0.3490666,0.08037442,0.3716307
1.68,0.3490666,0.06032632,0.3716307
1.69,0.3490666,0.0403156,0.3716307
1.7,0.3490666,0.01959486,0.3716307
1.71,0.3490666,-0.002157025,0.3716307
1.72,0.3490666,-0.02352382,0.3716307
1.73,0.3490666,-0.04383978,0.3716307
1.74,0.3490666,-0.06374525,0.3716307
1.75,0.3490666,-0.08339023,0.3716307
1.76,0.3490666,-0.1034208,0.3716307
1.77,0.3490666,-0.1221005,0.3716307
1.78,0.3490666,-0.1392198,0.3716307
1.79,0.3490666,-0.1557887,0.3716307
1.8,0.3490666,-0.1722611,0.3667681
1.81,0.3490666,-0.1874723,0.3716307
1.82,0.3490666,-0.2010709,0.3716307
1.83,0.3490666,-0.2132926,0.3716307
1.84,0.3490666,-0.2245063,0.3667681
1.85,0.3490666,-0.2344672,0.3716307
1.86,0.3490666,-0.2427857,0.3716307
1.87,0.3490666,-0.2493716,0.3716307
1.88,0.3490666,-0.2546746,0.3716307
1.89,0.3490666,-0.2585236,0.3667681
1.9,0.3490666,-0.2606967,0.3716307
1.91,0.3490666,-0.2607111,0.3667681
1.92,0.3490666,-0.2591733,0.3716307
1.93,0.3490666,-0.2565094,0.3667681
1.94,0.3490666,-0.2522941,0.3716307
1.95,0.3490666,-0.2462316,0.3716307
1.96,0.3490666,-0.2388795,0.3716307
1.97,0.3490666,-0.2304427,0.3716307
1.98,0.3490666,-0.2200749,0.3716307
1.99,0.3490666,-0.2083589,0.3716307
2,0.3490666,-0.1957349,0.3667681
2.01,0.3490666,-0.1818988,0.3716307
2.02,0.3490666,-0.1670106,0.3716307
2.03,0.3490666,-0.1510772,0.3716307
2.04,0.3490666,-0.1343375,0.3667681
2.05,0.3490666,-0.11679,0.3716307
2.06,0.3490666,-0.09881622,0.3716307
2.07,0.3490666,-0.0802059,0.3716307
2.08,0.3490666,-0.06076846,0.3716307
2.09,0.3490666,-0.04127692,0.3716307
2.1,0.3490666,-0.0219153,0.3716307
2.11,0.3490666,-0.002324518,0.3716307
2.12,0.3490666,0.01750698,0.3716307
2.13,0.3490666,0.03707173,0.3716307
2.14,0.3490666,0.05604839,0.3716307
2.15,0.3490666,0.07478904,0.3716307
2.16,0.3490666,0.09288289,0.3716307
2.17,0.3490666,0.1107165,0.3716307
2.18,0.3490666,0.1276554,0.3716307
2.19,0.3490666,0.1431678,0.3716307
2.2,0.3490666,0.1580243,0.3716307
2.21,0.3490666,0.1723051,0.3716307
2.22,0.3490666,0.1854301,0.3716307
2.23,0.3490666,0.1968355,0.3716307
2.24,0.3490666,0.2070199,0.3716307
2.25,0.3490666,0.216252,0.3716307
2.26,0.3490666,0.2241932,0.3716307
2.27,0.3490666,0.2305608,0.3716307
2.28,0.3490666,0.2351863,0.3716307
2.29,0.3490666,0.2382093,0.3716307
2.3,0.3490666,0.2401042,0.3716307
2.31,0.3490666,0.240607,0.3716307
2.32,0.3490666,0.2392432,0.3716307
2.33,0.3490666,0.2362424,0.3716307
2.34,0.3490666,0.2322496,0.3716307
2.35,0.3490666,0.2269513,0.3716307
2.36,0.3490666,0.2199798,0.3716307
2.37,0.3490666,0.2116028,0.3716307
2.38,0.3490666,0.2019556,0.3716307
2.39,0.3490666,0.1913077,0.3716307
2.4,0.3490666,0.179383,0.3716307
2.41,0.3490666,0.1661818,0.3716307
2.42,0.3490666,0.1520195,0.3716307
2.43,0.3490666,0.1371789,0.3716307
2.44,0.3490666,0.1215927,0.3716307
2.45,0.3490666,0.1050828,0.3716307
2.46,0.3490666,0.08796877,0.3716307
2.47,0.3490666,0.0703611,0.3716307
2.48,0.3490666,0.05258853,0.3716307
2.49,0.3490666,0.03441571,0.3716307
2.5,0.3490666,0.0160011,0.3716307
2.51,0.3490666,-0.002519284,0.3716307
2.52,0.3490666,-0.02085485,0.3716307
2.53,0.3490666,-0.03897068,0.3716307
2.54,0.3490666,-0.05682146,0.3716307
2.55,0.3490666,-0.07435147,0.376493
2.56,0.3490666,-0.09126493,0.3716307
2.57,0.3490666,-0.1073294,0.3716307
2.58,0.3490666,-0.122866,0.3716307
2.59,0.3490666,-0.1377889,0.3716307
2.6,0.3490666,-0.1517351,0.3716307
2.61,0.3490666,-0.1645141,0.3716307
2.62,0.3490666,-0.1761548,0.3716307
2.63,0.3490666,-0.1867399,0.3716307
2.64,0.3490666,-0.1961049,0.3716307
2.65,0.3490666,-0.2044508,0.3716307
2.66,0.3490666,-0.2114445,0.3716307
2.67,0.3490666,-0.2170886,0.3716307
2.68,0.3490666,-0.2213466,0.3716307
2.69,0.3490666,-0.2241128,0.3716307
2.7,0.3490666,-0.2255194,0.3716307
2.71,0.3490666,-0.2254647,0.3667681
2.72,0.3490666,-0.2240358,0.3716307
2.73,0.3490666,-0.2213113,0.3716307
2.74,0.3490666,-0.2172882,0.3716307
2.75,0.3490666,-0.2118411,0.3716307
2.76,0.3490666,-0.2050621,0.3667681
2.77,0.3490666,-0.1971317,0.3716307
2.78,0.3490666,-0.1879705,0.3716307
2.79,0.3490666,-0.1777348,0.3716307
2.8,0.3490666,-0.1664292,0.3716307
2.81,0.3490666,-0.1541609,0.3716307
2.82,0.3490666,-0.1409656,0.3716307
2.83,0.3490666,-0.1267661,0.3716307
2.84,0.3490666,-0.1119325,0.3716307
2.85,0.3490666,-0.0965272,0.3716307
2.86,0.3490666,-0.08052063,0.3716307
2.87,0.3490666,-0.06404973,0.3716307
2.88,0.3490666,-0.04742536,0.3716307
2.89,0.3490666,-0.03065368,0.3716307
2.9,0.3490666,-0.01357896,0.3716307
2.91,0.3490666,0.003505467,0.3716307
2.92,0.3490666,0.02054929,0.3716307
2.93,0.3490666,0.03753436,0.3716307
2.94,0.3490666,0.05399345,0.3716307
2.95,0.3490666,0.07016148,0.3716307
2.96,0.3490666,0.08574209,0.3716307
2.97,0.3490666,0.1008542,0.3716307
2.98,0.3490666,0.1153183,0.3716307
2.99,0.3490666,0.1290188,0.3716307
3,0.3490666,0.1417713,0.3716307
3.01,0.3490666,0.1536406,0.3716307
3.02,0.3490666,0.1644431,0.3716307
3.03,0.3490666,0.1742039,0.3716307
3.04,0.3490666,0.1828169,0.3716307
3.05,0.3490666,0.1903251,0.3716307
3.06,0.3490666,0.1965682,0.3716307
3.07,0.3490666,0.2016051,0.3716307
3.08,0.3490666,0.2053644,0.3716307
3.09,0.3490666,0.2078025,0.3716307
3.1,0.3490666,0.2089025,0.3716307
3.11,0.3490666,0.2085296,0.3716307
3.12,0.3490666,0.2069759,0.3716307
3.13,0.3490666,0.2043228,0.3716307
3.14,0.3490666,0.20042,0.376493
3.15,0.3490666,0.195216,0.3716307
3.16,0.3490666,0.1888687,0.3716307
3.17,0.3490666,0.18141,0.3716307
3.18,0.3490666,0.1726108,0.3716307
3.19,0.3490666,0.1628157,0.3716307
3.2,0.3490666,0.1520043,0.376493
3.21,0.3490666,0.1402887,0.3716307
3.22,0.3490666,0.127922,0.3716307
3.23,0.3490666,0.11472,0.3716307
3.24,0.3490666,0.1007836,0.3716307
3.25,0.3490666,0.08617305,0.3716307
3.26,0.3490666,0.07113206,0.3716307
3.27,0.3490666,0.05584108,0.3716307
3.28,0.3490666,0.04017138,0.3716307
3.29,0.3490666,0.02430998,0.3716307
3.3,0.3490666,0.008384144,0.3716307
3.31,0.3490666,-0.007527122,0.3716307
3.32,0.3490666,-0.02333107,0.3716307
3.33,0.3490666,-0.03897083,0.3716307
3.34,0.3490666,-0.05435087,0.3716307
3.35,0.3490666,-0.06931727,0.3716307
3.36,0.3490666,-0.0837488,0.3716307
3.37,0.3490666,-0.09762806,0.3716307
3.38,0.3490666,-0.1109157,0.3716307
3.39,0.3490666,-0.1233434,0.3716307
3.4,0.3490666,-0.1350299,0.3716307
3.41,0.3490666,-0.145868,0.3716307
3.42,0.3490666,-0.155655,0.3716307
3.43,0.3490666,-0.164462,0.3716307
3.44,0.3490666,-0.1722265,0.3716307
3.45,0.3490666,-0.1790552,0.3716307
3.46,0.3490666,-0.1845347,0.3716307
3.47,0.3490666,-0.1889039,0.3716307
3.48,0.3490666,-0.1920771,0.3716307
3.49,0.3490666,-0.1940445,0.3716307
3.5,0.3490666,-0.194806,0.3716307
3.51,0.3490666,-0.1944159,0.3716307
3.52,0.3490666,-0.1927955,0.3716307
3.53,0.3490666,-0.1897704,0.3716307
3.54,0.3490666,-0.1856959,0.3716307
3.55,0.3490666,-0.1804929,0.3667681
3.56,0.3490666,-0.1743188,0.3716307
3.57,0.3490666,-0.1669648,0.3667681
3.58,0.3490666,-0.1585832,0.3667681
3.59,0.3490666,-0.1493204,0.3716307
3.6,0.3490666,-0.139035,0.3716307
3.61,0.3490666,-0.1280257,0.3716307
3.62,0.3490666,-0.1162941,0.3716307
3.63,0.3490666,-0.1038805,0.3716307
3.64,0.3490666,-0.09090208,0.3667681
3.65,0.3490666,-0.07739807,0.3716307
3.66,0.3490666,-0.06352586,0.3716307
3.67,0.3490666,-0.04912088,0.3716307
3.68,0.3490666,-0.03452656,0.3716307
3.69,0.3490666,-0.01985598,0.3716307
3.7,0.3490666,-0.005044761,0.3716307
3.71,0.3490666,0.009793796,0.3716307
3.72,0.3490666,0.02438696,0.3716307
3.73,0.3490666,0.03880989,0.3716307
3.74,0.3490666,0.05297722,0.3716307
3.75,0.3490666,0.06676625,0.3716307
3.76,0.3490666,0.08004861,0.3716307
3.77,0.3490666,0.0927491,0.3716307
3.78,0.3490666,0.104891,0.3716307
3.79,0.3490666,0.1162506,0.3716307
3.8,0.3490666,0.1269216,0.3716307
3.81,0.3490666,0.1367189,0.3716307
3.82,0.3490666,0.1455848,0.3716307
3.83,0.3490666,0.1535491,0.3716307
3.84,0.3490666,0.1604901,0.3716307
3.85,0.3490666,0.1664629,0.3716307
3.86,0.3490666,0.171312,0.3716307
3.87,0.3490666,0.1751856,0.3716307
3.88,0.3490666,0.1779008,0.3716307
3.89,0.3490666,0.1793317,0.3716307
3.9,0.3490666,0.1796774,0.3716307
3.91,0.3490666,0.1788211,0.3667681
3.92,0.3490666,0.1770301,0.3716307
3.93,0.3490666,0.1742056,0.3716307
3.94,0.3490666,0.1703038,0.3716307
3.95,0.3490666,0.1652997,0.3716307
3.96,0.3490666,0.1591925,0.3716307
3.97,0.3490666,0.1520088,0.3716307
3.98,0.3490666,0.1440782,0.3716307
3.99,0.3490666,0.1352897,0.3716307
4,0.3490666,0.1256648,0.3716307
4.01,0.3490666,0.1153432,0.3716307
4.02,0.3490666,0.1043898,0.3716307
4.03,0.3490666,0.0927396,0.3716307
4.04,0.3490666,0.0804832,0.3716307
4.05,0.3490666,0.06781568,0.3716307
4.06,0.3490666,0.05473877,0.376493
4.07,0.3490666,0.04143084,0.3716307
4.08,0.3490666,0.02792874,0.3716307
4.09,0.3490666,0.0143418,0.3716307
4.1,0.3490666,0.000715972,0.3716307
4.11,0.3490666,-0.01289758,0.3716307
4.12,0.3490666,-0.0264246,0.3716307
4.13,0.3490666,-0.03968326,0.3716307
4.14,0.3490666,-0.05259937,0.3716307
4.15,0.3490666,-0.06524045,0.3716307
4.16,0.3490666,-0.0774838,0.3716307
4.17,0.3490666,-0.08912952,0.3716307
4.18,0.3490666,-0.1001622,0.3716307
4.19,0.3490666,-0.1105372,0.3716307
4.2,0.3490666,-0.1201912,0.376493
4.21,0.3490666,-0.1290595,0.3716307
4.22,0.3490666,-0.1370956,0.3716307
4.23,0.3490666,-0.1441917,0.3716307
4.24,0.3490666,-0.1502679,0.3716307
4.25,0.3490666,-0.1554231,0.3716307
4.26,0.3490666,-0.1595879,0.3716307
4.27,0.3490666,-0.1627558,0.3716307
4.28,0.3490666,-0.1649302,0.3716307
4.29,0.3490666,-0.1660635,0.3716307
4.3,0.3490666,-0.1661906,0.3716307
4.31,0.3490666,-0.1651942,0.3716307
4.32,0.3490666,-0.1631013,0.3716307
4.33,0.3490666,-0.1599987,0.3716307
4.34,0.3490666,-0.1559324,0.3716307
4.35,0.3490666,-0.1510816,0.3716307
4.36,0.3490666,-0.1453118,0.3716307
4.37,0.3490666,-0.1386569,0.3667681
4.38,0.3490666,-0.1310718,0.3716307
4.39,0.3490666,-0.1226799,0.3716307
4.4,0.3490666,-0.1136897,0.3716307
4.41,0.3490666,-0.1039589,0.3716307
4.42,0.3490666,-0.09358872,0.3716307
4.43,0.3490666,-0.0827679,0.3716307
4.44,0.3490666,-0.07149643,0.3716307
4.45,0.3490666,-0.05968657,0.3716307
4.46,0.3490666,-0.04749649,0.3716307
4.47,0.3490666,-0.03508951,0.3716307
4.48,0.3490666,-0.02257102,0.3716307
4.49,0.3490666,-0.01000056,0.3716307
4.5,0.3490666,0.002458729,0.3716307
4.51,0.3490666,0.01490371,0.3716307
4.52,0.3490666,0.02729271,0.3716307
4.53,0.3490666,0.03949466,0.3716307
4.54,0.3490666,0.05131671,0.3716307
4.55,0.3490666,0.06279173,0.3716307
4.56,0.3490666,0.07381099,0.3716307
4.57,0.3490666,0.08431503,0.3716307
4.58,0.3490666,0.09430008,0.3716307
4.59,0.3490666,0.103581,0.3716307
4.6,0.3490666,0.1121719,0.3716307
4.61,0.3490666,0.120048,0.3716307
4.62,0.3490666,0.1271861,0.3716307
4.63,0.3490666,0.133422,0.3716307
4.64,0.3490666,0.1388308,0.3716307
4.65,0.3490666,0.1433158,0.3716307
4.66,0.3490666,0.1467965,0.3716307
4.67,0.3490666,0.1494075,0.3716307
4.68,0.3490666,0.151058,0.3716307
4.69,0.3490666,0.1517796,0.3716307
4.7,0.3490666,0.1515217,0.3716307
4.71,0.3490666,0.1502247,0.3716307
4.72,0.3490666,0.1481663,0.3716307
4.73,0.3490666,0.1451924,0.3716307
4.74,0.3490666,0.1412606,0.3716307
4.75,0.3490666,0.1365221,0.3716307
4.76,0.3490666,0.130945,0.3716307
4.77,0.3490666,0.1244763,0.3716307
4.78,0.3490666,0.1172414,0.3716307
4.79,0.3490666,0.1093542,0.3716307
4.8,0.3490666,0.1008344,0.3716307
4.81,0.3490666,0.09172861,0.3716307
4.82,0.3490666,0.08203596,0.3716307
4.83,0.3490666,0.07196718,0.3716307
4.84,0.3490666,0.0615095,0.3667681
4.85,0.3490666,0.05065759,0.3716307
4.86,0.3490666,0.03956871,0.3716307
4.87,0.3490666,0.02824665,0.3716307
4.88,0.3490666,0.01669408,0.3716307
4.89,0.3490666,0.005132863,0.3716307
4.9,0.3490666,-0.006395076,0.3716307
4.91,0.3490666,-0.01784096,0.3716307
4.92,0.3490666,-0.02914128,0.3667681
4.93,0.3490666,-0.04018857,0.3716307
4.94,0.3490666,-0.05101651,0.3716307
4.95,0.3490666,-0.06138612,0.3716307
4.96,0.3490666,-0.07139726,0.3716307
4.97,0.3490666,-0.08079235,0.3716307
4.98,0.3490666,-0.08966905,0.3716307
4.99,0.3490666,-0.09791309,0.3716307
5,0.3490666,-0.1054716,0.3716307
5.01,0.3490666,-0.1124863,0.3716307
5.02,0.3490666,-0.1187739,0.3716307
5.03,0.3490666,-0.1242566,0.3716307
5.04,0.3490666,-0.1289054,0.3716307
5.05,0.3490666,-0.1326917,0.3716307
5.06,0.3490666,-0.135639,0.3716307
5.07,0.3490666,-0.1377593,0.3716307
5.08,0.3490666,-0.1389498,0.3716307
5.09,0.3490666,-0.1392857,0.3716307
5.1,0.3490666,-0.1387189,0.3716307
5.11,0.3490666,-0.1373133,0.3716307
5.12,0.3490666,-0.1350381,0.3716307
5.13,0.3490666,-0.1319532,0.3716307
5.14,0.3490666,-0.127952,0.3716307
5.15,0.3490666,-0.1233567,0.3716307
5.16,0.3490666,-0.1179107,0.3716307
5.17,0.3490666,-0.1116896,0.3716307
5.18,0.3490666,-0.104895,0.3716307
5.19,0.3490666,-0.097476,0.3716307
5.2,0.3490666,-0.08946322,0.3716307
5.21,0.3490666,-0.08091066,0.3716307
5.22,0.3490666,-0.07189027,0.3716307
5.23,0.3490666,-0.06247407,0.3716307
5.24,0.3490666,-0.05273293,0.3716307
5.25,0.3490666,-0.04272817,0.3716307
5.26,0.3490666,-0.03255545,0.3716307
5.27,0.3490666,-0.02214505,0.3716307
5.28,0.3490666,-0.01158347,0.3716307
5.29,0.3490666,-0.001050516,0.3716307
5.3,0.3490666,0.009491511,0.3716307
5.31,0.3490666,0.01984569,0.3716307
5.32,0.3490666,0.03008364,0.3716307
5.33,0.3490666,0.03998372,0.3716307
5.34,0.3490666,0.04972666,0.3716307
5.35,0.3490666,0.05901852,0.3716307
5.36,0.3490666,0.06792599,0.3716307
5.37,0.3490666,0.07640561,0.3716307
5.38,0.3490666,0.08427574,0.3716307
5.39,0.3490666,0.0915654,0.3716307
5.4,0.3490666,0.09835928,0.3716307
5.41,0.3490666,0.1043995,0.3716307
5.42,0.3490666,0.1097963,0.3716307
5.43,0.3490666,0.1145271,0.3716307
5.44,0.3490666,0.1183794,0.3716307
5.45,0.3490666,0.1215041,0.3716307
5.46,0.3490666,0.1238342,0.3716307
5.47,0.3490666,0.1253931,0.3716307
5.48,0.3490666,0.126156,0.3716307
5.49,0.3490666,0.1261461,0.3716307
5.5,0.3490666,0.1253913,0.3716307
5.51,0.3490666,0.1237645,0.3716307
5.52,0.3490666,0.1213378,0.3716307
5.53,0.3490666,0.1181992,0.3716307
5.54,0.3490666,0.1143632,0.3716307
5.55,0.3490666,0.1098259,0.3716307
5.56,0.3490666,0.1046315,0.3716307
5.57,0.3490666,0.09886377,0.3716307
5.58,0.3490666,0.09234931,0.3716307
5.59,0.3490666,0.08535533,0.3667681
5.6,0.3490666,0.0779146,0.3716307
5.61,0.3490666,0.0700566,0.3716307
5.62,0.3490666,0.06165706,0.3716307
5.63,0.3490666,0.05303669,0.3716307
5.64,0.3490666,0.04410123,0.3716307
5.65,0.3490666,0.03490815,0.3716307
5.66,0.3490666,0.02548319,0.3716307
5.67,0.3490666,0.01604905,0.3716307
5.68,0.3490666,0.006469132,0.376493
5.69,0.3490666,-0.003097329,0.3716307
5.7,0.3490666,-0.01255201,0.3716307
5.71,0.3490666,-0.02196268,0.3716307
5.72,0.3490666,-0.03110202,0.3716307
5.73,0.3490666,-0.03996895,0.3716307
5.74,0.3490666,-0.04849758,0.3716307
5.75,0.3490666,-0.05682394,0.3716307
5.76,0.3490666,-0.06466493,0.3716307
5.77,0.3490666,-0.07211966,0.3716307
5.78,0.3490666,-0.07913646,0.3716307
5.79,0.3490666,-0.08556507,0.3716307
5.8,0.3490666,-0.09139967,0.3716307
5.81,0.3490666,-0.09665652,0.3716307
5.82,0.3490666,-0.1012554,0.3716307
5.83,0.3490666,-0.105241,0.3716307
5.84,0.3490666,-0.1084469,0.3716307
5.85,0.3490666,-0.1110054,0.3716307
5.86,0.3490666,-0.1129004,0.3716307
5.87,0.3490666,-0.114004,0.3716307
5.88,0.3490666,-0.1143208,0.3716307
5.89,0.3490666,-0.1139346,0.3716307
5.9,0.3490666,-0.1127887,0.376493
5.91,0.3490666,-0.1110069,0.3716307
5.92,0.3490666,-0.1086699,0.3716307
5.93,0.3490666,-0.1055913,0.3716307
5.94,0.3490666,-0.1018095,0.3716307
5.95,0.3490666,-0.09741599,0.376493
5.96,0.3490666,-0.09243937,0.3716307
5.97,0.3490666,-0.08692095,0.3716307
5.98,0.3490666,-0.08093212,0.3716307
5.99,0.3490666,-0.07449578,0.376493
6,0.3490666,-0.06765858,0.3716307
6.01,0.3490666,-0.06032876,0.3716307
6.02,0.3490666,-0.05268223,0.3716307
6.03,0.3490666,-0.04473583,0.3716307
6.04,0.3490666,-0.03663338,0.3716307
6.05,0.3490666,-0.02835478,0.3716307
6.06,0.3490666,-0.02000431,0.3716307
6.07,0.3490666,-0.01139577,0.3716307
6.08,0.3490666,-0.002818346,0.3716307
6.09,0.3490666,0.005724981,0.3667681
6.1,0.3490666,0.01416331,0.3667681
6.11,0.3490666,0.02247741,0.3716307
6.12,0.3490666,0.03060817,0.3716307
6.13,0.3490666,0.03848822,0.3716307
6.14,0.3490666,0.04612435,0.3716307
6.15,0.3490666,0.05339272,0.3716307
6.16,0.3490666,0.06034766,0.3716307
6.17,0.3490666,0.06689265,0.3667681
6.18,0.3490666,0.07296392,0.3716307
6.19,0.3490666,0.07845179,0.3716307
6.2,0.3490666,0.08343855,0.3716307
6.21,0.3490666,0.08795762,0.3716307
6.22,0.3490666,0.09178153,0.3716307
6.23,0.3490666,0.09508523,0.3716307
6.24,0.3490666,0.09770899,0.3716307
6.25,0.3490666,0.09968835,0.3716307
6.26,0.3490666,0.1010108,0.3716307
6.27,0.3490666,0.101687,0.3716307
6.28,0.3490666,0.1017012,0.3716307
6.29,0.3490666,0.101067,0.3716307
6.3,0.3490666,0.09973853,0.3716307
6.31,0.3490666,0.09784331,0.376493
6.32,0.3490666,0.09530991,0.3716307
