t,u,theta,phi
3.64,-0.00013783,-0.0001722875,-4.529953e-06
3.65,-0.0001943235,-0.0002429043,-4.529953e-06
3.66,-0.0002391316,-0.0002989144,-4.529953e-06
3.67,-0.0002214899,-0.0002768624,-4.529953e-06
3.68,-0.0001613724,-0.0002017154,0.004857779
3.69,-0.0001652722,-0.0002065903,-4.529953e-06
3.7,-0.0001276671,-0.0001595839,-4.529953e-06
3.71,-9.081227e-05,-0.0001135153,-4.529953e-06
3.72,-0.0001319669,-0.0001649586,-4.529953e-06
3.73,-0.0001421186,-0.0001776482,-4.529953e-06
3.74,-0.0001883269,-0.0002354086,-4.529953e-06
3.75,-0.0001760482,-0.0002200603,-4.529953e-06
3.76,-0.0001893104,-0.000236638,-4.529953e-06
3.77,-0.0002048088,-0.000256011,-4.529953e-06
3.78,-0.0001922731,-0.0002403414,-4.529953e-06
3.79,-0.0001558884,-0.0001948605,-4.529953e-06
3.8,-0.000132161,-0.0001652013,-4.529953e-06
3.81,-6.362879e-05,-7.953598e-05,-4.529953e-06
3.82,-8.188497e-05,-0.0001023562,-4.529953e-06
3.83,-5.831607e-05,-7.289508e-05,-4.529953e-06
3.84,-2.154032e-05,-2.69254e-05,-4.529953e-06
3.85,-7.663156e-05,-9.578944e-05,-4.529953e-06
3.86,-0.000104971,-0.0001312138,-4.529953e-06
3.87,-7.55045e-05,-9.438062e-05,-4.529953e-06
3.88,-2.713422e-05,-3.391777e-05,-4.529953e-06
3.89,-1.377564e-05,-1.721955e-05,-4.529953e-06
3.9,2.131506e-05,2.664383e-05,-4.529953e-06
3.91,3.408192e-05,4.260239e-05,-4.529953e-06
3.92,4.618887e-05,5.773609e-05,-4.529953e-06
3.93,-5.304875e-06,-6.631093e-06,-4.529953e-06
3.94,9.76337e-06,1.220421e-05,-4.529953e-06
3.95,1.253942e-05,1.567428e-05,-4.529953e-06
3.96,1.46813e-05,1.835163e-05,-4.529953e-06
3.97,-2.888259e-05,-3.610324e-05,-4.529953e-06
3.98,-6.045043e-05,-7.556304e-05,-4.529953e-06
3.99,-1.831485e-05,-2.289356e-05,-4.529953e-06
4,-1.291188e-05,-1.613985e-05,-4.529953e-06
4.01,-9.454728e-06,-1.181841e-05,-4.529953e-06
4.02,-1.590768e-05,-1.98846e-05,-4.529953e-06
4.03,-7.95975e-06,-9.949687e-06,-4.529953e-06
4.04,-1.205251e-05,-1.506564e-05,0.004857779
4.05,-3.63305e-05,-4.541313e-05,-4.529953e-06
4.06,3.335068e-05,4.168835e-05,-4.529953e-06
4.07,5.530184e-05,6.91273e-05,-4.529953e-06
4.08,5.158011e-06,6.447513e-06,-4.529953e-06
4.09,-2.934494e-05,-3.668118e-05,-4.529953e-06
4.1,1.815422e-05,2.269277e-05,-4.529953e-06
4.11,4.257428e-05,5.321785e-05,-4.529953e-06
4.12,7.213982e-05,9.017477e-05,-4.529953e-06
4.13,9.106332e-05,0.0001138291,-4.529953e-06
4.14,0.0001386545,0.0001733181,-4.529953e-06
4.15,0.0001705575,0.0002131968,-4.529953e-06
4.16,0.0001087912,0.000135989,-4.529953e-06
4.17,0.0001341362,0.0001676702,-4.529953e-06
4.18,0.0001231203,0.0001539004,-4.529953e-06
4.19,8.522078e-05,0.000106526,-4.529953e-06
4.2,0.0001388148,0.0001735185,-4.529953e-06
4.21,0.0001083246,0.0001354058,-4.529953e-06
4.22,8.24354e-05,0.0001030443,-4.529953e-06
4.23,8.273513e-05,0.0001034189,-4.529953e-06
4.24,1.990942e-05,2.488678e-05,-4.529953e-06
4.25,6.358585e-05,7.948231e-05,-4.529953e-06
4.26,8.07167e-05,0.0001008959,-4.529953e-06
4.27,2.418054e-05,3.022568e-05,-4.529953e-06
4.28,-2.08365e-05,-2.604562e-05,-4.529953e-06
4.29,-1.683998e-05,-2.104997e-05,-4.529953e-06
4.3,-2.953632e-05,-3.69204e-05,-4.529953e-06
4.31,-3.770333e-05,-4.712916e-05,-4.529953e-06
4.32,-8.143023e-05,-0.0001017878,-4.529953e-06
4.33,-4.198321e-05,-5.247902e-05,-4.529953e-06
4.34,-4.433241e-06,-5.541551e-06,-4.529953e-06
4.35,3.012689e-05,3.765861e-05,-4.529953e-06
4.36,6.215757e-05,7.769697e-05,-4.529953e-06
4.37,7.194423e-05,8.993029e-05,-4.529953e-06
4.38,-2.539865e-05,-3.174831e-05,-4.529953e-06
4.39,-2.334587e-05,-2.918234e-05,-4.529953e-06
4.4,-2.341086e-05,-2.926357e-05,-4.529953e-06
4.41,-3.738298e-05,-4.672872e-05,-4.529953e-06
4.42,-6.103106e-05,-7.628883e-05,-4.529953e-06
4.43,-5.113252e-05,-6.391565e-05,-4.529953e-06
4.44,-4.154287e-05,-5.192859e-05,-4.529953e-06
4.45,-5.554648e-05,-6.94331e-05,-4.529953e-06
4.46,-3.901408e-05,-4.87676e-05,-4.529953e-06
4.47,-3.65477e-05,-4.568462e-05,-4.529953e-06
4.48,-6.131604e-05,-7.664505e-05,-4.529953e-06
4.49,-9.769195e-05,-0.0001221149,-4.529953e-06
4.5,-0.0001156768,-0.000144596,-4.529953e-06
4.51,-0.0001307388,-0.0001634235,-4.529953e-06
4.52,-0.0001222709,-0.0001528386,-4.529953e-06
4.53,-0.0001868394,-0.0002335493,-4.529953e-06
4.54,-0.0001666446,-0.0002083058,-4.529953e-06
4.55,-0.0001452108,-0.0001815134,-4.529953e-06
4.56,-0.0001398549,-0.0001748186,-4.529953e-06
4.57,-0.0001659316,-0.0002074145,-4.529953e-06
4.58,-0.0002110489,-0.0002638111,-4.529953e-06
4.59,-0.0001581194,-0.0001976493,-4.529953e-06
4.6,-0.0001544434,-0.0001930542,-4.529953e-06
4.61,-0.0001567967,-0.0001959959,-4.529953e-06
4.62,-0.0001448874,-0.0001811092,-4.529953e-06
4.63,-8.869838e-05,-0.000110873,-4.529953e-06
4.64,-0.0001086939,-0.0001358673,-4.529953e-06
4.65,-7.493517e-05,-9.366897e-05,-4.529953e-06
4.66,1.666715e-05,2.083394e-05,-4.529953e-06
4.67,-2.929074e-06,-3.661343e-06,-4.529953e-06
4.68,-4.675896e-05,-5.84487e-05,-4.529953e-06
4.69,-1.074557e-05,-1.343197e-05,-4.529953e-06
4.7,-8.429622e-05,-0.0001053703,-4.529953e-06
4.71,-2.557701e-05,-3.197126e-05,-4.529953e-06
4.72,-4.952257e-05,-6.190321e-05,-4.529953e-06
4.73,-1.177764e-05,-1.472205e-05,-4.529953e-06
4.74,1.120243e-06,1.400304e-06,-4.529953e-06
4.75,1.598956e-05,1.998695e-05,-4.529953e-06
4.76,4.61264e-05,5.765799e-05,-4.529953e-06
4.77,6.147275e-05,7.684094e-05,-4.529953e-06
4.78,9.099121e-06,1.13739e-05,-4.529953e-06
4.79,5.975009e-06,7.468761e-06,-4.529953e-06
4.8,-4.041049e-05,-5.051311e-05,-4.529953e-06
4.81,-9.753851e-05,-0.0001219231,-4.529953e-06
4.82,-0.0001291919,-0.0001614898,-4.529953e-06
4.83,-0.000179866,-0.0002248325,-4.529953e-06
