t,u,theta,phi
0.84,0,0.0001306493,-0.002699375
0.85,0,4.698392e-05,0.002163172
0.86,0,1.472686e-05,-0.002699375
0.87,0,-1.918863e-05,0.002163172
0.88,0,-3.426643e-05,0.002163172
0.89,0,-4.143409e-05,-0.002699375
0.9,0,-0.0001423322,0.002163172
0.91,0,-8.774719e-05,0.002163172
0.92,0,1.740597e-05,0.002163172
0.93,0,-2.01846e-05,0.002163172
0.94,0,2.712539e-05,0.002163172
0.95,0,-4.824824e-06,-0.002699375
0.96,0,-8.10715e-05,0.002163172
0.97,0,-7.93706e-05,0.002163172
0.98,0,-6.261461e-05,-0.002699375
0.99,0,-0.0001320587,-0.002699375
1,0,-4.864924e-05,-0.002699375
1.01,0.7853982,-8.021128e-05,0.002163172
1.02,0.7853982,-6.388005e-05,-0.002699375
1.03,0.7853982,0.004381033,0.002163172
1.04,0.7853982,0.02352046,0.00702548
1.05,0.7853982,0.03360443,0.03133726
1.06,0.7853982,0.01567993,0.0653739
1.07,0.7853982,-0.01771132,0.08482337
1.08,0.7853982,-0.03812709,0.1237223
1.09,0.7853982,-0.04611198,0.157759
1.1,0.7853982,-0.06845789,0.1966577
1.11,0.7853982,-0.1142806,0.2452815
1.12,0.7853982,-0.1561767,0.2841802
1.13,0.7853982,-0.1739661,0.3279417
1.14,0.7853982,-0.1974352,0.3765652
1.15,0.7853982,-0.2449141,0.4397762
1.16,0.7853982,-0.2929439,0.4835372
1.17,0.7853982,-0.3319991,0.5370233
1.18,0.7853982,-0.3480855,0.5807846
1.19,0.7853982,-0.375537,0.6294081
1.2,0.7853982,-0.4103384,0.6780319
1.21,0.7853982,-0.4445705,0.7217932
1.22,0.7853982,-0.4760255,0.7606919
1.23,0.7853982,-0.5131644,0.7947285
1.24,0.7853982,-0.5464953,0.8141782
1.25,0.7853982,-0.5688029,0.8239028
1.26,0.7853982,-0.5681582,0.8287652
1.27,0.7853982,-0.5422162,0.8336277
1.28,0.7853982,-0.5191552,0.8287652
1.29,0.7853982,-0.4893902,0.8287652
1.3,0.7853982,-0.4534953,0.8239028
1.31,0.7853982,-0.4141846,0.8190403
1.32,0.7853982,-0.3697492,0.8093159
1.33,0.7853982,-0.3126695,0.8044534
1.34,0.7853982,-0.2559659,0.8044534
1.35,0.7853982,-0.208638,0.8093159
1.36,0.7853982,-0.1678166,0.8141782
1.37,0.7853982,-0.1267774,0.8239028
1.38,0.7853982,-0.08950198,0.8287652
1.39,0.7853982,-0.05916223,0.8336277
1.4,0.7853982,-0.0309498,0.83849
1.41,0.7853982,0.01051667,0.8336277
1.42,0.7853982,0.06167575,0.8336277
1.43,0.7853982,0.106255,0.8336277
1.44,0.7853982,0.1465914,0.8336277
1.45,0.7853982,0.1810957,0.83849
1.46,0.7853982,0.2143216,0.83849
1.47,0.7853982,0.247424,0.83849
1.48,0.7853982,0.2793033,0.8336277
1.49,0.7853982,0.3144691,0.8336277
1.5,0.7853982,0.3416286,0.83849
1.51,0.7853982,0.3650281,0.8336277
1.52,0.7853982,0.3853128,0.8336277
1.53,0.7853982,0.4063907,0.83849
1.54,0.7853982,0.4276983,0.8336277
1.55,0.7853982,0.4412666,0.83849
1.56,0.7853982,0.4485183,0.83849
1.57,0.7853982,0.4530952,0.83849
1.58,0.7853982,0.4608133,0.83849
1.59,0.7853982,0.4623543,0.83849
1.6,0.7853982,0.4573557,0.83849
1.61,0.7853982,0.4493505,0.83849
1.62,0.7853982,0.4445778,0.83849
1.63,0.7853982,0.4391508,0.83849
1.64,0.7853982,0.4257995,0.83849
1.65,0.7853982,0.4052309,0.83849
1.66,0.7853982,0.3839199,0.83849
1.67,0.7853982,0.3644022,0.8336277
1.68,0.7853982,0.3414403,0.83849
1.69,0.7853982,0.3122515,0.83849
1.7,0.7853982,0.2805258,0.83849
1.71,0.7853982,0.248352,0.83849
1.72,0.7853982,0.2176496,0.83849
1.73,0.7853982,0.1844415,0.83849
1.74,0.7853982,0.1466276,0.83849
1.75,0.7853982,0.1078083,0.83849
1.76,0.7853982,0.07023993,0.83849
1.77,0.7853982,0.03271622,0.8336277
1.78,0.7853982,-0.005685467,0.8336277
1.79,0.7853982,-0.0453879,0.8336277
1.8,0.7853982,-0.0852741,0.8336277
1.81,0.7853982,-0.1235177,0.8336277
1.82,0.7853982,-0.1601914,0.8336277
1.83,0.7853982,-0.1962315,0.8336277
1.84,0.7853982,-0.2323937,0.8336277
1.85,0.7853982,-0.2672701,0.8336277
1.86,0.7853982,-0.299531,0.8336277
1.87,0.7853982,-0.3291017,0.8287652
1.88,0.7853982,-0.3568146,0.8287652
1.89,0.7853982,-0.3843275,0.8287652
1.9,0.7853982,-0.410376,0.8287652
1.91,0.7853982,-0.4330257,0.8287652
1.92,0.7853982,-0.4518116,0.8287652
1.93,0.7853982,-0.4681258,0.8287652
1.94,0.7853982,-0.4834454,0.8287652
1.95,0.7853982,-0.496588,0.8287652
1.96,0.7853982,-0.5058959,0.8287652
1.97,0.7853982,-0.5118151,0.8287652
1.98,0.7853982,-0.5149724,0.8287652
1.99,0.7853982,-0.5158783,0.8287652
2,0.7853982,-0.5138972,0.8287652
2.01,0.7853982,-0.508261,0.8287652
2.02,0.7853982,-0.4996966,0.8287652
2.03,0.7853982,-0.4888751,0.8287652
2.04,0.7853982,-0.4757631,0.8287652
2.05,0.7853982,-0.4590127,0.8287652
2.06,0.7853982,-0.4394786,0.8287652
2.07,0.7853982,-0.4177653,0.8287652
2.08,0.7853982,-0.393823,0.8287652
2.09,0.7853982,-0.3673483,0.8287652
2.1,0.7853982,-0.338703,0.8287652
2.11,0.7853982,-0.3082492,0.8287652
2.12,0.7853982,-0.2759153,0.8287652
2.13,0.7853982,-0.2418813,0.8287652
2.14,0.7853982,-0.2066851,0.8287652
2.15,0.7853982,-0.1705277,0.8287652
2.16,0.7853982,-0.1334391,0.8287652
2.17,0.7853982,-0.09565711,0.8287652
2.18,0.7853982,-0.05715945,0.8287652
2.19,0.7853982,-0.01890385,0.8287652
2.2,0.7853982,0.0186989,0.8287652
2.21,0.7853982,0.05643755,0.8287652
2.22,0.7853982,0.09328931,0.8287652
2.23,0.7853982,0.1292639,0.8336277
2.24,0.7853982,0.1642738,0.8336277
2.25,0.7853982,0.1979949,0.8336277
2.26,0.7853982,0.2302952,0.8336277
2.27,0.7853982,0.2608505,0.8336277
2.28,0.7853982,0.2898344,0.8336277
2.29,0.7853982,0.3172701,0.8336277
2.3,0.7853982,0.3424959,0.8336277
2.31,0.7853982,0.3656116,0.8336277
2.32,0.7853982,0.3861005,0.8336277
2.33,0.7853982,0.4043478,0.8336277
2.34,0.7853982,0.4202669,0.8336277
2.35,0.7853982,0.4336414,0.8336277
2.36,0.7853982,0.4442804,0.8336277
2.37,0.7853982,0.452155,0.8336277
2.38,0.7853982,0.4569472,0.8336277
2.39,0.7853982,0.4589356,0.8336277
2.4,0.7853982,0.4583108,0.8336277
2.41,0.7853982,0.4549063,0.8336277
2.42,0.7853982,0.4485763,0.8336277
2.43,0.7853982,0.4395161,0.8336277
2.44,0.7853982,0.4279229,0.8336277
2.45,0.7853982,0.413414,0.8336277
2.46,0.7853982,0.3961988,0.8336277
2.47,0.7853982,0.3763897,0.8336277
2.48,0.7853982,0.3542993,0.8336277
2.49,0.7853982,0.3300169,0.8336277
2.5,0.7853982,0.3039297,0.8336277
2.51,0.7853982,0.2758945,0.8336277
2.52,0.7853982,0.2457989,0.8336277
2.53,0.7853982,0.2142368,0.8336277
2.54,0.7853982,0.1814258,0.8336277
2.55,0.7853982,0.1474551,0.8336277
2.56,0.7853982,0.1126385,0.8336277
2.57,0.7853982,0.07721613,0.8336277
2.58,0.7853982,0.04117234,0.8336277
2.59,0.7853982,0.004822828,0.8336277
2.6,0.7853982,-0.03136286,0.8336277
2.61,0.7853982,-0.06731448,0.8336277
2.62,0.7853982,-0.1027964,0.8336277
2.63,0.7853982,-0.1374983,0.8336277
2.64,0.7853982,-0.1710915,0.8336277
2.65,0.7853982,-0.2036933,0.8336277
2.66,0.7853982,-0.2349793,0.8336277
2.67,0.7853982,-0.2647846,0.8336277
2.68,0.7853982,-0.2929491,0.8336277
2.69,0.7853982,-0.3193886,0.8336277
2.7,0.7853982,-0.3438416,0.8336277
2.71,0.7853982,-0.366251,0.8287652
2.72,0.7853982,-0.3864646,0.8287652
2.73,0.7853982,-0.404414,0.8336277
2.74,0.7853982,-0.4201584,0.8287652
2.75,0.7853982,-0.4335678,0.8287652
2.76,0.7853982,-0.4445086,0.8287652
2.77,0.7853982,-0.452914,0.8287652
2.78,0.7853982,-0.4584104,0.8287652
2.79,0.7853982,-0.4611871,0.8287652
2.8,0.7853982,-0.4613503,0.8287652
2.81,0.7853982,-0.458892,0.8287652
2.82,0.7853982,-0.4537896,0.8287652
2.83,0.7853982,-0.4460421,0.8287652
2.84,0.7853982,-0.4356501,0.8287652
2.85,0.7853982,-0.4224139,0.8287652
2.86,0.7853982,-0.4067547,0.8287652
2.87,0.7853982,-0.3886683,0.8287652
2.88,0.7853982,-0.3684317,0.8287652
2.89,0.7853982,-0.3461717,0.8287652
2.9,0.7853982,-0.3217038,0.8287652
2.91,0.7853982,-0.2952932,0.8287652
2.92,0.7853982,-0.2670984,0.8287652
2.93,0.7853982,-0.2373502,0.8336277
2.94,0.7853982,-0.2063675,0.8287652
2.95,0.7853982,-0.1742773,0.8287652
2.96,0.7853982,-0.1411799,0.8287652
2.97,0.7853982,-0.1073678,0.8287652
2.98,0.7853982,-0.07301497,0.8287652
2.99,0.7853982,-0.03846049,0.8287652
3,0.7853982,-0.003800736,0.8287652
3.01,0.7853982,0.03061837,0.8287652
3.02,0.7853982,0.06470609,0.8287652
3.03,0.7853982,0.09821415,0.8336277
3.04,0.7853982,0.1308789,0.8336277
3.05,0.7853982,0.1625385,0.8336277
3.06,0.7853982,0.1928853,0.8336277
3.07,0.7853982,0.2219825,0.8336277
3.08,0.7853982,0.2496657,0.8336277
3.09,0.7853982,0.2756165,0.8336277
3.1,0.7853982,0.2998759,0.8336277
3.11,0.7853982,0.3221375,0.8336277
3.12,0.7853982,0.3423977,0.8336277
3.13,0.7853982,0.3603954,0.8336277
3.14,0.7853982,0.3762584,0.8336277
3.15,0.7853982,0.3896911,0.8336277
3.16,0.7853982,0.4007626,0.8336277
3.17,0.7853982,0.4094028,0.8336277
3.18,0.7853982,0.4153621,0.8336277
3.19,0.7853982,0.4187266,0.8336277
3.2,0.7853982,0.4196236,0.8336277
3.21,0.7853982,0.4179282,0.8336277
3.22,0.7853982,0.4136634,0.8336277
3.23,0.7853982,0.4069708,0.8336277
3.24,0.7853982,0.3974481,0.8336277
3.25,0.7853982,0.385545,0.8336277
3.26,0.7853982,0.3712806,0.8336277
3.27,0.7853982,0.3546616,0.8336277
3.28,0.7853982,0.3358884,0.8336277
3.29,0.7853982,0.3151164,0.8336277
3.3,0.7853982,0.292286,0.8336277
3.31,0.7853982,0.2674607,0.8336277
3.32,0.7853982,0.2409775,0.8336277
3.33,0.7853982,0.213027,0.8336277
3.34,0.7853982,0.1838734,0.8336277
3.35,0.7853982,0.1536864,0.8336277
3.36,0.7853982,0.1223894,0.8336277
3.37,0.7853982,0.0908042,0.8336277
3.38,0.7853982,0.05805641,0.8336277
3.39,0.7853982,0.02492663,0.8336277
3.4,0.7853982,-0.008113593,0.8336277
3.41,0.7853982,-0.04096116,0.8336277
3.42,0.7853982,-0.07358169,0.8336277
3.43,0.7853982,-0.1057211,0.8336277
3.44,0.7853982,-0.1370993,0.8336277
3.45,0.7853982,-0.1675704,0.8336277
3.46,0.7853982,-0.1970197,0.8336277
3.47,0.7853982,-0.2251921,0.8336277
3.48,0.7853982,-0.2518407,0.8336277
3.49,0.7853982,-0.2769821,0.8336277
3.5,0.7853982,-0.300525,0.8336277
3.51,0.7853982,-0.3222268,0.8336277
3.52,0.7853982,-0.3418835,0.8336277
3.53,0.7853982,-0.3595627,0.8336277
3.54,0.7853982,-0.3752223,0.8336277
3.55,0.7853982,-0.3886508,0.8287652
3.56,0.7853982,-0.3997291,0.8336277
3.57,0.7853982,-0.4085332,0.8287652
3.58,0.7853982,-0.4148,0.8336277
3.59,0.7853982,-0.4185517,0.8336277
3.6,0.7853982,-0.419929,0.8336277
3.61,0.7853982,-0.4189359,0.8336277
3.62,0.7853982,-0.4155661,0.8336277
3.63,0.7853982,-0.409802,0.8336277
3.64,0.7853982,-0.4014462,0.8336277
3.65,0.7853982,-0.3905996,0.8287652
3.66,0.7853982,-0.3773742,0.8336277
3.67,0.7853982,-0.3620744,0.8287652
3.68,0.7853982,-0.3446725,0.8336277
3.69,0.7853982,-0.3253408,0.8336277
3.7,0.7853982,-0.3039471,0.8336277
3.71,0.7853982,-0.2806761,0.8287652
3.72,0.7853982,-0.2558375,0.8336277
3.73,0.7853982,-0.2294905,0.8336277
3.74,0.7853982,-0.2019286,0.8336277
3.75,0.7853982,-0.1733024,0.8336277
3.76,0.7853982,-0.143529,0.8287652
3.77,0.7853982,-0.1131766,0.8336277
3.78,0.7853982,-0.08205812,0.8287652
3.79,0.7853982,-0.0505977,0.8287652
3.8,0.7853982,-0.01906653,0.8336277
3.81,0.7853982,0.0123547,0.8287652
3.82,0.7853982,0.04362268,0.8336277
3.83,0.7853982,0.07436673,0.8336277
3.84,0.7853982,0.1044765,0.8336277
3.85,0.7853982,0.1338143,0.8336277
3.86,0.7853982,0.1621624,0.8336277
3.87,0.7853982,0.1892587,0.8336277
3.88,0.7853982,0.2151553,0.8336277
3.89,0.7853982,0.2395774,0.8336277
3.9,0.7853982,0.2623845,0.8336277
3.91,0.7853982,0.2834121,0.8336277
3.92,0.7853982,0.3027176,0.8336277
3.93,0.7853982,0.320101,0.8336277
3.94,0.7853982,0.3354061,0.8336277
3.95,0.7853982,0.3486987,0.8336277
3.96,0.7853982,0.3597676,0.8336277
3.97,0.7853982,0.3686141,0.8336277
3.98,0.7853982,0.3748781,0.8336277
3.99,0.7853982,0.378933,0.8336277
4,0.7853982,0.3806404,0.8336277
4.01,0.7853982,0.3800119,0.8336277
4.02,0.7853982,0.376971,0.8336277
4.03,0.7853982,0.3715722,0.8336277
4.04,0.7853982,0.3638188,0.8336277
4.05,0.7853982,0.3536974,0.8336277
4.06,0.7853982,0.3415119,0.8336277
4.07,0.7853982,0.3271699,0.8336277
4.08,0.7853982,0.3107949,0.8336277
4.09,0.7853982,0.2925206,0.8336277
4.1,0.7853982,0.2724262,0.8336277
4.11,0.7853982,0.2503721,0.8336277
4.12,0.7853982,0.2268077,0.8336277
4.13,0.7853982,0.2020375,0.8336277
4.14,0.7853982,0.1759636,0.8336277
4.15,0.7853982,0.1488432,0.8336277
4.16,0.7853982,0.1208286,0.8336277
4.17,0.7853982,0.09180667,0.8336277
4.18,0.7853982,0.06227021,0.8336277
4.19,0.7853982,0.0322601,0.8336277
4.2,0.7853982,0.002294247,0.8336277
4.21,0.7853982,-0.02764989,0.8336277
4.22,0.7853982,-0.05736523,0.8336277
4.23,0.7853982,-0.0868373,0.8336277
4.24,0.7853982,-0.1155097,0.8336277
4.25,0.7853982,-0.143538,0.8336277
4.26,0.7853982,-0.1706817,0.8336277
4.27,0.7853982,-0.1966307,0.8336277
4.28,0.7853982,-0.2214137,0.8336277
4.29,0.7853982,-0.2448059,0.8336277
4.3,0.7853982,-0.2668134,0.8336277
4.31,0.7853982,-0.2870977,0.8336277
4.32,0.7853982,-0.3056765,0.8336277
4.33,0.7853982,-0.3224358,0.8336277
4.34,0.7853982,-0.3372295,0.8336277
4.35,0.7853982,-0.3499952,0.8336277
4.36,0.7853982,-0.3607686,0.8287652
4.37,0.7853982,-0.3693004,0.8336277
4.38,0.7853982,-0.3755982,0.8287652
4.39,0.7853982,-0.379659,0.8336277
4.4,0.7853982,-0.3815157,0.8336277
4.41,0.7853982,-0.3811771,0.8336277
4.42,0.7853982,-0.3784453,0.8336277
4.43,0.7853982,-0.3737637,0.8336277
4.44,0.7853982,-0.3666575,0.8336277
4.45,0.7853982,-0.3574007,0.8336277
4.46,0.7853982,-0.3460724,0.8336277
4.47,0.7853982,-0.3327686,0.8336277
4.48,0.7853982,-0.3175486,0.8336277
4.49,0.7853982,-0.300433,0.8336277
4.5,0.7853982,-0.2814466,0.8336277
4.51,0.7853982,-0.2607233,0.8336277
4.52,0.7853982,-0.238524,0.8336277
4.53,0.7853982,-0.2149887,0.8336277
4.54,0.7853982,-0.1902546,0.8336277
4.55,0.7853982,-0.1645899,0.8336277
4.56,0.7853982,-0.1379975,0.8336277
4.57,0.7853982,-0.110497,0.8336277
4.58,0.7853982,-0.08236095,0.8336277
4.59,0.7853982,-0.05393125,0.8336277
4.6,0.7853982,-0.02536045,0.8336277
4.61,0.7853982,0.003168212,0.8336277
4.62,0.7853982,0.03147872,0.8336277
4.63,0.7853982,0.05947606,0.8287652
4.64,0.7853982,0.08697198,0.8336277
4.65,0.7853982,0.1137485,0.8336277
4.66,0.7853982,0.1397301,0.8336277
4.67,0.7853982,0.1647345,0.8336277
4.68,0.7853982,0.1884818,0.8336277
4.69,0.7853982,0.2109935,0.8336277
4.7,0.7853982,0.2321102,0.8336277
4.71,0.7853982,0.2515896,0.8336277
4.72,0.7853982,0.2693653,0.8336277
4.73,0.7853982,0.2854854,0.8336277
4.74,0.7853982,0.2998093,0.8336277
4.75,0.7853982,0.3122056,0.8336277
4.76,0.7853982,0.3226301,0.8336277
4.77,0.7853982,0.3308673,0.8336277
4.78,0.7853982,0.3370245,0.8336277
4.79,0.7853982,0.3411188,0.8336277
4.8,0.7853982,0.3430414,0.8336277
4.81,0.7853982,0.3428847,0.8336277
4.82,0.7853982,0.3406425,0.8336277
4.83,0.7853982,0.336356,0.8336277
4.84,0.7853982,0.3297062,0.8336277
4.85,0.7853982,0.3209997,0.8336277
4.86,0.7853982,0.3102444,0.8336277
4.87,0.7853982,0.2975941,0.8336277
4.88,0.7853982,0.2831322,0.8336277
4.89,0.7853982,0.2668762,0.8336277
4.9,0.7853982,0.2487219,0.8336277
4.91,0.7853982,0.2289708,0.8336277
4.92,0.7853982,0.2079973,0.8336277
4.93,0.7853982,0.185799,0.8336277
4.94,0.7853982,0.1624132,0.8336277
4.95,0.7853982,0.1381249,0.8336277
4.96,0.7853982,0.1129144,0.8336277
4.97,0.7853982,0.08683074,0.8336277
4.98,0.7853982,0.06015664,0.8336277
4.99,0.7853982,0.03303389,0.8336277
5,0.7853982,0.005936939,0.8336277
5.01,0.7853982,-0.0211858,0.8336277
5.02,0.7853982,-0.04807494,0.8336277
5.03,0.7853982,-0.07467699,0.8336277
5.04,0.7853982,-0.1008672,0.8336277
5.05,0.7853982,-0.1264569,0.8336277
5.06,0.7853982,-0.1511182,0.8336277
5.07,0.7853982,-0.1748511,0.8336277
5.08,0.7853982,-0.1974523,0.8336277
5.09,0.7853982,-0.2190002,0.8336277
5.1,0.7853982,-0.2389858,0.8336277
5.11,0.7853982,-0.2575713,0.8336277
5.12,0.7853982,-0.2745419,0.8336277
5.13,0.7853982,-0.289876,0.8336277
5.14,0.7853982,-0.3034858,0.8336277
5.15,0.7853982,-0.3153429,0.8336277
5.16,0.7853982,-0.3253724,0.8336277
5.17,0.7853982,-0.3333413,0.8336277
5.18,0.7853982,-0.3392192,0.8336277
5.19,0.7853982,-0.3431721,0.8336277
5.2,0.7853982,-0.345169,0.8336277
5.21,0.7853982,-0.3450156,0.8336277
5.22,0.7853982,-0.3429479,0.8336277
5.23,0.7853982,-0.338689,0.8287652
5.24,0.7853982,-0.332485,0.8336277
5.25,0.7853982,-0.3242581,0.8336277
5.26,0.7853982,-0.3141461,0.8336277
5.27,0.7853982,-0.3022336,0.8287652
5.28,0.7853982,-0.2885808,0.8336277
5.29,0.7853982,-0.2732065,0.8287652
5.3,0.7853982,-0.2560956,0.8336277
5.31,0.7853982,-0.2375414,0.8287652
5.32,0.7853982,-0.2177029,0.8336277
5.33,0.7853982,-0.1966318,0.8336277
5.34,0.7853982,-0.1745055,0.8336277
5.35,0.7853982,-0.1512709,0.8336277
5.36,0.7853982,-0.1270925,0.8336277
5.37,0.7853982,-0.1022712,0.8336277
5.38,0.7853982,-0.07711504,0.8336277
5.39,0.7853982,-0.05153203,0.8336277
5.4,0.7853982,-0.02574755,0.8336277
5.41,0.7853982,6.97386e-06,0.8336277
5.42,0.7853982,0.02564368,0.8336277
5.43,0.7853982,0.05106631,0.8336277
5.44,0.7853982,0.07593518,0.8336277
5.45,0.7853982,0.1002549,0.8336277
5.46,0.7853982,0.1237634,0.8336277
5.47,0.7853982,0.1463282,0.8336277
5.48,0.7853982,0.1678037,0.8336277
5.49,0.7853982,0.1882102,0.8336277
5.5,0.7853982,0.2072674,0.8336277
5.51,0.7853982,0.22504,0.8336277
5.52,0.7853982,0.2412194,0.8336277
5.53,0.7853982,0.2558224,0.8336277
5.54,0.7853982,0.2688535,0.8336277
5.55,0.7853982,0.280186,0.8336277
5.56,0.7853982,0.2895755,0.8336277
5.57,0.7853982,0.2971316,0.8336277
5.58,0.7853982,0.3028623,0.8336277
5.59,0.7853982,0.3066132,0.8336277
5.6,0.7853982,0.3084602,0.8336277
5.61,0.7853982,0.3083357,0.8336277
5.62,0.7853982,0.3062246,0.8336277
5.63,0.7853982,0.3021111,0.8336277
5.64,0.7853982,0.2961249,0.8336277
5.65,0.7853982,0.2882628,0.8336277
5.66,0.7853982,0.2785807,0.8336277
5.67,0.7853982,0.2671936,0.8336277
5.68,0.7853982,0.2541834,0.8336277
5.69,0.7853982,0.239642,0.8336277
5.7,0.7853982,0.2232426,0.8336277
5.71,0.7853982,0.2056287,0.8336277
5.72,0.7853982,0.1867345,0.8336277
5.73,0.7853982,0.1666401,0.8336277
5.74,0.7853982,0.1457322,0.8336277
5.75,0.7853982,0.1237691,0.8336277
5.76,0.7853982,0.1007524,0.8336277
5.77,0.7853982,0.07736465,0.8336277
5.78,0.7853982,0.05338931,0.8336277
5.79,0.7853982,0.02905497,0.8336277
5.8,0.7853982,0.004646425,0.8336277
5.81,0.7853982,-0.01977711,0.8336277
5.82,0.7853982,-0.04408283,0.8336277
5.83,0.7853982,-0.06806871,0.8336277
5.84,0.7853982,-0.09156347,0.8336277
5.85,0.7853982,-0.1145009,0.8336277
5.86,0.7853982,-0.1366718,0.8336277
5.87,0.7853982,-0.1580247,0.8336277
5.88,0.7853982,-0.178344,0.8336277
5.89,0.7853982,-0.197602,0.8336277
5.9,0.7853982,-0.2156136,0.8336277
5.91,0.7853982,-0.2322337,0.8336277
5.92,0.7853982,-0.2474527,0.8336277
5.93,0.7853982,-0.2612734,0.8336277
5.94,0.7853982,-0.2734815,0.8336277
5.95,0.7853982,-0.2841417,0.8336277
5.96,0.7853982,-0.2929149,0.8336277
5.97,0.7853982,-0.3000023,0.8336277
5.98,0.7853982,-0.3052928,0.8336277
5.99,0.7853982,-0.3086579,0.8336277
6,0.7853982,-0.3102629,0.8336277
6.01,0.7853982,-0.3100709,0.8336277
6.02,0.7853982,-0.308148,0.8336277
6.03,0.7853982,-0.3041338,0.8336277
6.04,0.7853982,-0.2984069,0.8336277
6.05,0.7853982,-0.2908313,0.8336277
6.06,0.7853982,-0.281664,0.8336277
6.07,0.7853982,-0.2708195,0.8336277
6.08,0.7853982,-0.2584522,0.8336277
6.09,0.7853982,-0.2444252,0.8336277
6.1,0.7853982,-0.2290019,0.8336277
6.11,0.7853982,-0.2123019,0.8336277
6.12,0.7853982,-0.1942791,0.8336277
6.13,0.7853982,-0.1751897,0.8336277
6.14,0.7853982,-0.1551944,0.8336277
6.15,0.7853982,-0.1343716,0.8336277
6.16,0.7853982,-0.1127191,0.8336277
6.17,0.7853982,-0.09055879,0.8336277
6.18,0.7853982,-0.0678094,0.8336277
6.19,0.7853982,-0.04472932,0.8336277
6.2,0.7853982,-0.02162704,0.8336277
6.21,0.7853982,0.001424508,0.8336277
6.22,0.7853982,0.02431898,0.8336277
6.23,0.7853982,0.04699386,0.8336277
6.24,0.7853982,0.06919201,0.8336277
6.25,0.7853982,0.09095493,0.8336277
6.26,0.7853982,0.1119133,0.8336277
6.27,0.7853982,0.1320731,0.8336277
6.28,0.7853982,0.1513472,0.8336277
6.29,0.7853982,0.1695812,0.8336277
6.3,0.7853982,0.1865332,0.8336277
6.31,0.7853982,0.2023535,0.8336277
6.32,0.7853982,0.2167271,0.8336277
6.33,0.7853982,0.2296104,0.8336277
