t,u,theta,phi
0.61,0,-6.450115e-06,-1.430511e-06
0.62,0,3.328798e-05,-1.430511e-06
0.63,0,6.646315e-05,-1.430511e-06
0.64,0,1.37459e-05,-1.430511e-06
0.65,0,-2.054921e-05,-1.430511e-06
0.66,0,-6.60104e-05,-1.430511e-06
0.67,0,-9.497435e-05,-1.430511e-06
0.68,0,-8.350319e-05,-1.430511e-06
0.69,0,-5.200012e-05,-1.430511e-06
0.7,0,-4.070944e-05,-1.430511e-06
0.71,0,6.180874e-05,-1.430511e-06
0.72,0,0.0001234967,-1.430511e-06
0.73,0,9.477636e-05,-1.430511e-06
0.74,0,3.420382e-05,-1.430511e-06
0.75,0,0.0001111786,-1.430511e-06
0.76,0,0.00016071,-1.430511e-06
0.77,0,0.0001453085,-1.430511e-06
0.78,0,0.0001846402,-1.430511e-06
0.79,0,0.0001858807,-1.430511e-06
0.8,0,0.0002291245,-1.430511e-06
0.81,0,0.0002268087,-1.430511e-06
0.82,0,0.0001582417,-1.430511e-06
0.83,0,0.0001602925,-1.430511e-06
0.84,0,0.0001889468,-1.430511e-06
0.85,0,0.0002116226,-1.430511e-06
0.86,0,0.0001936492,-1.430511e-06
0.87,0,0.0001294428,-1.430511e-06
0.88,0,0.0001472065,-1.430511e-06
0.89,0,0.0001699079,-1.430511e-06
0.9,0,0.000283163,-1.430511e-06
0.91,0,0.0003095733,-1.430511e-06
0.92,0,0.0003817395,-1.430511e-06
0.93,0,0.000324627,-1.430511e-06
0.94,0,0.0002861478,-1.430511e-06
0.95,0,0.0002019054,-1.430511e-06
0.96,0,0.0001531393,-1.430511e-06
0.97,0,0.0001205729,-1.430511e-06
0.98,0,8.642418e-05,-1.430511e-06
0.99,0,0.0001872922,-1.430511e-06
1,0,0.0001914186,-1.430511e-06
1.01,-0.5235988,0.0001533059,-1.430511e-06
1.02,-0.5235988,0.0001802894,-1.430511e-06
1.03,-0.5235988,-0.0005418145,-1.430511e-06
1.04,-0.5235988,-0.00540491,-0.004863501
1.05,-0.5235988,-0.01318781,-0.009726048
1.06,-0.5235988,-0.01683979,-0.0194509
1.07,-0.5235988,-0.008776358,-0.02917576
1.08,-0.5235988,0.004978558,-0.04376268
1.09,-0.5235988,0.01493837,-0.05834985
1.1,-0.5235988,0.01622421,-0.06807446
1.11,-0.5235988,0.02415918,-0.09238625
1.12,-0.5235988,0.03995551,-0.111836
1.13,-0.5235988,0.05840686,-0.1312852
1.14,-0.5235988,0.07137865,-0.1507347
1.15,-0.5235988,0.08157257,-0.1750464
1.16,-0.5235988,0.09444371,-0.1993585
1.17,-0.5235988,0.1129151,-0.2236702
1.18,-0.5235988,0.1272181,-0.247982
1.19,-0.5235988,0.1392188,-0.2771561
1.2,-0.5235988,0.1514536,-0.2966056
1.21,-0.5235988,0.1661561,-0.3257797
1.22,-0.5235988,0.181522,-0.354954
1.23,-0.5235988,0.1903747,-0.3841281
1.24,-0.5235988,0.1984569,-0.4035778
1.25,-0.5235988,0.2113342,-0.4327519
1.26,-0.5235988,0.2236683,-0.4570637
1.27,-0.5235988,0.2319858,-0.4716508
1.28,-0.5235988,0.231853,-0.4959626
1.29,-0.5235988,0.2301967,-0.5154121
1.3,-0.5235988,0.2270422,-0.5251368
1.31,-0.5235988,0.2223648,-0.5397239
1.32,-0.5235988,0.2129228,-0.5494487
1.33,-0.5235988,0.1929912,-0.5543109
1.34,-0.5235988,0.171155,-0.5591733
1.35,-0.5235988,0.1538972,-0.5688981
1.36,-0.5235988,0.1399622,-0.5688981
1.37,-0.5235988,0.1161796,-0.5688981
1.38,-0.5235988,0.0818192,-0.5688981
1.39,-0.5235988,0.04707557,-0.5688981
1.4,-0.5235988,0.01641322,-0.5688981
1.41,-0.5235988,-0.01370776,-0.5688981
1.42,-0.5235988,-0.04075999,-0.5688981
1.43,-0.5235988,-0.07007473,-0.5688981
1.44,-0.5235988,-0.1004517,-0.5688981
1.45,-0.5235988,-0.1278624,-0.5688981
1.46,-0.5235988,-0.1539571,-0.5688981
1.47,-0.5235988,-0.1776747,-0.5688981
1.48,-0.5235988,-0.1996789,-0.5688981
1.49,-0.5235988,-0.2251683,-0.5688981
1.5,-0.5235988,-0.2486905,-0.5688981
1.51,-0.5235988,-0.2661881,-0.5688981
1.52,-0.5235988,-0.2818421,-0.5688981
1.53,-0.5235988,-0.2971061,-0.5688981
1.54,-0.5235988,-0.3121069,-0.5688981
1.55,-0.5235988,-0.3238973,-0.5688981
1.56,-0.5235988,-0.3294617,-0.5688981
1.57,-0.5235988,-0.3386274,-0.5688981
1.58,-0.5235988,-0.3439669,-0.5688981
1.59,-0.5235988,-0.3444606,-0.5688981
1.6,-0.5235988,-0.3433201,-0.5688981
1.61,-0.5235988,-0.3415211,-0.5688981
1.62,-0.5235988,-0.3385681,-0.5688981
1.63,-0.5235988,-0.3301113,-0.5688981
1.64,-0.5235988,-0.3221,-0.5688981
1.65,-0.5235988,-0.3137764,-0.5688981
1.66,-0.5235988,-0.2998526,-0.5688981
1.67,-0.5235988,-0.282966,-0.5688981
1.68,-0.5235988,-0.2664254,-0.5688981
1.69,-0.5235988,-0.2492085,-0.5688981
1.7,-0.5235988,-0.2304536,-0.5688981
1.71,-0.5235988,-0.2080502,-0.5688981
1.72,-0.5235988,-0.1856344,-0.5688981
1.73,-0.5235988,-0.1612256,-0.5688981
1.74,-0.5235988,-0.135611,-0.5688981
1.75,-0.5235988,-0.1106345,-0.5688981
1.76,-0.5235988,-0.08482439,-0.5688981
1.77,-0.5235988,-0.05774395,-0.5688981
1.78,-0.5235988,-0.02914549,-0.5688981
1.79,-0.5235988,-0.0007675377,-0.5688981
1.8,-0.5235988,0.02629943,-0.5688981
1.81,-0.5235988,0.05410078,-0.5688981
1.82,-0.5235988,0.08182555,-0.5688981
1.83,-0.5235988,0.108794,-0.5688981
1.84,-0.5235988,0.1347436,-0.5688981
1.85,-0.5235988,0.1595347,-0.5688981
1.86,-0.5235988,0.1840523,-0.5688981
1.87,-0.5235988,0.2079929,-0.5688981
1.88,-0.5235988,0.2301329,-0.5688981
1.89,-0.5235988,0.2504157,-0.5688981
1.9,-0.5235988,0.2692797,-0.5688981
1.91,-0.5235988,0.2870347,-0.5688981
1.92,-0.5235988,0.303371,-0.5688981
1.93,-0.5235988,0.3176324,-0.5688981
1.94,-0.5235988,0.3297575,-0.5688981
1.95,-0.5235988,0.339844,-0.5688981
1.96,-0.5235988,0.3484785,-0.5688981
1.97,-0.5235988,0.3551005,-0.5688981
1.98,-0.5235988,0.3589726,-0.5688981
1.99,-0.5235988,0.3604309,-0.5688981
2,-0.5235988,0.3602065,-0.5688981
2.01,-0.5235988,0.3584269,-0.5688981
2.02,-0.5235988,0.3545377,-0.5688981
2.03,-0.5235988,0.3478888,-0.5688981
2.04,-0.5235988,0.3393653,-0.5688981
2.05,-0.5235988,0.3290817,-0.5688981
2.06,-0.5235988,0.3167528,-0.5688981
2.07,-0.5235988,0.3022008,-0.5688981
2.08,-0.5235988,0.2860075,-0.5688981
2.09,-0.5235988,0.2684639,-0.5688981
2.1,-0.5235988,0.2496611,-0.5688981
2.11,-0.5235988,0.2292327,-0.5688981
2.12,-0.5235988,0.2069616,-0.5688981
2.13,-0.5235988,0.1836368,-0.5688981
2.14,-0.5235988,0.159533,-0.5688981
2.15,-0.5235988,0.1346633,-0.5688981
2.16,-0.5235988,0.1089467,-0.5688981
2.17,-0.5235988,0.08262481,-0.5688981
2.18,-0.5235988,0.05600641,-0.5688981
2.19,-0.5235988,0.02906297,-0.5688981
2.2,-0.5235988,0.002240926,-0.5737605
2.21,-0.5235988,-0.02461021,-0.5688981
2.22,-0.5235988,-0.05114572,-0.5688981
2.23,-0.5235988,-0.07718736,-0.5688981
2.24,-0.5235988,-0.1024948,-0.5688981
2.25,-0.5235988,-0.1270751,-0.5688981
2.26,-0.5235988,-0.150885,-0.5688981
2.27,-0.5235988,-0.1737106,-0.5688981
2.28,-0.5235988,-0.1952434,-0.5688981
2.29,-0.5235988,-0.2154216,-0.5688981
2.3,-0.5235988,-0.2343287,-0.5688981
2.31,-0.5235988,-0.2520431,-0.5688981
2.32,-0.5235988,-0.2679022,-0.5688981
2.33,-0.5235988,-0.2819578,-0.5737605
2.34,-0.5235988,-0.2942626,-0.5688981
2.35,-0.5235988,-0.3047488,-0.5688981
2.36,-0.5235988,-0.3134277,-0.5688981
2.37,-0.5235988,-0.3200846,-0.5688981
2.38,-0.5235988,-0.32476,-0.5688981
2.39,-0.5235988,-0.3273723,-0.5688981
2.4,-0.5235988,-0.3280129,-0.5688981
2.41,-0.5235988,-0.3266337,-0.5688981
2.42,-0.5235988,-0.3232279,-0.5688981
2.43,-0.5235988,-0.3179425,-0.5688981
2.44,-0.5235988,-0.310672,-0.5688981
2.45,-0.5235988,-0.3012556,-0.5688981
2.46,-0.5235988,-0.2901128,-0.5688981
2.47,-0.5235988,-0.277125,-0.5688981
2.48,-0.5235988,-0.2624311,-0.5688981
2.49,-0.5235988,-0.2463438,-0.5688981
2.5,-0.5235988,-0.2288004,-0.5688981
2.51,-0.5235988,-0.2099123,-0.5688981
2.52,-0.5235988,-0.1895877,-0.5688981
2.53,-0.5235988,-0.1679942,-0.5688981
2.54,-0.5235988,-0.145494,-0.5688981
2.55,-0.5235988,-0.1221982,-0.5688981
2.56,-0.5235988,-0.0982996,-0.5688981
2.57,-0.5235988,-0.07511798,-0.5688981
2.58,-0.5235988,-0.05022254,-0.5688981
2.59,-0.5235988,-0.02488261,-0.5688981
2.6,-0.5235988,0.0006853924,-0.5688981
2.61,-0.5235988,0.02610191,-0.5688981
2.62,-0.5235988,0.0512603,-0.5688981
2.63,-0.5235988,0.07603136,-0.5688981
2.64,-0.5235988,0.1003963,-0.5688981
2.65,-0.5235988,0.1239844,-0.5688981
2.66,-0.5235988,0.1467612,-0.5688981
2.67,-0.5235988,0.1685318,-0.5688981
2.68,-0.5235988,0.1892423,-0.5688981
2.69,-0.5235988,0.2087925,-0.5688981
2.7,-0.5235988,0.2269793,-0.5688981
2.71,-0.5235988,0.2438303,-0.5688981
2.72,-0.5235988,0.2589159,-0.5688981
2.73,-0.5235988,0.2726392,-0.5688981
2.74,-0.5235988,0.2847209,-0.5688981
2.75,-0.5235988,0.294983,-0.5688981
2.76,-0.5235988,0.3033977,-0.5688981
2.77,-0.5235988,0.3100742,-0.5688981
2.78,-0.5235988,0.3147103,-0.5688981
2.79,-0.5235988,0.3175111,-0.5688981
2.8,-0.5235988,0.3183342,-0.5688981
2.81,-0.5235988,0.3172765,-0.5688981
2.82,-0.5235988,0.3143592,-0.5688981
2.83,-0.5235988,0.309674,-0.5688981
2.84,-0.5235988,0.3030253,-0.5688981
2.85,-0.5235988,0.2944455,-0.5688981
2.86,-0.5235988,0.2841003,-0.5688981
2.87,-0.5235988,0.272069,-0.5688981
2.88,-0.5235988,0.2584382,-0.5688981
2.89,-0.5235988,0.2433334,-0.5688981
2.9,-0.5235988,0.2268739,-0.5688981
2.91,-0.5235988,0.2091555,-0.5688981
2.92,-0.5235988,0.1900356,-0.5688981
2.93,-0.5235988,0.1697613,-0.5688981
2.94,-0.5235988,0.1485007,-0.5688981
2.95,-0.5235988,0.1264015,-0.5688981
2.96,-0.5235988,0.1036421,-0.5688981
2.97,-0.5235988,0.08033237,-0.5688981
2.98,-0.5235988,0.05655294,-0.5688981
2.99,-0.5235988,0.0324654,-0.5688981
3,-0.5235988,0.008330103,-0.5688981
3.01,-0.5235988,-0.01568968,-0.5688981
3.02,-0.5235988,-0.03948546,-0.5688981
3.03,-0.5235988,-0.06304245,-0.5688981
3.04,-0.5235988,-0.08617923,-0.5688981
3.05,-0.5235988,-0.1085821,-0.5688981
3.06,-0.5235988,-0.1302535,-0.5688981
3.07,-0.5235988,-0.1509854,-0.5688981
3.08,-0.5235988,-0.1707425,-0.5688981
3.09,-0.5235988,-0.189342,-0.5688981
3.1,-0.5235988,-0.206688,-0.5688981
3.11,-0.5235988,-0.22283,-0.5688981
3.12,-0.5235988,-0.237609,-0.5688981
3.13,-0.5235988,-0.2507927,-0.5688981
3.14,-0.5235988,-0.2623781,-0.5688981
3.15,-0.5235988,-0.2724026,-0.5688981
3.16,-0.5235988,-0.2807202,-0.5688981
3.17,-0.5235988,-0.2873281,-0.5688981
3.18,-0.5235988,-0.2920794,-0.5688981
3.19,-0.5235988,-0.2949319,-0.5688981
3.2,-0.5235988,-0.2959399,-0.5688981
3.21,-0.5235988,-0.2951185,-0.5688981
3.22,-0.5235988,-0.2925644,-0.5688981
3.23,-0.5235988,-0.2882815,-0.5688981
3.24,-0.5235988,-0.282297,-0.5688981
3.25,-0.5235988,-0.2743797,-0.5688981
3.26,-0.5235988,-0.2648295,-0.5688981
3.27,-0.5235988,-0.2537084,-0.5688981
3.28,-0.5235988,-0.2411041,-0.5688981
3.29,-0.5235988,-0.2270859,-0.5688981
3.3,-0.5235988,-0.2116134,-0.5688981
3.31,-0.5235988,-0.1947588,-0.5688981
3.32,-0.5235988,-0.1768244,-0.5688981
3.33,-0.5235988,-0.1578066,-0.5688981
3.34,-0.5235988,-0.1378973,-0.5688981
3.35,-0.5235988,-0.1172983,-0.5688981
3.36,-0.5235988,-0.09589076,-0.5688981
3.37,-0.5235988,-0.07387532,-0.5688981
3.38,-0.5235988,-0.05146969,-0.5688981
3.39,-0.5235988,-0.02880665,-0.5688981
3.4,-0.5235988,-0.006056566,-0.5688981
3.41,-0.5235988,0.01675113,-0.5688981
3.42,-0.5235988,0.03934398,-0.5688981
3.43,-0.5235988,0.06164066,-0.5688981
3.44,-0.5235988,0.08353556,-0.5688981
3.45,-0.5235988,0.1048306,-0.5688981
3.46,-0.5235988,0.1254583,-0.5688981
3.47,-0.5235988,0.1453011,-0.5688981
3.48,-0.5235988,0.1641744,-0.5688981
3.49,-0.5235988,0.1819886,-0.5688981
3.5,-0.5235988,0.1987118,-0.5688981
3.51,-0.5235988,0.2139812,-0.5688981
3.52,-0.5235988,0.2280902,-0.5688981
3.53,-0.5235988,0.2407246,-0.5688981
3.54,-0.5235988,0.2518773,-0.5688981
3.55,-0.5235988,0.2614875,-0.5688981
3.56,-0.5235988,0.2695571,-0.5688981
3.57,-0.5235988,0.2759273,-0.5688981
3.58,-0.5235988,0.2804826,-0.5688981
3.59,-0.5235988,0.2834067,-0.5688981
3.6,-0.5235988,0.2846404,-0.5688981
3.61,-0.5235988,0.2841812,-0.5688981
3.62,-0.5235988,0.2818853,-0.5688981
3.63,-0.5235988,0.277864,-0.5688981
3.64,-0.5235988,0.2724337,-0.5688981
3.65,-0.5235988,0.2651693,-0.5688981
3.66,-0.5235988,0.2563424,-0.5688981
3.67,-0.5235988,0.2460097,-0.5688981
3.68,-0.5235988,0.2342423,-0.5688981
3.69,-0.5235988,0.2210814,-0.5688981
3.7,-0.5235988,0.2066014,-0.5688981
3.71,-0.5235988,0.1908959,-0.5688981
3.72,-0.5235988,0.1739143,-0.5688981
3.73,-0.5235988,0.1560848,-0.5688981
3.74,-0.5235988,0.1373285,-0.5688981
3.75,-0.5235988,0.1177821,-0.5688981
3.76,-0.5235988,0.09762385,-0.5688981
3.77,-0.5235988,0.07692532,-0.5688981
3.78,-0.5235988,0.05570504,-0.5688981
3.79,-0.5235988,0.0343308,-0.5688981
3.8,-0.5235988,0.01275253,-0.5688981
3.81,-0.5235988,-0.008747993,-0.5688981
3.82,-0.5235988,-0.0300622,-0.5688981
3.83,-0.5235988,-0.05113266,-0.5688981
3.84,-0.5235988,-0.07183859,-0.5688981
3.85,-0.5235988,-0.09204624,-0.5688981
3.86,-0.5235988,-0.1116008,-0.5688981
3.87,-0.5235988,-0.1303892,-0.5688981
3.88,-0.5235988,-0.1481829,-0.5688981
3.89,-0.5235988,-0.1649861,-0.5688981
3.9,-0.5235988,-0.1808208,-0.5688981
3.91,-0.5235988,-0.1953102,-0.5688981
3.92,-0.5235988,-0.2086515,-0.5688981
3.93,-0.5235988,-0.2208092,-0.5688981
3.94,-0.5235988,-0.2314996,-0.5688981
3.95,-0.5235988,-0.2407955,-0.5688981
3.96,-0.5235988,-0.2486412,-0.5688981
3.97,-0.5235988,-0.2548913,-0.5688981
3.98,-0.5235988,-0.2593485,-0.5688981
3.99,-0.5235988,-0.2621903,-0.5688981
4,-0.5235988,-0.263446,-0.5688981
4.01,-0.5235988,-0.2630681,-0.5688981
4.02,-0.5235988,-0.2611081,-0.5688981
4.03,-0.5235988,-0.2575088,-0.5688981
4.04,-0.5235988,-0.2524009,-0.5688981
4.05,-0.5235988,-0.2457005,-0.5688981
4.06,-0.5235988,-0.2374804,-0.5688981
4.07,-0.5235988,-0.2277838,-0.5688981
4.08,-0.5235988,-0.216788,-0.5688981
4.09,-0.5235988,-0.2045234,-0.5688981
4.1,-0.5235988,-0.1909669,-0.5688981
4.11,-0.5235988,-0.1761366,-0.5688981
4.12,-0.5235988,-0.1602985,-0.5688981
4.13,-0.5235988,-0.1434087,-0.5688981
4.14,-0.5235988,-0.1259129,-0.5688981
4.15,-0.5235988,-0.107647,-0.5688981
4.16,-0.5235988,-0.08877809,-0.5688981
4.17,-0.5235988,-0.06920028,-0.5688981
4.18,-0.5235988,-0.04923184,-0.5688981
4.19,-0.5235988,-0.02897597,-0.5688981
4.2,-0.5235988,-0.008619102,-0.5688981
4.21,-0.5235988,0.01166496,-0.5688981
4.22,-0.5235988,0.03169997,-0.5688981
4.23,-0.5235988,0.05154167,-0.5688981
4.24,-0.5235988,0.07100914,-0.5688981
4.25,-0.5235988,0.09013513,-0.5688981
4.26,-0.5235988,0.1085877,-0.5688981
4.27,-0.5235988,0.1263563,-0.5688981
4.28,-0.5235988,0.1433313,-0.5688981
4.29,-0.5235988,0.1593093,-0.5688981
4.3,-0.5235988,0.1743108,-0.5688981
4.31,-0.5235988,0.1882589,-0.5688981
4.32,-0.5235988,0.2010157,-0.5688981
4.33,-0.5235988,0.2124986,-0.5688981
4.34,-0.5235988,0.2227119,-0.5688981
4.35,-0.5235988,0.2314441,-0.5688981
4.36,-0.5235988,0.2388418,-0.5688981
4.37,-0.5235988,0.2447456,-0.5688981
4.38,-0.5235988,0.2489742,-0.5688981
4.39,-0.5235988,0.2517675,-0.5688981
4.4,-0.5235988,0.2530016,-0.5688981
4.41,-0.5235988,0.2527419,-0.5688981
4.42,-0.5235988,0.2509394,-0.5688981
4.43,-0.5235988,0.2477039,-0.5688981
4.44,-0.5235988,0.2430113,-0.5688981
4.45,-0.5235988,0.236724,-0.5688981
4.46,-0.5235988,0.2289899,-0.5688981
4.47,-0.5235988,0.219937,-0.5688981
4.48,-0.5235988,0.2097149,-0.5688981
4.49,-0.5235988,0.198146,-0.5688981
4.5,-0.5235988,0.1853927,-0.5688981
4.51,-0.5235988,0.1716952,-0.5688981
4.52,-0.5235988,0.1567598,-0.5688981
4.53,-0.5235988,0.1409768,-0.5688981
4.54,-0.5235988,0.1244037,-0.5688981
4.55,-0.5235988,0.1071434,-0.5688981
4.56,-0.5235988,0.08927969,-0.5688981
4.57,-0.5235988,0.07091901,-0.5688981
4.58,-0.5235988,0.05223315,-0.5688981
4.59,-0.5235988,0.03329221,-0.5688981
4.6,-0.5235988,0.01427919,-0.5688981
4.61,-0.5235988,-0.004752098,-0.5688981
4.62,-0.5235988,-0.02373428,-0.5688981
4.63,-0.5235988,-0.04246859,-0.5688981
4.64,-0.5235988,-0.06090704,-0.5688981
4.65,-0.5235988,-0.07881379,-0.5688981
4.66,-0.5235988,-0.09617703,-0.5688981
4.67,-0.5235988,-0.1128249,-0.5688981
4.68,-0.5235988,-0.1287978,-0.5688981
4.69,-0.5235988,-0.1438004,-0.5688981
4.7,-0.5235988,-0.1579278,-0.5688981
4.71,-0.5235988,-0.1709973,-0.5688981
4.72,-0.5235988,-0.182928,-0.5688981
4.73,-0.5235988,-0.193716,-0.5688981
4.74,-0.5235988,-0.2032488,-0.5688981
4.75,-0.5235988,-0.2116288,-0.5688981
4.76,-0.5235988,-0.218691,-0.5688981
4.77,-0.5235988,-0.2243309,-0.5688981
4.78,-0.5235988,-0.228368,-0.5688981
4.79,-0.5235988,-0.2310305,-0.5688981
4.8,-0.5235988,-0.2322515,-0.5688981
4.81,-0.5235988,-0.2320236,-0.5688981
4.82,-0.5235988,-0.2304017,-0.5688981
4.83,-0.5235988,-0.2273734,-0.5688981
4.84,-0.5235988,-0.2229885,-0.5688981
4.85,-0.5235988,-0.217078,-0.5688981
4.86,-0.5235988,-0.2098225,-0.5688981
4.87,-0.5235988,-0.2012976,-0.5688981
4.88,-0.5235988,-0.1916044,-0.5688981
4.89,-0.5235988,-0.1807538,-0.5688981
4.9,-0.5235988,-0.1689005,-0.5688981
4.91,-0.5235988,-0.1560155,-0.5688981
4.92,-0.5235988,-0.1420337,-0.5688981
4.93,-0.5235988,-0.1271751,-0.5688981
4.94,-0.5235988,-0.1116678,-0.5688981
4.95,-0.5235988,-0.09539595,-0.5688981
4.96,-0.5235988,-0.07842107,-0.5688981
4.97,-0.5235988,-0.06138038,-0.5688981
4.98,-0.5235988,-0.04385249,-0.5688981
4.99,-0.5235988,-0.02612443,-0.5688981
5,-0.5235988,-0.008201329,-0.5688981
5.01,-0.5235988,0.009684259,-0.5688981
5.02,-0.5235988,0.02753427,-0.5688981
5.03,-0.5235988,0.04518351,-0.5688981
5.04,-0.5235988,0.06250128,-0.5688981
5.05,-0.5235988,0.0793581,-0.5688981
5.06,-0.5235988,0.0956708,-0.5688981
5.07,-0.5235988,0.1113018,-0.5688981
5.08,-0.5235988,0.1264435,-0.5688981
5.09,-0.5235988,0.1406826,-0.5688981
5.1,-0.5235988,0.1539896,-0.5688981
5.11,-0.5235988,0.1663337,-0.5688981
5.12,-0.5235988,0.1776643,-0.5688981
5.13,-0.5235988,0.1879039,-0.5688981
5.14,-0.5235988,0.1968769,-0.5688981
5.15,-0.5235988,0.2046318,-0.5688981
5.16,-0.5235988,0.2111528,-0.5688981
5.17,-0.5235988,0.2164573,-0.5688981
5.18,-0.5235988,0.2204027,-0.5688981
5.19,-0.5235988,0.2227391,-0.5688981
5.2,-0.5235988,0.2237161,-0.5688981
5.21,-0.5235988,0.2235138,-0.5688981
5.22,-0.5235988,0.221874,-0.5688981
5.23,-0.5235988,0.2190214,-0.5688981
5.24,-0.5235988,0.2148874,-0.5688981
5.25,-0.5235988,0.2093645,-0.5688981
5.26,-0.5235988,0.2026087,-0.5737605
5.27,-0.5235988,0.1945448,-0.5688981
5.28,-0.5235988,0.1853364,-0.5688981
5.29,-0.5235988,0.1750466,-0.5688981
5.3,-0.5235988,0.1638584,-0.5688981
5.31,-0.5235988,0.1517321,-0.5688981
5.32,-0.5235988,0.1386709,-0.5688981
5.33,-0.5235988,0.1248565,-0.5688981
5.34,-0.5235988,0.1102909,-0.5688981
5.35,-0.5235988,0.09512044,-0.5688981
5.36,-0.5235988,0.07943767,-0.5688981
5.37,-0.5235988,0.06335516,-0.5688981
5.38,-0.5235988,0.0469491,-0.5688981
5.39,-0.5235988,0.03029546,-0.5688981
5.4,-0.5235988,0.01347076,-0.5688981
5.41,-0.5235988,-0.003253574,-0.5688981
5.42,-0.5235988,-0.01983951,-0.5688981
5.43,-0.5235988,-0.03627359,-0.5688981
5.44,-0.5235988,-0.05239765,-0.5688981
5.45,-0.5235988,-0.06815545,-0.5688981
5.46,-0.5235988,-0.08342703,-0.5688981
5.47,-0.5235988,-0.09809537,-0.5688981
5.48,-0.5235988,-0.1121327,-0.5688981
5.49,-0.5235988,-0.1253455,-0.5688981
5.5,-0.5235988,-0.1377881,-0.5688981
5.51,-0.5235988,-0.1493579,-0.5688981
5.52,-0.5235988,-0.159807,-0.5688981
5.53,-0.5235988,-0.1692306,-0.5688981
5.54,-0.5235988,-0.1775241,-0.5688981
5.55,-0.5235988,-0.1848237,-0.5688981
5.56,-0.5235988,-0.1908851,-0.5688981
5.57,-0.5235988,-0.1957128,-0.5688981
5.58,-0.5235988,-0.1992905,-0.5688981
5.59,-0.5235988,-0.2015415,-0.5688981
5.6,-0.5235988,-0.2025248,-0.5688981
5.61,-0.5235988,-0.2022785,-0.5688981
5.62,-0.5235988,-0.2007689,-0.5688981
5.63,-0.5235988,-0.1981194,-0.5688981
5.64,-0.5235988,-0.1942197,-0.5688981
5.65,-0.5235988,-0.1889813,-0.5688981
5.66,-0.5235988,-0.1826036,-0.5688981
5.67,-0.5235988,-0.1751238,-0.5688981
5.68,-0.5235988,-0.1665627,-0.5688981
5.69,-0.5235988,-0.1570716,-0.5688981
5.7,-0.5235988,-0.1465826,-0.5688981
5.71,-0.5235988,-0.1352375,-0.5688981
5.72,-0.5235988,-0.1230192,-0.5688981
5.73,-0.5235988,-0.1100553,-0.5688981
5.74,-0.5235988,-0.09638209,-0.5688981
5.75,-0.5235988,-0.08207001,-0.5688981
5.76,-0.5235988,-0.06739201,-0.5688981
5.77,-0.5235988,-0.05220798,-0.5688981
5.78,-0.5235988,-0.03680456,-0.5688981
