t,u,theta,phi
0.67,-8.314304e-05,-0.0001552898,0
0.68,-4.861378e-05,-0.0001678314,0
0.69,-1.72716e-05,-5.386515e-05,0
0.7,-4.260218e-05,-8.183457e-05,0
0.71,-2.880994e-05,-9.1742e-05,0
0.72,2.412864e-05,2.277851e-05,0
0.73,-3.313685e-05,-2.260651e-05,0
0.74,-2.882464e-05,-9.573365e-05,0
0.75,-3.26127e-05,-7.048436e-05,0
0.76,-3.284174e-05,-8.559595e-05,0
0.77,-5.624708e-05,-0.0001199494,0
0.78,-6.285516e-05,-0.0001585206,0
0.79,-8.475914e-05,-0.0001931836,0
0.8,-7.062047e-05,-0.0001945715,0
0.81,-3.978e-05,-0.0001191436,0
0.82,-6.678891e-05,-0.0001379003,0
0.83,-3.508454e-05,-0.0001238223,0
0.84,2.024004e-05,1.653327e-05,0
0.85,4.36939e-05,0.0001010455,0
0.86,4.900279e-05,0.0001208127,0
0.87,4.736756e-05,0.0001203464,0
0.88,4.533738e-05,0.0001143928,0
0.89,-9.008259e-06,2.24176e-05,0
0.9,3.134294e-05,2.975193e-05,0
0.91,-9.293672e-06,2.683147e-05,0
0.92,4.981734e-05,5.859562e-05,0
0.93,8.001258e-06,7.683245e-05,0
0.94,4.312259e-05,5.95956e-05,0
0.95,-3.044902e-05,1.257427e-06,0
0.96,5.40989e-05,3.899732e-05,0
0.97,-2.548191e-06,7.291873e-05,0
0.98,5.232295e-05,5.865169e-05,0
0.99,3.110338e-05,0.0001194933,0
1,0.0001071194,0.0001905402,0
1.01,3.703462e-07,0.0001156362,0
1.02,0.0001663754,0.0002393642,0
1.03,6.161979e-06,0.0002077742,0
1.04,0.0001459993,0.000184344,0
1.05,-3.046502e-06,0.0001768066,0
1.06,0.0001650239,0.0002110268,0
1.07,1.177238e-05,0.0002243182,0
1.08,0.0001277967,0.0001578424,0
1.09,5.677452e-05,0.0002550045,0
1.1,0.0001694965,0.0002921168,0
1.11,2.660216e-05,0.0002294588,0
1.12,0.0001560784,0.0002279814,0
1.13,-8.992298e-06,0.0001691498,0
1.14,0.0001236735,0.0001347521,0
1.15,-1.951579e-05,0.0001286788,0
1.16,0.0001082736,0.0001050367,0
1.17,-0.0001106635,-3.899549e-05,0
1.18,4.614464e-05,-9.4533e-05,0
1.19,-0.0001006121,-5.926809e-05,0
1.2,1.298937e-05,-0.0001262818,0
1.21,-0.0001042585,-0.0001100213,0
1.22,1.547261e-05,-0.0001113027,0
1.23,-0.0001097048,-0.0001199527,0
1.24,-3.346126e-06,-0.0001484339,0
1.25,-8.870938e-05,-0.0001039479,0
1.26,2.388547e-05,-7.339056e-05,0
1.27,-4.980697e-05,-1.873899e-05,0
1.28,6.618455e-05,3.354228e-05,0
1.29,-3.089817e-05,4.762987e-05,0
1.3,7.603643e-05,5.935382e-05,0
1.31,-8.323645e-06,9.307004e-05,0
1.32,5.485507e-05,4.652903e-05,0
1.33,-4.66838e-05,-1.89089e-06,0
1.34,9.636138e-06,-6.11158e-05,0
1.35,-8.370759e-05,-0.0001030805,0
1.36,1.528639e-05,-7.967518e-05,0
1.37,-4.667327e-05,-2.575308e-05,0
1.38,4.438583e-05,4.771951e-06,0
1.39,-5.964768e-05,-2.702708e-05,0
1.4,1.778408e-05,-6.076365e-05,0
1.41,-6.069212e-05,-5.125887e-05,0
1.42,1.91927e-06,-8.086847e-05,0
1.43,-3.948385e-05,-3.565148e-05,0
1.44,2.105361e-05,-1.883323e-05,0
1.45,-3.988457e-05,-2.510717e-05,0
1.46,3.397936e-05,-1.472958e-06,0
1.47,-7.348571e-05,-6.535294e-05,0
1.48,4.457096e-05,-2.640694e-05,0
1.49,-4.840337e-05,2.414949e-06,0
1.5,3.073019e-06,-7.635557e-05,0
1.51,-6.263549e-05,-7.381893e-05,0
1.52,-8.127261e-06,-9.33316e-05,0
1.53,-0.0001450868,-0.0002242462,0
1.54,-2.877312e-05,-0.0002150178,0
1.55,-0.0001273919,-0.0001886025,0
1.56,-6.4612e-05,-0.000257139,0
1.57,-0.0001392258,-0.0002540166,0
1.58,-8.318735e-05,-0.0002860164,0
1.59,-0.000186491,-0.0003541252,0
1.6,-8.853837e-05,-0.0003403406,0
1.61,-0.0001415901,-0.0002701005,0
1.62,-8.083673e-05,-0.0002806778,0
1.63,-0.0001500359,-0.0002912284,0
1.64,-2.549747e-05,-0.0001954794,0
1.65,-8.001406e-05,-0.0001106927,0
1.66,6.151515e-05,6.06606e-06,0
1.67,-8.486518e-05,-4.093874e-05,0
1.68,4.833817e-05,-4.723212e-05,0
1.69,-4.646767e-05,1.886153e-05,0
1.7,6.425923e-05,2.336541e-05,0
1.71,-6.780743e-05,-1.370215e-05,0
1.72,5.723563e-05,-1.30523e-05,0
1.73,-3.008457e-05,4.960251e-05,0
1.74,4.385001e-05,6.408227e-06,0
1.75,-7.291482e-05,-5.057743e-05,0
1.76,7.527378e-05,2.079071e-05,0
1.77,-1.454984e-05,9.427631e-05,0
1.78,7.485601e-05,6.908485e-05,0
1.79,-2.977837e-05,5.210112e-05,0
1.8,6.02013e-05,3.333785e-05,0
1.81,-5.712039e-05,-5.977774e-06,0
1.82,5.103985e-05,-8.141649e-06,0
1.83,-5.435656e-05,-2.813962e-06,0
1.84,4.649608e-05,-1.216282e-05,0
1.85,-5.141338e-05,-4.141241e-06,0
1.86,-2.21653e-06,-8.800277e-05,0
1.87,-9.798599e-05,-0.00013767,0
1.88,-1.107648e-05,-0.0001358808,0
1.89,-4.733626e-05,-5.206097e-05,0
1.9,1.472603e-05,-3.699673e-05,0
1.91,-4.486005e-05,-3.789113e-05,0
1.92,-6.902599e-06,-7.364071e-05,0
1.93,-2.537782e-05,-2.92538e-05,0
1.94,-2.072777e-05,-6.709138e-05,0
1.95,-4.714557e-06,-2.004008e-05,0
1.96,-1.487586e-05,-2.597067e-05,0
1.97,5.313873e-05,7.242834e-05,0
1.98,-1.102084e-05,4.605371e-05,0
1.99,5.762467e-05,6.232181e-05,0
2,-1.127861e-05,5.646949e-05,0
2.01,8.989689e-05,0.0001122073,0
2.02,1.715868e-05,0.0001410235,0
2.03,0.0001081878,0.000161903,0
2.04,8.343439e-06,0.0001402511,0
2.05,7.644125e-05,9.455744e-05,0
2.06,4.814702e-05,0.000176128,0
2.07,3.045531e-05,7.229457e-05,0
2.08,-1.121163e-05,7.974617e-06,0
2.09,-1.668905e-05,-4.915935e-05,0
2.1,-1.406339e-05,-3.486762e-05,0
2.11,-4.10995e-05,-8.03156e-05,0
2.12,-3.046503e-05,-9.250235e-05,0
2.13,-3.416243e-05,-7.687832e-05,0
2.14,-4.031963e-07,-3.198327e-05,0
2.15,-5.080335e-06,1.521872e-06,0
2.16,-1.274924e-05,-3.022325e-05,0
2.17,5.363012e-06,-2.235967e-06,0
2.18,2.143147e-06,1.325559e-05,0
2.19,3.24025e-05,5.315755e-05,0
2.2,5.69117e-05,0.0001311378,0
2.21,6.958842e-05,0.0001671209,0
2.22,6.124612e-05,0.0001623506,0
2.23,6.275611e-05,0.0001525535,0
2.24,6.735032e-05,0.0001659929,0
2.25,7.137292e-05,0.0001758744,0
2.26,6.900902e-05,0.0001753451,0
2.27,0.0001054688,0.000232348,0
2.28,7.482438e-05,0.0002230393,0
2.29,8.769416e-05,0.0001965178,0
2.3,6.011777e-05,0.0001808473,0
2.31,6.072383e-05,0.0001411202,0
2.32,3.518608e-05,0.0001128098,0
2.33,8.442874e-05,0.0001617548,0
2.34,6.581241e-05,0.0001964837,0
2.35,9.552661e-05,0.0002034038,0
2.36,5.366243e-05,0.0001808471,0
2.37,6.421079e-05,0.000136173,0
2.38,8.686358e-05,0.0002063996,0
2.39,0.0001146109,0.0002669909,0
2.4,7.493226e-05,0.0002269083,0
2.41,9.975746e-05,0.0002155134,0
2.42,4.241361e-05,0.000165114,0
2.43,7.329921e-05,0.0001378167,0
2.44,4.041826e-05,0.0001435902,0
2.45,0.0001181199,0.0002163668,0
2.46,5.12263e-05,0.0002101214,0
2.47,0.0001753909,0.0003076548,0
2.48,9.048122e-05,0.0003405685,0
2.49,0.00019675,0.0003651958,0
2.5,0.0001038707,0.0003793025,0
2.51,0.0002002593,0.0003804492,0
2.52,0.0001095864,0.0003895931,0
2.53,0.0002146592,0.000410545,0
2.54,0.0001051794,0.000396216,0
2.55,0.0002181876,0.000406873,0
2.56,0.0001622426,0.000498426,0
2.57,0.0002185675,0.0004685413,0
2.58,0.0001347831,0.0004327371,0
2.59,0.0002438958,0.0004868857,0
2.6,0.0001192056,0.0004428737,0
2.61,0.0002437565,0.0004573123,0
2.62,0.000121578,0.0004564534,0
2.63,0.0002519641,0.0004704189,0
2.64,7.296995e-05,0.0003847504,0
2.65,0.0001853247,0.0003022409,0
2.66,0.0004396577,0.0009408902,0
2.67,0.0003080474,0.0009325449,0
2.68,0.0004006271,0.0008702758,0
2.69,0.0002756094,0.0008369689,0
2.7,0.0004148463,0.0008717699,0
2.71,0.0002790258,0.0008658636,0
2.72,0.0004162652,0.0008701973,0
2.73,0.0002374448,0.000799451,0
2.74,0.000370062,0.0007460276,0
2.75,0.0002136906,0.0007242451,0
2.76,0.0003516519,0.0007008224,0
2.77,0.0001758522,0.0006455659,0
2.78,0.0003872551,0.0007233235,0
2.79,0.0001874427,0.0007167218,0
2.8,0.0003571888,0.0006688118,0
2.81,0.000132161,0.0005926455,0
2.82,0.0003405398,0.0005902861,0
2.83,0.0001063617,0.0005480738,0
2.84,0.0003002209,0.0004949463,0
2.85,0.0001253582,0.0005443163,0
2.86,0.0002839289,0.0005007064,0
2.87,0.0001019539,0.0004762358,0
2.88,0.0002514324,0.0004302318,0
2.89,4.318486e-05,0.0003476181,0
2.9,0.0002168105,0.0003174529,0
2.91,7.002953e-05,0.0003722491,0
2.92,0.0002374997,0.0003884657,0
2.93,7.282778e-05,0.000387724,0
2.94,0.0002409993,0.0003938039,0
2.95,5.042998e-05,0.0003544475,0
2.96,0.0002074877,0.0003117135,0
2.97,1.269756e-05,0.0002630709,0
2.98,0.0002330035,0.0003218115,0
2.99,6.774389e-06,0.0002923594,0
3,0.0002860173,0.000390533,0
3.01,-1.049062e-05,0.0003290334,0
3.02,0.0003036201,0.0003788713,0
3.03,-3.234745e-05,0.0003258307,0
3.04,0.0003039574,0.0003440731,0
3.05,-2.737436e-05,0.0003462807,0
3.06,0.0002611004,0.0002741165,0
3.07,-8.352572e-05,0.0002045856,0
3.08,0.0002539254,0.0002158043,0
3.09,-9.682142e-05,0.0001899053,0
3.1,0.0002768647,0.0002367704,0
3.11,-8.398014e-05,0.0002425508,0
3.12,0.0002931122,0.0002677032,0
3.13,-0.0001090438,0.0002175464,0
3.14,0.0002454341,0.0001548016,0
3.15,-0.0001315996,0.0001381235,0
3.16,0.0002861824,0.0002115969,0
3.17,-0.000124819,0.0001984069,0
3.18,0.0002787656,0.0001904421,0
3.19,-0.0001044574,0.0002270329,0
3.2,0.0002416571,0.0001529885,0
3.21,-9.944248e-05,0.0001860282,0
3.22,0.0002198674,0.0001386988,0
3.23,-0.0001246167,0.0001125182,0
3.24,0.0001863012,6.530136e-05,0
3.25,-9.62538e-05,0.0001283118,0
3.26,0.0002145282,0.0001543533,0
3.27,-6.100334e-05,0.0002044236,0
3.28,0.0002417924,0.000233174,0
3.29,-3.531735e-05,0.0002664005,0
3.3,0.0002036019,0.0001916741,0
3.31,-3.131899e-05,0.0002232468,0
3.32,0.0002207169,0.0002412475,0
3.33,-6.775639e-05,0.0001745183,0
3.34,0.0002286402,0.0002099669,0
3.35,-2.091574e-05,0.0002762185,0
3.36,0.0002668022,0.0003177379,0
3.37,-6.111118e-05,0.0002369057,0
3.38,0.0002640724,0.0002593002,0
3.39,-3.026292e-05,0.0003032491,0
3.4,0.000282495,0.0003193037,0
3.41,-1.444321e-05,0.0003403184,0
3.42,0.0003121303,0.0003827056,0
3.43,-2.320767e-05,0.0003539691,0
3.44,0.0003163813,0.0003706329,0
3.45,-3.705874e-05,0.0003419932,0
3.46,0.0002303586,0.0002081686,0
3.47,-5.091065e-05,0.0002296903,0
3.48,0.0002562077,0.0002655983,0
3.49,-5.280658e-05,0.0002504691,0
3.5,0.0002532565,0.0002505935,0
3.51,-5.714669e-05,0.0002433185,0
3.52,0.0002369152,0.0002185079,0
3.53,-1.550594e-05,0.0002961794,0
3.54,0.0002474689,0.0002878786,0
3.55,2.343731e-07,0.0003168793,0
3.56,0.0002519494,0.0003146798,0
3.57,-1.909979e-05,0.0002831894,0
3.58,0.0002226592,0.0002448693,0
3.59,-7.553741e-05,0.00016358,0
3.6,0.0001682233,9.994988e-05,0
3.61,-7.19269e-05,0.0001271774,0
3.62,0.0001641533,0.0001113183,0
3.63,-9.634205e-05,7.591274e-05,0
3.64,0.0001188249,1.216721e-05,0
3.65,-0.0001761266,-9.955847e-05,0
3.66,0.0001204014,-5.968914e-05,0
3.67,-0.0001653821,-5.50714e-05,0
3.68,0.0001451687,-1.533175e-05,0
3.69,-0.0001494556,-2.034303e-06,0
3.7,8.704823e-05,-0.0001033343,0
3.71,-0.0001526011,-7.480994e-05,0
3.72,7.779232e-05,-9.974457e-05,0
3.73,-0.0002478433,-0.0002501702,0
3.74,1.076263e-05,-0.0003117445,0
3.75,-0.0002528481,-0.000299561,0
3.76,6.718532e-06,-0.0003103623,0
3.77,-0.0002671065,-0.0003305259,0
3.78,2.486045e-05,-0.0002935682,0
3.79,-0.0002896644,-0.0003434838,0
3.8,2.875429e-05,-0.0003203556,0
3.81,-0.0002802973,-0.0003124532,0
3.82,8.082517e-05,-0.0002283025,0
3.83,-0.0002547555,-0.000213783,0
3.84,4.604383e-05,-0.0002765917,0
3.85,-0.0003184787,-0.0003618608,0
3.86,4.767631e-05,-0.000330717,0
3.87,-0.0002630121,-0.000248654,0
3.88,8.810613e-05,-0.0002086253,0
3.89,-0.0002642667,-0.0002240592,0
3.9,0.0001189908,-0.0001674401,0
3.91,-0.0002366562,-0.0001402957,0
3.92,0.000153906,-9.115185e-05,0
3.93,-0.0001790038,-1.144578e-05,0
3.94,0.000177764,1.748843e-06,0
3.95,-0.0001882461,-1.805313e-05,0
3.96,0.0001655449,-3.181768e-05,0
3.97,-0.0002260842,-9.029297e-05,0
3.98,0.0001467057,-0.0001021997,0
3.99,-0.0002024461,-5.883411e-05,0
4,0.0001610553,-4.937343e-05,0
4.01,-0.0001906312,-3.283542e-05,0
4.02,0.0001708987,-2.194236e-05,0
4.03,-0.0001995225,-4.039221e-05,0
4.04,0.0001591645,-5.379923e-05,0
4.05,-0.0001981923,-4.711324e-05,0
4.06,0.0001512244,-6.257545e-05,0
4.07,-0.0001953622,-5.270445e-05,0
4.08,0.0001751062,-1.619179e-05,0
4.09,-0.0001740817,7.104832e-06,0
4.1,0.0001857893,1.71445e-05,0
4.11,-0.0002347678,-8.734557e-05,0
4.12,0.0001486084,-0.0001144838,0
4.13,-0.0002559656,-0.0001407675,0
4.14,0.0001238424,-0.0001732829,0
4.15,-0.0002698621,-0.0001856051,0
4.16,0.0001414114,-0.000152216,0
4.17,-0.0002157784,-7.320637e-05,0
4.18,0.000154216,-7.820189e-05,0
4.19,-0.0001974121,-4.592609e-05,0
4.2,0.0001379144,-8.385403e-05,0
4.21,-0.0001988984,-7.368856e-05,0
4.22,0.0001086804,-0.0001258003,0
4.23,-0.00022801,-0.0001569492,0
4.24,0.0001143271,-0.0001371552,0
4.25,-0.000216783,-0.0001250414,0
4.26,0.0001284517,-0.0001055383,0
4.27,-0.0002048282,-9.211473e-05,0
4.28,0.0001727291,-2.279355e-05,0
4.29,-0.0002037715,-4.413952e-05,0
4.3,0.0001607374,-5.70104e-05,0
4.31,-0.0002067257,-5.764375e-05,0
4.32,0.0001469862,-8.035135e-05,0
4.33,-0.0002127801,-8.287275e-05,0
4.34,0.0001301063,-0.0001101654,0
4.35,-0.0002561899,-0.0001734174,0
4.36,9.977457e-05,-0.0002028864,0
4.37,-0.0002567363,-0.0001939741,0
4.38,7.841046e-05,-0.0002325517,0
4.39,-0.0002554688,-0.0002175801,0
4.4,7.527442e-05,-0.0002277973,0
4.41,-0.000231138,-0.0001838402,0
4.42,8.151827e-05,-0.0001880861,0
4.43,-0.0002433643,-0.0002070479,0
4.44,9.052151e-05,-0.0001857219,0
4.45,-0.0002445118,-0.0001947433,0
4.46,0.0001368773,-0.0001144766,0
4.47,-0.0002440289,-0.0001404271,0
4.48,0.0001537048,-0.0001037311,0
4.49,-0.000217087,-7.105988e-05,0
4.5,0.0001974006,-9.124058e-06,0
4.51,-0.0001805505,3.112471e-05,0
4.52,0.000189933,5.262445e-06,0
4.53,-0.0001469726,6.984651e-05,0
4.54,0.0002449589,0.0001400284,0
4.55,-0.0001788032,6.358343e-05,0
4.56,0.0001992903,1.295072e-05,0
4.57,-0.0001624337,5.711068e-05,0
4.58,0.0001508409,-3.835831e-05,0
4.59,-0.0002235344,-0.0001083698,0
4.6,0.0001984207,-5.732996e-06,0
4.61,-0.000201209,-2.736189e-06,0
4.62,0.0002531305,8.744794e-05,0
4.63,-0.000165042,0.0001176649,0
4.64,0.0002271543,6.429896e-05,0
4.65,-0.000195887,3.067925e-05,0
4.66,0.0001946762,-1.224445e-05,0
4.67,-0.0002247957,-4.611767e-05,0
4.68,0.0001933284,-3.707288e-05,0
4.69,-0.0001999275,1.359171e-06,0
4.7,0.0002013278,1.88075e-06,0
4.71,-0.0002278653,-4.485606e-05,0
4.72,0.0002002884,-3.100945e-05,0
4.73,-0.000205001,2.482098e-06,0
4.74,0.0002408713,5.895641e-05,0
4.75,-0.0002241394,8.234332e-06,0
4.76,0.0002205229,-8.77238e-06,0
4.77,-0.0002285772,-1.049971e-05,0
4.78,0.0002218766,-7.667625e-06,0
4.79,-0.0002157592,1.275169e-05,0
4.8,0.0002448895,4.429996e-05,0
4.81,-0.0001921149,7.319105e-05,0
4.82,0.0002216233,2.478377e-05,0
4.83,-0.0001856326,5.172326e-05,0
4.84,0.000247107,8.521622e-05,0
4.85,-0.0002175083,2.092581e-05,0
4.86,0.0002582325,6.089847e-05,0
4.87,-0.0002415155,7.562139e-06,0
4.88,0.0002698865,4.476427e-05,0
4.89,-0.000291049,-5.019224e-05,0
4.9,0.0002285473,-8.74388e-05,0
4.91,-0.0002849706,-6.489266e-05,0
4.92,0.000210739,-0.0001020886,0
4.93,-0.0003257578,-0.0001576685,0
4.94,0.0001865847,-0.0001793989,0
4.95,-0.0002924236,-0.0001165984,0
4.96,0.0001986852,-0.0001173644,0
4.97,-0.0003078965,-0.0001428973,0
4.98,0.0001920648,-0.0001454204,0
4.99,-0.0002829598,-0.0001030181,0
5,0.0002603787,-3.295718e-06,0
5.01,-0.0002257007,5.889515e-05,0
5.02,0.0002587162,3.539414e-05,0
5.03,-0.0002471968,7.401088e-06,0
5.04,0.0002548776,1.033436e-05,0
5.05,-0.0002377547,2.509347e-05,0
5.06,0.0002802267,6.242218e-05,0
5.07,-0.0002239268,7.302574e-05,0
5.08,0.0002378491,-1.138145e-06,0
5.09,-0.0002354966,4.300129e-06,0
5.1,0.0002910418,9.1142e-05,0
5.11,-0.0002151748,9.606443e-05,0
5.12,0.000354581,0.0002003222,0
5.13,-0.0001485315,0.0002766417,0
5.14,0.0003754923,0.000286054,0
5.15,-0.0002514789,0.0001113377,0
5.16,0.000347584,0.0001230626,0
5.17,-0.0003034047,3.261123e-05,0
5.18,0.0003292357,3.218129e-05,0
5.19,-0.0003424245,-3.27083e-05,0
5.2,0.0003096493,-4.37225e-05,0
5.21,-0.0003838122,-0.0001090306,0
5.22,0.0002866676,-0.000125564,0
5.23,-0.0003905458,-0.0001312756,0
5.24,0.0002849332,-0.0001322626,0
5.25,-0.0003626272,-8.540248e-05,0
5.26,0.0003064545,-6.51536e-05,0
5.27,-0.0003543353,-5.808341e-05,0
5.28,0.0003236725,-3.174337e-05,0
5.29,-0.0003694014,-6.563355e-05,0
5.3,0.0003583407,3.443398e-06,0
5.31,-0.0003096153,8.00612e-05,0
5.32,0.0004393348,0.0001895119,0
5.33,-0.0002395643,0.00026978,0
5.34,0.0004315545,0.0002300569,0
5.35,-0.0002080706,0.0002957875,0
5.36,0.0004591237,0.000319826,0
5.37,-0.0001970838,0.0003301245,0
5.38,0.0004303569,0.0002787471,0
5.39,-0.0002226968,0.0002531844,0
5.4,0.0003866022,0.0001887809,0
5.41,-0.0002281756,0.0002011174,0
5.42,0.000382858,0.0001907649,0
5.43,-0.0002573468,0.0001455972,0
5.44,0.0003921277,0.0001761026,0
5.45,-0.0002469298,0.0001832957,0
5.46,0.0003739809,0.0001506532,0
5.47,-0.0002515951,0.0001537585,0
5.48,0.0003704305,0.0001468061,0
5.49,-0.0002345265,0.0001775714,0
5.5,0.0003659707,0.0001598832,0
5.51,-0.0002063854,0.000212681,0
5.52,0.0003701339,0.0002020205,0
5.53,-0.0002636648,0.0001101082,0
5.54,0.0003755095,0.000149705,0
5.55,-0.0002732179,0.0001205842,0
5.56,0.0003703703,0.0001217259,0
5.57,-0.0002853365,0.0001011477,0
5.58,0.0004044701,0.0001648401,0
5.59,-0.0002891801,0.0001372034,0
5.6,0.0003935148,0.0001281567,0
5.61,-0.0002632544,0.0001743817,0
5.62,0.0003799803,0.000136416,0
5.63,-0.0002807214,0.0001199597,0
5.64,0.0004370445,0.000220552,0
5.65,-0.0002868233,0.0001768513,0
5.66,0.0004208226,0.0001643818,0
5.67,-0.0002907782,0.0001619468,0
5.68,0.0004131072,0.0001498995,0
5.69,-0.0003464081,6.119888e-05,0
5.7,0.0003723434,2.282608e-05,0
5.71,-0.0003378514,4.987807e-05,0
5.72,0.0003621056,2.379758e-05,0
5.73,-0.0003296065,4.623252e-05,0
5.74,0.0004387225,0.0001664491,0
5.75,-0.0002684977,0.000228225,0
5.76,0.0003729053,9.793765e-05,0
5.77,-0.0003507395,4.297057e-06,0
5.78,0.0004047934,8.86575e-05,0
5.79,-0.0003723248,2.456185e-05,0
5.8,0.0003994352,3.699668e-05,0
5.81,-0.0004132362,-3.533393e-05,0
5.82,0.0003991635,-1.167653e-05,0
5.83,-0.0003933443,1.359081e-05,0
5.84,0.0003907878,-8.791171e-06,0
5.85,-0.0004512863,-9.790041e-05,0
5.86,0.0003659935,-0.0001095211,0
5.87,-0.0004917982,-0.0001731673,0
5.88,0.0003937302,-0.0001057242,0
5.89,-0.0004580749,-7.199985e-05,0
5.9,0.0003916335,-8.673575e-05,0
5.91,-0.0004798069,-0.0001180437,0
5.92,0.0004127896,-7.23476e-05,0
5.93,-0.0004483665,-3.517906e-05,0
5.94,0.0004152042,-4.354409e-05,0
5.95,-0.0004520107,-4.682952e-05,0
5.96,0.0004126309,-5.002331e-05,0
5.97,-0.0004083316,2.383985e-05,0
5.98,0.0004300189,2.819895e-05,0
5.99,-0.0003735402,8.473157e-05,0
6,0.0004475001,9.502254e-05,0
6.01,-0.0004326378,-6.903712e-06,0
6.02,0.0004022154,-4.840282e-05,0
6.03,-0.0004188398,-1.157314e-05,0
6.04,0.0004056455,-1.81328e-05,0
6.05,-0.0004194946,-1.703762e-05,0
6.06,0.0004065194,-1.59461e-05,0
6.07,-0.0004114739,-2.942024e-06,0
6.08,0.0004405548,4.944878e-05,0
6.09,-0.0003794747,8.531711e-05,0
6.1,0.0004225885,4.341721e-05,0
6.11,-0.0004507759,-6.145146e-05,0
6.12,0.0004263163,-2.028218e-05,0
6.13,-0.0004673999,-6.171192e-05,0
6.14,0.0006645186,0.0003491018,0
6.15,-0.04696912,-0.0772907,0
6.16,-0.04972814,-0.1353985,0
6.17,-0.08213675,-0.174642,0
6.18,-0.08138449,-0.2143214,0
6.19,-0.1218905,-0.2673511,0
6.2,-0.1277087,-0.3268816,0
6.21,-0.1637136,-0.3767434,0
6.22,-0.1590374,-0.4123373,0
6.23,-0.186197,-0.437945,0
6.24,-0.1792691,-0.4631286,0
6.25,-0.2095221,-0.493609,0
6.26,-0.2090977,-0.5331632,0
6.27,-0.2283689,-0.5513899,0
6.28,-0.2133096,-0.5523342,0
6.29,-0.23221,-0.5584213,0
6.3,-0.219653,-0.5669646,0
6.31,-0.2359643,-0.5703739,0
6.32,-0.2197331,-0.569371,0
6.33,-0.2347562,-0.5676918,0
6.34,-0.2156915,-0.5615155,0
6.35,-0.2271502,-0.5508977,0
6.36,-0.2058976,-0.5381137,0
6.37,-0.2169425,-0.5253621,0
6.38,-0.1968513,-0.5145356,0
6.39,-0.2060136,-0.4999296,0
6.4,-0.1828096,-0.4813955,0
6.41,-0.1902949,-0.4613757,0
6.42,-0.1665611,-0.4409681,0
6.43,-0.1731538,-0.4192022,0
6.44,-0.1467446,-0.3934301,0
6.45,-0.150302,-0.3639344,0
6.46,-0.1229509,-0.3341101,0
6.47,-0.1256343,-0.3029386,0
6.48,-0.09742032,-0.2707781,0
