t,u,theta,phi
1.77,0.0002751249,0.0003439061,0.0002653599
1.78,0.0002402221,0.0003002776,0.0002653599
1.79,0.0002711818,0.0003389772,0.0002653599
1.8,0.0002833471,0.0003541838,0.0002653599
1.81,0.0002832773,0.0003540966,0.0002653599
1.82,0.0003114734,0.0003893418,0.0002653599
1.83,0.0003087942,0.0003859928,0.0002653599
1.84,0.0003258776,0.000407347,0.0002653599
1.85,0.0002146619,0.0002683274,0.0002653599
1.86,0.0002030242,0.0002537802,0.0002653599
1.87,0.0002491096,0.000311387,0.0002653599
1.88,0.0002796601,0.0003495751,0.0002653599
1.89,0.0003115236,0.0003894046,0.0002653599
1.9,0.000370014,0.0004625175,0.0002653599
1.91,0.0003181742,0.0003977177,0.0002653599
1.92,0.0003134991,0.0003918739,0.0002653599
1.93,0.0003228709,0.0004035886,0.0002653599
1.94,0.0002760628,0.0003450784,0.0002653599
1.95,0.0003007094,0.0003758867,0.0002653599
1.96,0.0003438272,0.0004297839,0.0002653599
1.97,0.0003463523,0.0004329404,0.0002653599
1.98,0.0003168157,0.0003960195,0.0002653599
1.99,0.000308616,0.00038577,0.0002653599
2,0.000286177,0.0003577213,0.0002653599
2.01,0.0002566265,0.0003207831,0.0002653599
2.02,0.0002201685,0.0002752106,0.0002653599
2.03,0.0002566159,0.0003207699,0.0002653599
2.04,0.0002342121,0.0002927652,0.0002653599
2.05,0.0001888806,0.0002361008,0.0002653599
2.06,0.0001502409,0.0001878011,0.0002653599
2.07,0.0001230398,0.0001537998,0.0002653599
2.08,6.859052e-05,8.573815e-05,0.0002653599
2.09,0.0001166908,0.0001458635,0.0002653599
2.1,9.203861e-05,0.0001150483,0.0002653599
2.11,0.0001255275,0.0001569094,0.0002653599
2.12,0.0001307545,0.0001634432,0.0002653599
2.13,9.994963e-05,0.000124937,0.0002653599
2.14,0.0001270645,0.0001588306,0.0002653599
2.15,0.0001260449,0.0001575562,0.0002653599
2.16,0.0001235508,0.0001544384,0.0002653599
2.17,8.894522e-05,0.0001111815,0.0002653599
2.18,6.54042e-05,8.175525e-05,0.0002653599
2.19,0.0001071691,0.0001339613,0.0002653599
2.2,0.0001105885,0.0001382357,0.0002653599
2.21,0.0001177802,0.0001472252,0.0002653599
2.22,9.955174e-05,0.0001244397,0.0002653599
2.23,6.596612e-05,8.245765e-05,0.0002653599
2.24,8.0707e-05,0.0001008837,0.0002653599
2.25,0.0001164903,0.0001456128,0.0002653599
2.26,4.866581e-05,6.083227e-05,0.0002653599
2.27,2.633317e-05,3.291646e-05,0.0002653599
2.28,1.295175e-05,1.618968e-05,0.0002653599
2.29,5.281657e-05,6.602072e-05,0.0002653599
2.3,3.448466e-05,4.310583e-05,0.0002653599
2.31,5.044078e-05,6.305097e-05,0.0002653599
2.32,8.893175e-05,0.0001111647,0.0002653599
2.33,7.548761e-05,9.435951e-05,0.0002653599
2.34,0.0001196514,0.0001495642,0.0002653599
2.35,0.0001642068,0.0002052584,0.0002653599
2.36,0.0001345651,0.0001682063,0.0002653599
2.37,0.0001116976,0.0001396219,0.0002653599
2.38,0.0001067275,0.0001334094,0.0002653599
2.39,3.890694e-05,4.863367e-05,0.0002653599
2.4,8.728538e-05,0.0001091067,0.0002653599
2.41,6.942963e-05,8.678704e-05,0.0002653599
2.42,8.384563e-05,0.000104807,0.0002653599
2.43,0.0001078277,0.0001347846,0.0002653599
2.44,0.0001268827,0.0001586034,0.0002653599
2.45,0.0001057757,0.0001322196,0.0002653599
2.46,9.356625e-05,0.0001169578,0.0002653599
2.47,9.797831e-05,0.0001224729,0.0002653599
2.48,0.0001377515,0.0001721893,0.0002653599
2.49,0.0001598455,0.0001998069,0.0002653599
2.5,0.0001732372,0.0002165466,0.0002653599
2.51,0.0001961746,0.0002452183,0.0002653599
2.52,0.0001177166,0.0001471458,0.0002653599
2.53,0.0001407417,0.0001759272,0.0002653599
2.54,0.0001674516,0.0002093145,0.0002653599
2.55,0.0001873754,0.0002342192,0.0002653599
2.56,0.0001833223,0.0002291529,0.0002653599
2.57,0.0001731986,0.0002164982,0.0002653599
2.58,0.0001533332,0.0001916665,0.0002653599
2.59,0.0001121958,0.0001402448,0.0002653599
2.6,7.811015e-05,9.763768e-05,0.0002653599
2.61,3.275326e-05,4.094158e-05,0.0002653599
2.62,4.817753e-05,6.022192e-05,0.0002653599
2.63,0.0001003611,0.0001254514,0.0002653599
2.64,0.0001193214,0.0001491517,0.0002653599
2.65,0.0001283334,0.0001604167,0.0002653599
2.66,0.0002039636,0.0002549545,0.0002653599
2.67,0.0001730765,0.0002163457,0.0002653599
2.68,0.0001830924,0.0002288655,0.0002653599
2.69,0.0001848239,0.0002310298,0.0002653599
2.7,0.0001479855,0.0001849819,0.0002653599
2.71,0.000133934,0.0001674175,0.0002653599
2.72,7.71475e-05,9.643436e-05,0.0002653599
2.73,2.206459e-05,2.758074e-05,0.0002653599
2.74,1.237751e-05,1.547189e-05,0.0002653599
2.75,-2.247293e-05,-2.809117e-05,0.0002653599
2.76,5.48515e-06,6.856438e-06,0.0002653599
2.77,6.629801e-06,8.287251e-06,0.0002653599
2.78,2.935037e-05,3.668797e-05,0.0002653599
2.79,3.687152e-05,4.608939e-05,0.0002653599
2.8,9.404599e-05,0.0001175575,0.0002653599
2.81,0.0001034452,0.0001293065,0.0002653599
2.82,4.577279e-05,5.721598e-05,0.0002653599
2.83,8.264179e-05,0.0001033022,0.0002653599
2.84,0.0850521,0.1063151,0.009990215
2.85,0.1185548,0.1481935,0.009990215
2.86,0.1668975,0.2086219,0.0002653599
2.87,0.2420325,0.3025406,0.0002653599
2.88,0.3156957,0.3946196,0.005127907
2.89,0.3727377,0.4659221,0.02457738
2.9,0.3617708,0.4522135,0.04402685
2.91,0.3538047,0.4422559,0.05861378
2.92,0.4062953,0.5078691,0.08292556
2.93,0.4524146,0.5655182,0.1120999
2.94,0.4811971,0.6014964,0.1364119
2.95,0.4330481,0.5413101,0.1753106
2.96,0.4820416,0.6025519,0.2093472
2.97,0.5103778,0.6379722,0.2433839
2.98,0.521221,0.6515263,0.2871451
2.99,0.5132972,0.6416215,0.3211815
3,0.5001208,0.625151,0.3552182
3.01,0.5097119,0.6371398,0.3892548
3.02,0.5222982,0.6528727,0.4184291
3.03,0.5098726,0.6373407,0.4524658
3.04,0.4904665,0.6130831,0.4816399
3.05,0.4722436,0.5903045,0.4962268
3.06,0.4644055,0.5805069,0.510814
3.07,0.4645435,0.5806794,0.5205386
3.08,0.446588,0.558235,0.5205386
3.09,0.4249739,0.5312174,0.5205386
3.1,0.4204933,0.5256166,0.5205386
3.11,0.4167118,0.5208897,0.5205386
3.12,0.3930619,0.4913273,0.5156763
3.13,0.3710998,0.4638747,0.510814
3.14,0.3612396,0.4515495,0.5010893
3.15,0.3444543,0.4305679,0.4962268
3.16,0.3120145,0.3900181,0.4865019
3.17,0.2825131,0.3531414,0.471915
3.18,0.2610599,0.3263249,0.4524658
3.19,0.2433822,0.3042277,0.4378784
3.2,0.2144336,0.268042,0.4232914
3.21,0.180699,0.2258737,0.4038417
3.22,0.1491701,0.1864627,0.37953
3.23,0.119872,0.14984,0.3600807
3.24,0.09450541,0.1181318,0.340631
3.25,0.06893634,0.08617043,0.3211815
3.26,0.03413013,0.04266267,0.3017323
3.27,-0.002251777,-0.002814721,0.2774205
3.28,-0.03400572,-0.04250715,0.2531087
3.29,-0.06648822,-0.08311027,0.2287967
3.3,-0.1000247,-0.1250309,0.2044849
3.31,-0.1375536,-0.171942,0.1801732
3.32,-0.1718319,-0.2147898,0.1461365
3.33,-0.1967652,-0.2459565,0.1169622
3.34,-0.2194401,-0.2743001,0.09265041
3.35,-0.2459808,-0.307476,0.05861378
3.36,-0.2783303,-0.3479128,0.034302
3.37,-0.3048546,-0.3810683,-0.00459671
3.38,-0.3044645,-0.3805806,-0.03863335
3.39,-0.3235795,-0.4044744,-0.07266998
3.4,-0.3435628,-0.4294536,-0.1067066
3.41,-0.3580096,-0.447512,-0.1456056
3.42,-0.3677633,-0.4597041,-0.1747794
3.43,-0.3797072,-0.474634,-0.2088161
3.44,-0.3886097,-0.4857622,-0.2331278
3.45,-0.3991404,-0.4989255,-0.2623022
3.46,-0.4105516,-0.5131896,-0.2914762
3.47,-0.4178882,-0.5223603,-0.3206506
3.48,-0.4214595,-0.5268244,-0.3449624
3.49,-0.422163,-0.5277037,-0.3644118
3.5,-0.4345782,-0.5432227,-0.3838613
3.51,-0.4404964,-0.5506205,-0.4081733
3.52,-0.4383866,-0.5479833,-0.4276226
3.53,-0.435018,-0.5437725,-0.4422097
3.54,-0.4371779,-0.5464724,-0.4616592
3.55,-0.4318237,-0.5397796,-0.4665215
3.56,-0.425143,-0.5314287,-0.4762464
3.57,-0.42795,-0.5349375,-0.4811087
3.58,-0.4317749,-0.5397187,-0.485971
3.59,-0.4258374,-0.5322967,-0.4908333
3.6,-0.4132267,-0.5165334,-0.4908333
3.61,-0.4048997,-0.5061246,-0.4908333
3.62,-0.3989021,-0.4986276,-0.4908333
3.63,-0.3897465,-0.4871832,-0.4908333
3.64,-0.3786803,-0.4733503,-0.4908333
3.65,-0.3653476,-0.4566845,-0.4908333
3.66,-0.3482299,-0.4352873,-0.4956958
3.67,-0.3275385,-0.4094231,-0.4908333
3.68,-0.3049564,-0.3811955,-0.4908333
3.69,-0.2795828,-0.3494785,-0.485971
3.7,-0.2542753,-0.3178441,-0.4811087
3.71,-0.2271773,-0.2839717,-0.4665215
