t,u,theta,phi
0.98,-0.0003432058,-0.0005720097,-9.536743e-07
0.99,-0.0003444515,-0.0005740857,-9.536743e-07
1,-0.0003691921,-0.0006153201,-9.536743e-07
1.01,-0.0003846772,-0.0006411286,-9.536743e-07
1.02,-0.0003877466,-0.0006462443,-9.536743e-07
1.03,-0.0003834527,-0.0006390878,-9.536743e-07
1.04,-0.0003996132,-0.000666022,-9.536743e-07
1.05,-0.0003818128,-0.0006363547,-9.536743e-07
1.06,-0.0004362867,-0.0007271445,-9.536743e-07
1.07,-0.0004423898,-0.0007373163,-9.536743e-07
1.08,-0.0004022573,-0.0006704288,-9.536743e-07
1.09,-0.0003499956,-0.000583326,-9.536743e-07
1.1,-0.0003603188,-0.0006005313,-9.536743e-07
1.11,-0.0003149975,-0.0005249958,-9.536743e-07
1.12,-0.0003321696,-0.000553616,-9.536743e-07
1.13,-0.0003306144,-0.0005510239,-9.536743e-07
1.14,-0.0003456183,-0.0005760304,-9.536743e-07
1.15,-0.0003113061,-0.0005188434,-9.536743e-07
1.16,-0.0002464449,-0.0004107415,-9.536743e-07
1.17,-0.0002652268,-0.0004420446,-9.536743e-07
1.18,-0.0002082035,-0.0003470058,-9.536743e-07
1.19,-0.0002123783,-0.0003539638,-9.536743e-07
1.2,-0.0002336171,-0.0003893618,-9.536743e-07
1.21,-0.0002680563,-0.0004467605,-9.536743e-07
1.22,-0.000246243,-0.000410405,-9.536743e-07
1.23,-0.0002212738,-0.0003687897,-9.536743e-07
1.24,-0.0002617357,-0.0004362261,-9.536743e-07
1.25,-0.0002109725,-0.0003516209,-9.536743e-07
1.26,-0.000163163,-0.0002719383,-9.536743e-07
1.27,-0.0001726591,-0.0002877651,-9.536743e-07
1.28,-0.0002116997,-0.0003528328,-9.536743e-07
1.29,-0.0001946912,-0.0003244854,-9.536743e-07
1.3,-0.0002244082,-0.0003740136,-9.536743e-07
1.31,-0.0002025655,-0.0003376091,-9.536743e-07
1.32,-0.0001565698,-0.0002609496,-9.536743e-07
1.33,-0.0001501081,-0.0002501801,-9.536743e-07
1.34,-0.0001628775,-0.0002714625,0.004861355
1.35,-0.0001929562,-0.0003215936,-9.536743e-07
1.36,-0.0001734147,-0.0002890245,-9.536743e-07
1.37,-0.0002138224,-0.0003563706,-9.536743e-07
1.38,-0.000259051,-0.0004317516,-9.536743e-07
1.39,-0.0002793907,-0.0004656512,-9.536743e-07
1.4,-0.0002872033,-0.0004786721,-9.536743e-07
1.41,-0.0002650243,-0.0004417072,-9.536743e-07
1.42,-0.0002566509,-0.0004277514,-9.536743e-07
1.43,-0.0002383001,-0.0003971669,-9.536743e-07
1.44,-0.0002845432,-0.0004742387,-9.536743e-07
1.45,-0.000273114,-0.00045519,-9.536743e-07
1.46,-0.0003212163,-0.0005353604,-9.536743e-07
1.47,-0.0003481252,-0.0005802087,-9.536743e-07
1.48,-0.0003761428,-0.0006269047,-9.536743e-07
1.49,-0.0003586606,-0.0005977676,-9.536743e-07
1.5,-0.0003580971,-0.0005968284,-9.536743e-07
1.51,-0.0003646046,-0.0006076744,-9.536743e-07
1.52,-0.0002956044,-0.0004926739,-9.536743e-07
1.53,-0.0002706001,-0.0004510002,-9.536743e-07
1.54,-0.0002372848,-0.0003954746,-9.536743e-07
1.55,-0.0002804897,-0.0004674828,-9.536743e-07
1.56,-0.0002732055,-0.0004553424,-9.536743e-07
1.57,-0.0002738854,-0.0004564756,-9.536743e-07
1.58,-0.0002654562,-0.000442427,-9.536743e-07
1.59,-0.0002349,-0.0003915,-9.536743e-07
1.6,-0.0002274052,-0.0003790087,-9.536743e-07
1.61,-0.0002143969,-0.0003573282,-9.536743e-07
1.62,-0.0002283504,-0.000380584,-9.536743e-07
1.63,-0.0001750733,-0.0002917889,-9.536743e-07
1.64,-0.0002096211,-0.0003493685,-9.536743e-07
1.65,-0.0002106686,-0.0003511143,-9.536743e-07
1.66,-0.0002192156,-0.0003653593,-9.536743e-07
1.67,-0.0001915461,-0.0003192435,-9.536743e-07
1.68,-0.0002304022,-0.0003840036,-9.536743e-07
1.69,-0.0002422696,-0.0004037827,-9.536743e-07
1.7,-0.0002358862,-0.0003931436,-9.536743e-07
1.71,-0.0002710875,-0.0004518124,0.004861355
1.72,-0.0002390219,-0.0003983699,-9.536743e-07
1.73,-0.000265598,-0.0004426634,-9.536743e-07
1.74,-0.000263213,-0.0004386883,-9.536743e-07
1.75,-0.0002431187,-0.0004051979,-9.536743e-07
1.76,-0.0002699324,-0.0004498872,-9.536743e-07
1.77,-0.0003035487,-0.0005059145,-9.536743e-07
1.78,-0.0003044062,-0.0005073437,-9.536743e-07
1.79,-0.0002787016,-0.0004645027,-9.536743e-07
1.8,-0.0002949494,-0.0004915823,-9.536743e-07
1.81,-0.0003318382,-0.0005530637,-9.536743e-07
1.82,-0.0003748967,-0.0006248277,-9.536743e-07
1.83,-0.0003813779,-0.0006356299,-9.536743e-07
1.84,-0.0003670603,-0.0006117672,-9.536743e-07
1.85,-0.0003678439,-0.0006130731,-9.536743e-07
1.86,-0.0003832951,-0.0006388251,-9.536743e-07
1.87,-0.0003880312,-0.0006467187,-9.536743e-07
1.88,-0.000398332,-0.0006638866,-9.536743e-07
1.89,-0.0004169565,-0.0006949274,-9.536743e-07
1.9,-0.0004282467,-0.0007137445,-9.536743e-07
1.91,-0.0004387241,-0.0007312067,-9.536743e-07
1.92,-0.0003888533,-0.0006480888,-9.536743e-07
1.93,-0.0003918345,-0.0006530575,-9.536743e-07
1.94,-0.0003265979,-0.0005443299,-9.536743e-07
1.95,-0.0003078928,-0.0005131546,-9.536743e-07
1.96,-0.0003234915,-0.0005391525,-9.536743e-07
1.97,-0.0002931745,-0.0004886241,-9.536743e-07
1.98,-0.0003491985,-0.0005819974,-9.536743e-07
1.99,-0.0003354061,-0.0005590101,-9.536743e-07
2,-0.0003858015,-0.0006430025,-9.536743e-07
2.01,-0.000342558,-0.00057093,-9.536743e-07
2.02,-0.0003141549,-0.0005235915,-9.536743e-07
2.03,-0.0002923369,-0.0004872282,-9.536743e-07
2.04,-0.0003026594,-0.0005044324,-9.536743e-07
2.05,-0.0003468101,-0.0005780167,-9.536743e-07
2.06,-0.0003539028,-0.000589838,-9.536743e-07
2.07,-0.0003504079,-0.0005840132,-9.536743e-07
2.08,-0.0002832419,-0.0004720697,-9.536743e-07
2.09,-0.0002685496,-0.0004475827,-9.536743e-07
2.1,-0.0002959063,-0.0004931771,-9.536743e-07
2.11,-0.0002899161,-0.0004831934,0.004861355
2.12,-0.000257291,-0.0004288184,-9.536743e-07
2.13,-0.0002495657,-0.0004159428,-9.536743e-07
2.14,-0.0002509358,-0.0004182262,-9.536743e-07
2.15,-0.0002285051,-0.0003808418,-9.536743e-07
2.16,-0.000212587,-0.0003543117,-9.536743e-07
2.17,-0.0002046629,-0.0003411048,-9.536743e-07
2.18,-0.000242892,-0.00040482,-9.536743e-07
2.19,-0.0002324961,-0.0003874934,-9.536743e-07
2.2,-0.0002330609,-0.0003884349,-9.536743e-07
2.21,-0.0002318448,-0.000386408,-9.536743e-07
2.22,-0.0002559616,-0.0004266025,-9.536743e-07
2.23,-0.0002436425,-0.0004060708,-9.536743e-07
2.24,-0.000223054,-0.0003717567,-9.536743e-07
2.25,-0.0002778988,-0.0004631646,-9.536743e-07
2.26,-0.0002158907,-0.0003598178,-9.536743e-07
2.27,-0.0002209457,-0.0003682428,-9.536743e-07
2.28,-0.0002152294,-0.0003587156,-9.536743e-07
2.29,-0.0002826759,-0.0004711266,-9.536743e-07
2.3,-0.0002619853,-0.0004366421,-9.536743e-07
2.31,-0.0002866887,-0.0004778145,-9.536743e-07
2.32,-0.000261686,-0.0004361433,-9.536743e-07
2.33,-0.0002270198,-0.0003783664,-9.536743e-07
2.34,-0.0002244413,-0.0003740688,-9.536743e-07
2.35,-0.0001938645,-0.0003231075,-9.536743e-07
2.36,-0.0002186849,-0.0003644748,-9.536743e-07
2.37,-0.0001570267,-0.0002617112,-9.536743e-07
2.38,-0.000207936,-0.00034656,-9.536743e-07
2.39,-0.0001726365,-0.0002877275,-9.536743e-07
2.4,-0.0001829549,-0.0003049248,-9.536743e-07
2.41,-0.0001861438,-0.0003102397,-9.536743e-07
2.42,-0.0002454537,-0.0004090895,-9.536743e-07
2.43,-0.0002745861,-0.0004576434,-9.536743e-07
2.44,-0.0002588364,-0.000431394,0.004861355
2.45,-0.0003309367,-0.0005515611,-9.536743e-07
2.46,-0.0003312186,-0.000552031,-9.536743e-07
2.47,-0.0003283631,-0.0005472717,-9.536743e-07
2.48,-0.0002871724,-0.0004786206,-9.536743e-07
2.49,-0.0002991603,-0.0004986005,-9.536743e-07
2.5,-0.0002214755,-0.0003691258,-9.536743e-07
2.51,-0.0002443659,-0.0004072764,-9.536743e-07
2.52,-0.0002957784,-0.0004929641,-9.536743e-07
2.53,-0.0002886625,-0.0004811041,-9.536743e-07
2.54,-0.0003034453,-0.0005057421,-9.536743e-07
2.55,-0.0002956785,-0.0004927975,-9.536743e-07
2.56,-0.0002939097,-0.0004898495,-9.536743e-07
2.57,-0.0002891062,-0.0004818436,-9.536743e-07
2.58,-0.0002773218,-0.0004622029,-9.536743e-07
2.59,-0.0002835188,-0.0004725313,-9.536743e-07
2.6,-0.0002750106,-0.000458351,-9.536743e-07
2.61,-0.0003121036,-0.0005201726,-9.536743e-07
2.62,-0.0003131842,-0.0005219736,-9.536743e-07
2.63,-0.0003068896,-0.0005114827,-9.536743e-07
2.64,-0.0002930338,-0.0004883897,-9.536743e-07
2.65,-0.000349029,-0.000581715,-9.536743e-07
2.66,-0.0003560373,-0.0005933956,-9.536743e-07
2.67,-0.0003601981,-0.0006003302,-9.536743e-07
2.68,-0.0003314436,-0.000552406,-9.536743e-07
2.69,-0.0003020094,-0.0005033489,-9.536743e-07
2.7,-0.0002898369,-0.0004830615,-9.536743e-07
2.71,-0.0003047236,-0.0005078727,-9.536743e-07
2.72,-0.0002966968,-0.0004944946,-9.536743e-07
2.73,-0.000253415,-0.0004223583,-9.536743e-07
2.74,-0.0002544398,-0.0004240664,-9.536743e-07
2.75,-0.0002448163,-0.0004080271,-9.536743e-07
2.76,-0.0002066704,-0.0003444506,-9.536743e-07
2.77,-0.0002182765,-0.0003637941,-9.536743e-07
2.78,-0.0002101708,-0.0003502846,-9.536743e-07
2.79,-0.0002361059,-0.0003935099,0.004861355
2.8,-0.0002003891,-0.0003339818,-9.536743e-07
2.81,-0.0002072132,-0.0003453552,-9.536743e-07
2.82,-0.0002259594,-0.0003765989,-9.536743e-07
2.83,-0.000230528,-0.0003842134,-9.536743e-07
2.84,-0.0001774902,-0.000295817,-9.536743e-07
2.85,-0.0001956303,-0.0003260505,-9.536743e-07
2.86,-0.0001733593,-0.0002889322,-9.536743e-07
2.87,-0.0002069714,-0.0003449523,-9.536743e-07
2.88,-0.0002346759,-0.0003911266,-9.536743e-07
2.89,-0.0002438435,-0.0004064057,0.004861355
2.9,-0.0002422824,-0.0004038039,-9.536743e-07
2.91,-0.0002615004,-0.0004358341,-9.536743e-07
2.92,-0.0002843749,-0.0004739581,-9.536743e-07
2.93,-0.0002727493,-0.0004545822,-9.536743e-07
2.94,-0.0002763369,-0.0004605614,-9.536743e-07
2.95,-0.0002325052,-0.0003875087,-9.536743e-07
2.96,-0.0002077682,-0.0003462803,-9.536743e-07
2.97,-0.0002310831,-0.0003851386,-9.536743e-07
2.98,-0.0002476822,-0.0004128036,-9.536743e-07
2.99,-0.0003096724,-0.0005161207,-9.536743e-07
3,-0.000297268,-0.0004954467,-9.536743e-07
3.01,-0.0002954883,-0.0004924805,-9.536743e-07
3.02,-0.0002715131,-0.0004525219,-9.536743e-07
3.03,-0.0003238328,-0.0005397214,-9.536743e-07
3.04,-0.0003125674,-0.0005209456,-9.536743e-07
3.05,-0.0002719186,-0.0004531977,-9.536743e-07
3.06,-0.0002841798,-0.0004736331,-9.536743e-07
3.07,-0.0002723405,-0.0004539008,-9.536743e-07
3.08,-0.0003186039,-0.0005310065,-9.536743e-07
3.09,-0.00028976,-0.0004829333,-9.536743e-07
3.1,-0.0002675553,-0.0004459254,-9.536743e-07
3.11,-0.0002502162,-0.000417027,-9.536743e-07
3.12,-0.000234956,-0.0003915933,-9.536743e-07
3.13,-0.0002010401,-0.0003350668,-9.536743e-07
3.14,-0.000219958,-0.0003665967,-9.536743e-07
3.15,-0.0002631657,-0.0004386095,-9.536743e-07
3.16,-0.0002845398,-0.0004742329,-9.536743e-07
3.17,-0.0003069791,-0.0005116318,0.004861355
3.18,-0.0003388436,-0.0005647393,-9.536743e-07
3.19,-0.000347735,-0.0005795584,-9.536743e-07
3.2,-0.0003548941,-0.0005914902,-9.536743e-07
3.21,-0.0003930752,-0.0006551254,-9.536743e-07
3.22,-0.0003485198,-0.0005808664,-9.536743e-07
3.23,-0.000346518,-0.00057753,0.004861355
3.24,-0.0003257375,-0.0005428958,-9.536743e-07
3.25,-0.0003259496,-0.0005432494,0.004861355
3.26,-0.0003365343,-0.0005608905,-9.536743e-07
3.27,-0.0003277769,-0.0005462947,-9.536743e-07
3.28,-0.0003428058,-0.0005713429,-9.536743e-07
3.29,-0.0002969507,-0.0004949178,-9.536743e-07
3.3,-0.0002955825,-0.0004926376,-9.536743e-07
3.31,-0.0002853938,-0.0004756562,-9.536743e-07
3.32,-0.000278168,-0.0004636134,-9.536743e-07
3.33,-0.0003007594,-0.0005012657,-9.536743e-07
3.34,-0.0003198761,-0.0005331268,-9.536743e-07
3.35,-0.0003348423,-0.0005580704,-9.536743e-07
3.36,-0.0003097279,-0.0005162131,-9.536743e-07
3.37,-0.0002601356,-0.0004335593,-9.536743e-07
3.38,-0.0002139311,-0.0003565518,-9.536743e-07
3.39,-0.0002445208,-0.0004075346,-9.536743e-07
3.4,-0.0002249768,-0.0003749614,-9.536743e-07
3.41,-0.0002018084,-0.0003363473,-9.536743e-07
3.42,-0.0002265508,-0.0003775846,-9.536743e-07
3.43,-0.0002168821,-0.0003614702,-9.536743e-07
3.44,-0.0002309609,-0.0003849349,-9.536743e-07
3.45,-0.0001853694,-0.000308949,-9.536743e-07
3.46,-0.0001943677,-0.0003239462,-9.536743e-07
3.47,-0.0001536729,-0.0002561214,-9.536743e-07
3.48,-0.0001752689,-0.0002921148,-9.536743e-07
3.49,-0.0001753697,-0.0002922829,-9.536743e-07
3.5,-0.0001887077,-0.0003145128,0.004861355
3.51,-0.00021511,-0.0003585166,-9.536743e-07
3.52,-0.0002411128,-0.0004018546,-9.536743e-07
3.53,-0.0002336645,-0.0003894408,-9.536743e-07
3.54,-0.0002206953,-0.0003678255,-9.536743e-07
3.55,-0.0002689894,-0.0004483157,-9.536743e-07
3.56,-0.0002755801,-0.0004593002,-9.536743e-07
3.57,-0.0002949691,-0.0004916151,0.004861355
3.58,-0.0002901246,-0.0004835409,-9.536743e-07
3.59,-0.0002679121,-0.0004465201,-9.536743e-07
3.6,-0.0002980537,-0.0004967562,-9.536743e-07
3.61,-0.0002784797,-0.0004641328,-9.536743e-07
3.62,-0.0002924823,-0.0004874705,-9.536743e-07
3.63,-0.0002451523,-0.0004085872,-9.536743e-07
3.64,-0.0002524513,-0.0004207522,-9.536743e-07
3.65,-0.0002206488,-0.000367748,-9.536743e-07
3.66,-0.0001767355,-0.0002945591,-9.536743e-07
3.67,-0.0001397142,-0.0002328571,-9.536743e-07
3.68,-0.0001916512,-0.0003194186,-9.536743e-07
3.69,-0.0001976465,-0.0003294108,-9.536743e-07
3.7,-0.0001839475,-0.0003065792,-9.536743e-07
3.71,-0.0001557896,-0.0002596494,-9.536743e-07
3.72,-0.0001200166,-0.0002000277,-9.536743e-07
3.73,-9.999268e-05,-0.0001666545,-9.536743e-07
3.74,-0.0001277895,-0.0002129825,-9.536743e-07
3.75,-0.0001652531,-0.0002754218,-9.536743e-07
3.76,-0.0001897901,-0.0003163168,-9.536743e-07
3.77,-0.0001869841,-0.0003116401,-9.536743e-07
3.78,-0.0001898453,-0.0003164089,-9.536743e-07
3.79,-0.0001450788,-0.000241798,-9.536743e-07
3.8,-0.0001850856,-0.0003084759,-9.536743e-07
3.81,-0.000176017,-0.0002933617,-9.536743e-07
3.82,-0.000218247,-0.000363745,-9.536743e-07
3.83,-0.0001374998,-0.0002291663,-9.536743e-07
3.84,-0.0001111664,-0.0001852774,-9.536743e-07
3.85,-8.077011e-05,-0.0001346169,-9.536743e-07
3.86,-4.404899e-05,-7.341498e-05,-9.536743e-07
3.87,-4.852124e-05,-8.086873e-05,-9.536743e-07
3.88,-2.885033e-05,-4.808388e-05,-9.536743e-07
3.89,-2.644719e-05,-4.407864e-05,-9.536743e-07
3.9,-4.319999e-05,-7.199999e-05,-9.536743e-07
3.91,-5.21026e-05,-8.683766e-05,-9.536743e-07
3.92,-6.383289e-05,-0.0001063882,-9.536743e-07
3.93,-3.943896e-05,-6.57316e-05,-9.536743e-07
3.94,-8.982648e-05,-0.0001497108,-9.536743e-07
3.95,-9.001941e-05,-0.0001500324,-9.536743e-07
3.96,-0.0001079398,-0.0001798997,-9.536743e-07
3.97,-9.274999e-05,-0.0001545833,-9.536743e-07
3.98,-5.12178e-05,-8.536299e-05,-9.536743e-07
3.99,-0.0001075156,-0.0001791927,-9.536743e-07
4,-0.0001044695,-0.0001741158,-9.536743e-07
4.01,-0.0001013348,-0.0001688913,-9.536743e-07
4.02,-9.095107e-05,-0.0001515851,-9.536743e-07
4.03,-0.0001057777,-0.0001762962,-9.536743e-07
4.04,-0.0001109606,-0.0001849343,-9.536743e-07
4.05,-7.636004e-05,-0.0001272667,-9.536743e-07
4.06,-5.147249e-05,-8.578748e-05,-9.536743e-07
4.07,-4.392955e-05,-7.321592e-05,-9.536743e-07
4.08,-6.77443e-05,-0.0001129072,-9.536743e-07
4.09,-6.880103e-05,-0.0001146684,-9.536743e-07
4.1,-7.40743e-05,-0.0001234572,-9.536743e-07
4.11,-8.5389e-05,-0.000142315,-9.536743e-07
4.12,-2.474549e-05,-4.124249e-05,-9.536743e-07
4.13,-4.280439e-05,-7.134064e-05,-9.536743e-07
4.14,-7.247234e-05,-0.0001207872,-9.536743e-07
4.15,-0.0001319663,-0.0002199438,-9.536743e-07
4.16,-0.0001102669,-0.0001837782,-9.536743e-07
4.17,-0.0001739684,-0.0002899473,-9.536743e-07
4.18,-7.955638e-05,-0.000132594,-9.536743e-07
4.19,-0.0001459363,-0.0002432271,-9.536743e-07
4.2,-9.050049e-05,-0.0001508341,-9.536743e-07
4.21,-0.0001796257,-0.0002993762,-9.536743e-07
4.22,-0.000154935,-0.000258225,-9.536743e-07
4.23,-0.0002152889,-0.0003588148,-9.536743e-07
4.24,-0.0001589488,-0.0002649146,-9.536743e-07
4.25,-0.0001247785,-0.0002079642,-9.536743e-07
4.26,-0.0001283556,-0.0002139261,-9.536743e-07
4.27,-0.0001262477,-0.0002104129,-9.536743e-07
4.28,-0.0001404428,-0.0002340713,-9.536743e-07
4.29,-0.0001350635,-0.0002251058,-9.536743e-07
4.3,-0.000170778,-0.00028463,-9.536743e-07
4.31,-0.0002183801,-0.0003639667,0.004861355
4.32,-0.0001667373,-0.0002778956,-9.536743e-07
4.33,-0.0001343008,-0.0002238346,-9.536743e-07
4.34,-6.791003e-05,-0.0001131834,-9.536743e-07
4.35,-9.62348e-05,-0.0001603913,-9.536743e-07
4.36,-0.0001002439,-0.0001670732,-9.536743e-07
4.37,-9.012231e-05,-0.0001502039,-9.536743e-07
4.38,-7.559187e-05,-0.0001259865,-9.536743e-07
4.39,-9.282531e-05,-0.0001547088,-9.536743e-07
4.4,-9.447731e-05,-0.0001574622,-9.536743e-07
4.41,-5.595446e-05,-9.325743e-05,0.004861355
4.42,-6.735156e-05,-0.0001122526,-9.536743e-07
4.43,-6.35664e-05,-0.000105944,-9.536743e-07
4.44,-8.646835e-05,-0.0001441139,-9.536743e-07
4.45,-0.0001069556,-0.0001782592,-9.536743e-07
4.46,-0.0001388509,-0.0002314182,-9.536743e-07
4.47,-0.0001609305,-0.0002682175,-9.536743e-07
4.48,-0.0001988216,-0.0003313693,-9.536743e-07
4.49,-0.0002388266,-0.0003980443,-9.536743e-07
4.5,-0.0002023137,-0.0003371896,0.004861355
4.51,-0.0001856264,-0.0003093774,-9.536743e-07
4.52,-0.0001543036,-0.0002571727,-9.536743e-07
4.53,-0.0002040795,-0.0003401325,-9.536743e-07
4.54,-0.0001928687,-0.0003214479,-9.536743e-07
4.55,-0.0001853164,-0.0003088607,-9.536743e-07
4.56,-0.0001737623,-0.0002896039,-9.536743e-07
4.57,-0.0001718326,-0.0002863876,-9.536743e-07
4.58,-0.0001653333,-0.0002755556,-9.536743e-07
4.59,-0.0001501275,-0.0002502124,-9.536743e-07
4.6,-0.0002253932,-0.0003756552,-9.536743e-07
4.61,-0.0001942542,-0.0003237571,-9.536743e-07
4.62,-0.0001820095,-0.0003033491,-9.536743e-07
4.63,-0.0001157102,-0.0001928503,-9.536743e-07
4.64,-0.0001273387,-0.0002122311,-9.536743e-07
4.65,-8.493384e-05,-0.0001415564,-9.536743e-07
4.66,-0.0001265834,-0.0002109723,-9.536743e-07
4.67,-0.0001788351,-0.0002980585,-9.536743e-07
4.68,-0.000196629,-0.0003277151,-9.536743e-07
4.69,-0.0001650232,-0.0002750387,-9.536743e-07
4.7,-0.0001687203,-0.0002812006,-9.536743e-07
4.71,-0.0001283599,-0.0002139332,-9.536743e-07
4.72,-0.0001484507,-0.0002474178,-9.536743e-07
4.73,-0.0001486341,-0.0002477235,-9.536743e-07
4.74,-0.0001633396,-0.0002722327,-9.536743e-07
4.75,-0.0001744214,-0.0002907023,-9.536743e-07
4.76,-0.0002013936,-0.0003356559,-9.536743e-07
4.77,-0.0001645525,-0.0002742542,-9.536743e-07
4.78,-0.0002023746,-0.000337291,-9.536743e-07
4.79,-0.000218024,-0.0003633733,-9.536743e-07
4.8,-0.0002250023,-0.0003750037,-9.536743e-07
4.81,-0.0002506461,-0.0004177435,-9.536743e-07
4.82,-0.0002342513,-0.0003904189,-9.536743e-07
4.83,-0.0002777663,-0.0004629437,-9.536743e-07
4.84,-0.0002620928,-0.0004368213,-9.536743e-07
