t,u,theta,phi
0.99,0,-0.0001265897,-0.0002725124
1,0,-5.709173e-05,-0.0002725124
1.01,-0.3490666,-9.285562e-05,-0.0002725124
1.02,-0.3490666,-9.851622e-05,-0.0002725124
1.03,-0.3490666,-0.001836917,-0.0002725124
1.04,-0.3490666,-0.01453151,-0.005134821
1.05,-0.3490666,-0.02642014,-0.01972175
1.06,-0.3490666,-0.02147514,-0.03917146
1.07,-0.3490666,-0.003354302,-0.05862093
1.08,-0.3490666,0.01415358,-0.07320786
1.09,-0.3490666,0.02154136,-0.1023819
1.1,-0.3490666,0.0318973,-0.1315563
1.11,-0.3490666,0.05907496,-0.1655929
1.12,-0.3490666,0.08630095,-0.194767
1.13,-0.3490666,0.1044435,-0.2239413
1.14,-0.3490666,0.1320685,-0.2482531
1.15,-0.3490666,0.1629461,-0.2774272
1.16,-0.3490666,0.1840465,-0.2968769
1.17,-0.3490666,0.195651,-0.3211884
1.18,-0.3490666,0.2070228,-0.3406379
1.19,-0.3490666,0.2269984,-0.3600876
1.2,-0.3490666,0.2423722,-0.3649497
1.21,-0.3490666,0.2298877,-0.3746746
1.22,-0.3490666,0.2200027,-0.3843994
1.23,-0.3490666,0.2140698,-0.3843994
1.24,-0.3490666,0.207655,-0.3892617
1.25,-0.3490666,0.1968664,-0.394124
1.26,-0.3490666,0.1793463,-0.394124
1.27,-0.3490666,0.1619571,-0.3989863
1.28,-0.3490666,0.1399829,-0.3989863
1.29,-0.3490666,0.1151515,-0.3989863
1.3,-0.3490666,0.09122552,-0.3989863
1.31,-0.3490666,0.06806133,-0.3989863
1.32,-0.3490666,0.04403673,-0.394124
1.33,-0.3490666,0.01920643,-0.3989863
1.34,-0.3490666,-0.004582185,-0.3989863
1.35,-0.3490666,-0.02820208,-0.3989863
1.36,-0.3490666,-0.05137801,-0.3989863
1.37,-0.3490666,-0.07446222,-0.3989863
1.38,-0.3490666,-0.09663559,-0.3989863
1.39,-0.3490666,-0.1172738,-0.3989863
1.4,-0.3490666,-0.1374424,-0.3989863
1.41,-0.3490666,-0.1572378,-0.3989863
1.42,-0.3490666,-0.175106,-0.3989863
1.43,-0.3490666,-0.1913924,-0.3989863
1.44,-0.3490666,-0.2068968,-0.3989863
1.45,-0.3490666,-0.2212764,-0.3989863
1.46,-0.3490666,-0.2334876,-0.3989863
1.47,-0.3490666,-0.2433472,-0.3989863
1.48,-0.3490666,-0.2522063,-0.3989863
1.49,-0.3490666,-0.2595122,-0.3989863
1.5,-0.3490666,-0.2643563,-0.3989863
1.51,-0.3490666,-0.2682922,-0.3989863
1.52,-0.3490666,-0.271506,-0.3989863
1.53,-0.3490666,-0.2719809,-0.3989863
1.54,-0.3490666,-0.2696082,-0.3989863
1.55,-0.3490666,-0.2664427,-0.3989863
1.56,-0.3490666,-0.2627513,-0.3989863
1.57,-0.3490666,-0.2559237,-0.3989863
1.58,-0.3490666,-0.2471255,-0.4038489
1.59,-0.3490666,-0.2377921,-0.3989863
1.6,-0.3490666,-0.2264636,-0.3989863
1.61,-0.3490666,-0.2138623,-0.3989863
1.62,-0.3490666,-0.1993199,-0.3989863
1.63,-0.3490666,-0.1837444,-0.3989863
1.64,-0.3490666,-0.1671721,-0.4087112
1.65,-0.3490666,-0.1494204,-0.3989863
1.66,-0.3490666,-0.1307583,-0.3989863
1.67,-0.3490666,-0.1117496,-0.3989863
1.68,-0.3490666,-0.09161822,-0.3989863
1.69,-0.3490666,-0.07059653,-0.3989863
1.7,-0.3490666,-0.04954823,-0.3989863
1.71,-0.3490666,-0.02838741,-0.3989863
1.72,-0.3490666,-0.006756085,-0.3989863
1.73,-0.3490666,0.01501785,-0.3989863
1.74,-0.3490666,0.03633983,-0.3989863
1.75,-0.3490666,0.05770129,-0.3989863
1.76,-0.3490666,0.07847515,-0.3989863
1.77,-0.3490666,0.09883167,-0.3989863
1.78,-0.3490666,0.1182623,-0.3989863
1.79,-0.3490666,0.1367192,-0.3989863
1.8,-0.3490666,0.1548454,-0.3989863
1.81,-0.3490666,0.1720124,-0.3989863
1.82,-0.3490666,0.1876434,-0.3989863
1.83,-0.3490666,0.2022087,-0.3989863
1.84,-0.3490666,0.2158673,-0.3989863
1.85,-0.3490666,0.2281341,-0.3989863
1.86,-0.3490666,0.2388137,-0.3989863
1.87,-0.3490666,0.2481245,-0.3989863
1.88,-0.3490666,0.2558087,-0.3989863
1.89,-0.3490666,0.2620989,-0.3989863
1.9,-0.3490666,0.2666872,-0.3989863
1.91,-0.3490666,0.2694475,-0.3989863
1.92,-0.3490666,0.2706953,-0.3989863
1.93,-0.3490666,0.2705242,-0.3989863
1.94,-0.3490666,0.2686311,-0.3989863
1.95,-0.3490666,0.2649528,-0.3989863
1.96,-0.3490666,0.2597467,-0.3989863
1.97,-0.3490666,0.2530568,-0.3989863
1.98,-0.3490666,0.2447889,-0.3989863
1.99,-0.3490666,0.2352467,-0.3989863
2,-0.3490666,0.2241382,-0.3989863
2.01,-0.3490666,0.2114998,-0.3989863
2.02,-0.3490666,0.1979009,-0.3989863
2.03,-0.3490666,0.183158,-0.3989863
2.04,-0.3490666,0.1672814,-0.3989863
2.05,-0.3490666,0.1506006,-0.3989863
2.06,-0.3490666,0.1331526,-0.3989863
2.07,-0.3490666,0.1147872,-0.3989863
2.08,-0.3490666,0.09587011,-0.3989863
2.09,-0.3490666,0.07654495,-0.3989863
2.1,-0.3490666,0.05662129,-0.3989863
2.11,-0.3490666,0.03649053,-0.3989863
2.12,-0.3490666,0.0162859,-0.3989863
2.13,-0.3490666,-0.003906886,-0.3989863
2.14,-0.3490666,-0.02395411,-0.3989863
2.15,-0.3490666,-0.04372543,-0.3989863
2.16,-0.3490666,-0.06319167,-0.3989863
2.17,-0.3490666,-0.08204511,-0.3989863
2.18,-0.3490666,-0.1002919,-0.3989863
2.19,-0.3490666,-0.1179227,-0.3989863
2.2,-0.3490666,-0.1347808,-0.3989863
2.21,-0.3490666,-0.1504854,-0.3989863
2.22,-0.3490666,-0.1651161,-0.3989863
2.23,-0.3490666,-0.1789434,-0.3989863
2.24,-0.3490666,-0.1914954,-0.3989863
2.25,-0.3490666,-0.2024456,-0.4038489
2.26,-0.3490666,-0.2122239,-0.3989863
2.27,-0.3490666,-0.2207759,-0.3989863
2.28,-0.3490666,-0.2278419,-0.3989863
2.29,-0.3490666,-0.2336392,-0.3989863
2.3,-0.3490666,-0.2378528,-0.3989863
2.31,-0.3490666,-0.2403461,-0.3989863
2.32,-0.3490666,-0.2415946,-0.3989863
2.33,-0.3490666,-0.2414246,-0.3989863
2.34,-0.3490666,-0.2397191,-0.3989863
2.35,-0.3490666,-0.2365832,-0.3989863
2.36,-0.3490666,-0.2319637,-0.3989863
2.37,-0.3490666,-0.2257567,-0.3989863
2.38,-0.3490666,-0.2181741,-0.3989863
2.39,-0.3490666,-0.2093916,-0.3989863
2.4,-0.3490666,-0.1992055,-0.3989863
2.41,-0.3490666,-0.187913,-0.3989863
2.42,-0.3490666,-0.1754876,-0.3989863
2.43,-0.3490666,-0.1618165,-0.3989863
2.44,-0.3490666,-0.1473017,-0.3989863
2.45,-0.3490666,-0.1320008,-0.3989863
2.46,-0.3490666,-0.1157136,-0.3989863
2.47,-0.3490666,-0.09880908,-0.3989863
2.48,-0.3490666,-0.08165173,-0.3989863
2.49,-0.3490666,-0.06381472,-0.3989863
2.5,-0.3490666,-0.0455834,-0.3989863
2.51,-0.3490666,-0.02715784,-0.3989863
2.52,-0.3490666,-0.008955236,-0.3989863
2.53,-0.3490666,0.009587457,-0.3989863
2.54,-0.3490666,0.02794238,-0.3989863
2.55,-0.3490666,0.04587176,-0.3989863
2.56,-0.3490666,0.06365164,-0.3989863
2.57,-0.3490666,0.08096179,-0.3989863
2.58,-0.3490666,0.09753554,-0.3989863
2.59,-0.3490666,0.1134346,-0.3989863
2.6,-0.3490666,0.1286205,-0.3989863
2.61,-0.3490666,0.1427343,-0.3989863
2.62,-0.3490666,0.1559958,-0.3989863
2.63,-0.3490666,0.1684436,-0.3989863
2.64,-0.3490666,0.1795794,-0.3989863
2.65,-0.3490666,0.1897098,-0.3989863
2.66,-0.3490666,0.1985379,-0.3989863
2.67,-0.3490666,0.2059605,-0.3989863
2.68,-0.3490666,0.2122462,-0.3989863
2.69,-0.3490666,0.2173201,-0.3989863
2.7,-0.3490666,0.2210358,-0.3989863
2.71,-0.3490666,0.2231304,-0.3989863
2.72,-0.3490666,0.2239304,-0.3989863
2.73,-0.3490666,0.2232668,-0.3989863
2.74,-0.3490666,0.2212126,-0.3989863
2.75,-0.3490666,0.2179554,-0.3989863
2.76,-0.3490666,0.2134432,-0.3989863
2.77,-0.3490666,0.2076224,-0.3989863
2.78,-0.3490666,0.2006011,-0.3989863
2.79,-0.3490666,0.192251,-0.3989863
2.8,-0.3490666,0.1826317,-0.3989863
2.81,-0.3490666,0.1720917,-0.3989863
2.82,-0.3490666,0.1606539,-0.3989863
2.83,-0.3490666,0.1480474,-0.3989863
2.84,-0.3490666,0.1346326,-0.3989863
2.85,-0.3490666,0.1205005,-0.3989863
2.86,-0.3490666,0.1054962,-0.3989863
2.87,-0.3490666,0.08994406,-0.3989863
2.88,-0.3490666,0.07414287,-0.3989863
2.89,-0.3490666,0.05789419,-0.3989863
2.9,-0.3490666,0.04132733,-0.3989863
2.91,-0.3490666,0.02466306,-0.3989863
2.92,-0.3490666,0.007854737,-0.3989863
2.93,-0.3490666,-0.00905464,-0.3989863
2.94,-0.3490666,-0.0258291,-0.3989863
2.95,-0.3490666,-0.04237337,-0.3989863
2.96,-0.3490666,-0.05849578,-0.3989863
2.97,-0.3490666,-0.0740355,-0.3989863
2.98,-0.3490666,-0.08906873,-0.3989863
2.99,-0.3490666,-0.1036002,-0.3989863
3,-0.3490666,-0.1172607,-0.3989863
3.01,-0.3490666,-0.1301227,-0.3989863
3.02,-0.3490666,-0.1421582,-0.3989863
3.03,-0.3490666,-0.1532266,-0.3989863
3.04,-0.3490666,-0.1632289,-0.3989863
3.05,-0.3490666,-0.1723806,-0.3989863
3.06,-0.3490666,-0.1803068,-0.3989863
3.07,-0.3490666,-0.1868799,-0.3989863
3.08,-0.3490666,-0.1923047,-0.3989863
3.09,-0.3490666,-0.1963594,-0.3989863
3.1,-0.3490666,-0.1995109,-0.3989863
3.11,-0.3490666,-0.201678,-0.3989863
3.12,-0.3490666,-0.2023202,-0.3989863
3.13,-0.3490666,-0.2013711,-0.3989863
3.14,-0.3490666,-0.1993756,-0.3989863
3.15,-0.3490666,-0.1960124,-0.3989863
3.16,-0.3490666,-0.1915357,-0.3989863
3.17,-0.3490666,-0.1860403,-0.3989863
3.18,-0.3490666,-0.1794382,-0.3989863
3.19,-0.3490666,-0.171686,-0.3989863
3.2,-0.3490666,-0.162987,-0.3989863
3.21,-0.3490666,-0.1531004,-0.3989863
3.22,-0.3490666,-0.1423038,-0.3989863
3.23,-0.3490666,-0.1307665,-0.3989863
3.24,-0.3490666,-0.1183407,-0.3989863
3.25,-0.3490666,-0.1052033,-0.3989863
3.26,-0.3490666,-0.09155931,-0.3989863
3.27,-0.3490666,-0.07737005,-0.3989863
3.28,-0.3490666,-0.06267888,-0.3989863
3.29,-0.3490666,-0.047591,-0.3989863
3.3,-0.3490666,-0.032264,-0.3989863
3.31,-0.3490666,-0.01707614,-0.3989863
3.32,-0.3490666,-0.00176198,-0.3989863
3.33,-0.3490666,0.01349834,-0.3989863
3.34,-0.3490666,0.02872939,-0.3989863
3.35,-0.3490666,0.04367785,-0.3989863
3.36,-0.3490666,0.05822774,-0.3989863
3.37,-0.3490666,0.07234152,-0.3989863
3.38,-0.3490666,0.08580585,-0.394124
3.39,-0.3490666,0.09883352,-0.3989863
3.4,-0.3490666,0.1109674,-0.3989863
3.41,-0.3490666,0.1222898,-0.3989863
3.42,-0.3490666,0.1330333,-0.3989863
3.43,-0.3490666,0.1427398,-0.3989863
3.44,-0.3490666,0.1515521,-0.3989863
3.45,-0.3490666,0.1595487,-0.3989863
3.46,-0.3490666,0.1663072,-0.3989863
3.47,-0.3490666,0.1718722,-0.3989863
3.48,-0.3490666,0.1765245,-0.3989863
3.49,-0.3490666,0.1800557,-0.3989863
3.5,-0.3490666,0.1822893,-0.3989863
3.51,-0.3490666,0.1837026,-0.3989863
3.52,-0.3490666,0.1838134,-0.3989863
3.53,-0.3490666,0.1826154,-0.3989863
3.54,-0.3490666,0.1802559,-0.4038489
3.55,-0.3490666,0.1769478,-0.3989863
3.56,-0.3490666,0.1725451,-0.3989863
3.57,-0.3490666,0.1670335,-0.3989863
3.58,-0.3490666,0.1607336,-0.3989863
3.59,-0.3490666,0.1533068,-0.3989863
3.6,-0.3490666,0.1449742,-0.3989863
3.61,-0.3490666,0.1357395,-0.3989863
3.62,-0.3490666,0.1257629,-0.3989863
3.63,-0.3490666,0.1151436,-0.3989863
3.64,-0.3490666,0.1038405,-0.3989863
3.65,-0.3490666,0.09192361,-0.3989863
3.66,-0.3490666,0.07951737,-0.3989863
3.67,-0.3490666,0.06658577,-0.3989863
3.68,-0.3490666,0.05335256,-0.3989863
3.69,-0.3490666,0.03995498,-0.3989863
3.7,-0.3490666,0.02641706,-0.3989863
3.71,-0.3490666,0.01278688,-0.4038489
3.72,-0.3490666,-0.001044154,-0.3989863
3.73,-0.3490666,-0.01465544,-0.3989863
3.74,-0.3490666,-0.02821019,-0.3989863
3.75,-0.3490666,-0.04142124,-0.3989863
3.76,-0.3490666,-0.05427249,-0.3989863
3.77,-0.3490666,-0.06677818,-0.3989863
3.78,-0.3490666,-0.07884642,-0.3989863
3.79,-0.3490666,-0.09029664,-0.3989863
3.8,-0.3490666,-0.1010451,-0.3989863
3.81,-0.3490666,-0.1111926,-0.3989863
3.82,-0.3490666,-0.1205532,-0.3989863
3.83,-0.3490666,-0.129081,-0.3989863
3.84,-0.3490666,-0.1367266,-0.3989863
3.85,-0.3490666,-0.1436044,-0.3989863
3.86,-0.3490666,-0.149339,-0.3989863
3.87,-0.3490666,-0.1542121,-0.3989863
3.88,-0.3490666,-0.1579216,-0.3989863
3.89,-0.3490666,-0.1608007,-0.3989863
3.9,-0.3490666,-0.1626001,-0.3989863
3.91,-0.3490666,-0.1633269,-0.3989863
3.92,-0.3490666,-0.1632156,-0.3989863
3.93,-0.3490666,-0.1620923,-0.3989863
3.94,-0.3490666,-0.1599148,-0.3989863
3.95,-0.3490666,-0.1565668,-0.3989863
3.96,-0.3490666,-0.1523523,-0.3989863
3.97,-0.3490666,-0.1472641,-0.3989863
3.98,-0.3490666,-0.141363,-0.3989863
3.99,-0.3490666,-0.1345632,-0.3989863
4,-0.3490666,-0.1268037,-0.3989863
4.01,-0.3490666,-0.118346,-0.3989863
4.02,-0.3490666,-0.1090683,-0.3989863
4.03,-0.3490666,-0.09927054,-0.3989863
4.04,-0.3490666,-0.08893868,-0.3989863
4.05,-0.3490666,-0.07808683,-0.3989863
4.06,-0.3490666,-0.06669895,-0.3989863
4.07,-0.3490666,-0.05494082,-0.3989863
4.08,-0.3490666,-0.04291136,-0.3989863
4.09,-0.3490666,-0.03066161,-0.3989863
4.1,-0.3490666,-0.01836758,-0.3989863
4.11,-0.3490666,-0.006019841,-0.3989863
4.12,-0.3490666,0.006264973,-0.3989863
4.13,-0.3490666,0.01848535,-0.3989863
4.14,-0.3490666,0.03055633,-0.3989863
4.15,-0.3490666,0.04238473,-0.3989863
4.16,-0.3490666,0.05377302,-0.3989863
4.17,-0.3490666,0.06484944,-0.3989863
4.18,-0.3490666,0.07545044,-0.3989863
4.19,-0.3490666,0.08546738,-0.3989863
4.2,-0.3490666,0.09481393,-0.3989863
4.21,-0.3490666,0.1036521,-0.3989863
4.22,-0.3490666,0.1116515,-0.3989863
4.23,-0.3490666,0.1188351,-0.3989863
4.24,-0.3490666,0.1254377,-0.3989863
4.25,-0.3490666,0.1311707,-0.3989863
4.26,-0.3490666,0.1358678,-0.3989863
4.27,-0.3490666,0.1398741,-0.3989863
4.28,-0.3490666,0.142931,-0.4038489
4.29,-0.3490666,0.1447806,-0.3989863
4.3,-0.3490666,0.1461043,-0.3989863
4.31,-0.3490666,0.1463891,-0.394124
4.32,-0.3490666,0.1456266,-0.3989863
4.33,-0.3490666,0.1440982,-0.3989863
4.34,-0.3490666,0.1416216,-0.3989863
4.35,-0.3490666,0.1382786,-0.3989863
4.36,-0.3490666,0.1340648,-0.3989863
4.37,-0.3490666,0.1289919,-0.3989863
4.38,-0.3490666,0.1231464,-0.3989863
4.39,-0.3490666,0.1165666,-0.394124
4.4,-0.3490666,0.1093675,-0.3989863
4.41,-0.3490666,0.1014725,-0.3989863
4.42,-0.3490666,0.09309173,-0.3989863
4.43,-0.3490666,0.08402836,-0.3989863
4.44,-0.3490666,0.07448283,-0.3989863
4.45,-0.3490666,0.06470253,-0.3989863
4.46,-0.3490666,0.05454523,-0.3989863
4.47,-0.3490666,0.04398225,-0.3989863
4.48,-0.3490666,0.03323416,-0.3989863
4.49,-0.3490666,0.02245695,-0.3989863
4.5,-0.3490666,0.01147147,-0.3989863
4.51,-0.3490666,0.0004789624,-0.3989863
4.52,-0.3490666,-0.01043059,-0.3989863
4.53,-0.3490666,-0.02116498,-0.3989863
4.54,-0.3490666,-0.03163563,-0.3989863
4.55,-0.3490666,-0.04193072,-0.394124
4.56,-0.3490666,-0.05202698,-0.3989863
4.57,-0.3490666,-0.06160457,-0.3989863
4.58,-0.3490666,-0.07076705,-0.3989863
4.59,-0.3490666,-0.07950395,-0.3989863
4.6,-0.3490666,-0.08771247,-0.3989863
4.61,-0.3490666,-0.09531235,-0.3989863
4.62,-0.3490666,-0.1023048,-0.3989863
4.63,-0.3490666,-0.108666,-0.3989863
4.64,-0.3490666,-0.1143427,-0.3989863
4.65,-0.3490666,-0.1191075,-0.3989863
4.66,-0.3490666,-0.1231981,-0.3989863
4.67,-0.3490666,-0.1265064,-0.3989863
4.68,-0.3490666,-0.1289529,-0.3989863
4.69,-0.3490666,-0.1306186,-0.3989863
4.7,-0.3490666,-0.1313301,-0.3989863
4.71,-0.3490666,-0.1313459,-0.3989863
4.72,-0.3490666,-0.1304572,-0.3989863
4.73,-0.3490666,-0.1286713,-0.3989863
4.74,-0.3490666,-0.1262316,-0.3989863
4.75,-0.3490666,-0.1229756,-0.3989863
4.76,-0.3490666,-0.1189649,-0.3989863
4.77,-0.3490666,-0.1141377,-0.3989863
4.78,-0.3490666,-0.1087629,-0.3989863
4.79,-0.3490666,-0.1026083,-0.3989863
4.8,-0.3490666,-0.09586819,-0.3989863
4.81,-0.3490666,-0.08850081,-0.3989863
4.82,-0.3490666,-0.08066471,-0.3989863
4.83,-0.3490666,-0.07237995,-0.3989863
4.84,-0.3490666,-0.06369281,-0.3989863
4.85,-0.3490666,-0.05464239,-0.3989863
4.86,-0.3490666,-0.04521141,-0.3989863
4.87,-0.3490666,-0.03567299,-0.3989863
4.88,-0.3490666,-0.02583947,-0.3989863
4.89,-0.3490666,-0.01596726,-0.3989863
4.9,-0.3490666,-0.005965836,-0.3989863
4.91,-0.3490666,0.003956553,-0.3989863
4.92,-0.3490666,0.01373035,-0.3989863
4.93,-0.3490666,0.02337978,-0.3989863
4.94,-0.3490666,0.0328438,-0.3989863
4.95,-0.3490666,0.04202208,-0.3989863
4.96,-0.3490666,0.05091846,-0.3989863
4.97,-0.3490666,0.05944235,-0.3989863
4.98,-0.3490666,0.06767809,-0.3989863
4.99,-0.3490666,0.07533248,-0.3989863
5,-0.3490666,0.08243337,-0.3989863
5.01,-0.3490666,0.08893658,-0.3989863
5.02,-0.3490666,0.0947864,-0.3989863
5.03,-0.3490666,0.1000252,-0.3989863
5.04,-0.3490666,0.104668,-0.3989863
5.05,-0.3490666,0.1085395,-0.3989863
5.06,-0.3490666,0.1116031,-0.3989863
5.07,-0.3490666,0.114092,-0.3989863
5.08,-0.3490666,0.1157982,-0.3989863
5.09,-0.3490666,0.1168135,-0.3989863
5.1,-0.3490666,0.1170161,-0.3989863
5.11,-0.3490666,0.1164873,-0.3989863
5.12,-0.3490666,0.1152038,-0.3989863
5.13,-0.3490666,0.1133245,-0.3989863
5.14,-0.3490666,0.1107451,-0.3989863
5.15,-0.3490666,0.1072886,-0.3989863
5.16,-0.3490666,0.1032242,-0.3989863
5.17,-0.3490666,0.09861388,-0.3989863
5.18,-0.3490666,0.09343194,-0.3989863
5.19,-0.3490666,0.08756333,-0.3989863
5.2,-0.3490666,0.0813373,-0.3989863
5.21,-0.3490666,0.07454249,-0.4038489
5.22,-0.3490666,0.06730082,-0.3989863
5.23,-0.3490666,0.05976452,-0.3989863
5.24,-0.3490666,0.05184793,-0.3989863
5.25,-0.3490666,0.04365769,-0.3989863
5.26,-0.3490666,0.03527665,-0.3989863
5.27,-0.3490666,0.02682256,-0.3989863
5.28,-0.3490666,0.01817653,-0.3989863
5.29,-0.3490666,0.009513063,-0.3989863
5.3,-0.3490666,0.0008172113,-0.3989863
5.31,-0.3490666,-0.007918385,-0.3989863
5.32,-0.3490666,-0.01648241,-0.3989863
5.33,-0.3490666,-0.02478799,-0.3989863
5.34,-0.3490666,-0.03299876,-0.3989863
5.35,-0.3490666,-0.0408956,-0.3989863
5.36,-0.3490666,-0.04838759,-0.3989863
5.37,-0.3490666,-0.05564582,-0.3989863
5.38,-0.3490666,-0.06246276,-0.3989863
5.39,-0.3490666,-0.06876955,-0.3989863
5.4,-0.3490666,-0.07462236,-0.3989863
5.41,-0.3490666,-0.08016211,-0.3989863
5.42,-0.3490666,-0.08504388,-0.3989863
5.43,-0.3490666,-0.08940882,-0.3989863
5.44,-0.3490666,-0.09308907,-0.3989863
5.45,-0.3490666,-0.09632211,-0.3989863
5.46,-0.3490666,-0.09875514,-0.3989863
5.47,-0.3490666,-0.1005366,-0.3989863
5.48,-0.3490666,-0.101741,-0.3989863
5.49,-0.3490666,-0.1023511,-0.3989863
5.5,-0.3490666,-0.1023667,-0.3989863
5.51,-0.3490666,-0.1015088,-0.3989863
5.52,-0.3490666,-0.1001334,-0.3989863
5.53,-0.3490666,-0.09820727,-0.3989863
5.54,-0.3490666,-0.09556169,-0.3989863
5.55,-0.3490666,-0.09232213,-0.394124
5.56,-0.3490666,-0.08865611,-0.3989863
5.57,-0.3490666,-0.08445511,-0.3989863
5.58,-0.3490666,-0.07960664,-0.3989863
5.59,-0.3490666,-0.07430629,-0.3989863
5.6,-0.3490666,-0.06856555,-0.3989863
5.61,-0.3490666,-0.06248921,-0.3989863
5.62,-0.3490666,-0.05604156,-0.3989863
5.63,-0.3490666,-0.04932441,-0.3989863
5.64,-0.3490666,-0.04225619,-0.3989863
5.65,-0.3490666,-0.03490287,-0.3989863
5.66,-0.3490666,-0.02730923,-0.3989863
5.67,-0.3490666,-0.01961558,-0.3989863
5.68,-0.3490666,-0.01190901,-0.3989863
5.69,-0.3490666,-0.004262606,-0.3989863
5.7,-0.3490666,0.003368458,-0.3989863
5.71,-0.3490666,0.01090744,-0.3989863
5.72,-0.3490666,0.01841511,-0.3989863
5.73,-0.3490666,0.02585085,-0.3989863
5.74,-0.3490666,0.03306669,-0.3989863
5.75,-0.3490666,0.03997402,-0.3989863
5.76,-0.3490666,0.046493,-0.3989863
5.77,-0.3490666,0.05272363,-0.3989863
5.78,-0.3490666,0.05847209,-0.3989863
5.79,-0.3490666,0.06394248,-0.3989863
5.8,-0.3490666,0.0689033,-0.3989863
5.81,-0.3490666,0.07349139,-0.3989863
5.82,-0.3490666,0.07748011,-0.3989863
