t,u,theta,phi
6.38,8.077441e-05,-0.0002861963,0
6.39,-0.0002495358,-0.0001858702,0
6.4,0.0002469171,5.759229e-05,0
6.41,-0.0001114956,0.0002065051,0
6.42,0.0002664393,0.0001894044,0
6.43,-0.0001851601,7.233039e-05,0
6.44,0.0001678211,-5.300864e-05,0
6.45,-0.0002000757,-3.608812e-05,0
6.46,0.0002024046,1.591092e-05,0
6.47,-0.0001493072,8.319206e-05,0
6.48,0.0002472398,0.0001354905,0
6.49,-0.0001344887,0.0001427551,0
6.5,0.000207781,7.456882e-05,0
6.51,-0.0002261108,-5.540582e-05,0
6.52,5.408909e-05,-0.0002682341,0
6.53,-0.0002346481,-0.0002115203,0
6.54,0.0001174546,-0.0001248157,0
6.55,-0.0001881435,-7.620954e-05,0
6.56,0.0001680533,-8.080497e-06,0
6.57,-0.0001841909,-2.420264e-05,0
6.58,0.0001512669,-4.680584e-05,0
6.59,-0.000159765,1.438442e-06,0
6.6,0.0001706825,1.771637e-05,0
6.61,-0.0001176089,8.255061e-05,0
6.62,0.000187472,8.892163e-05,0
6.63,-0.0001066942,0.0001049891,0
6.64,0.0001734255,7.622247e-05,0
6.65,-0.000131806,4.395827e-05,0
6.66,0.0001534534,2.142614e-05,0
6.67,-0.0001284628,3.450892e-05,0
6.68,0.0002236678,0.000147172,0
6.69,-8.083566e-05,0.0001889962,0
6.7,0.0002056098,0.0001449581,0
6.71,-0.0001537108,3.817897e-05,0
6.72,0.0001493687,-1.996303e-05,0
6.73,-0.0002076778,-9.052742e-05,0
6.74,0.0001841899,-8.970754e-06,0
6.75,-0.0001963438,-1.726629e-05,0
6.76,0.0001312092,-0.0001028022,0
6.77,-0.0002031624,-8.56546e-05,0
6.78,5.697649e-05,-0.0002150917,0
6.79,-0.0002710117,-0.0002850281,0
6.8,8.566661e-05,-0.0002138991,0
6.81,-0.0002487678,-0.0002005357,0
6.82,0.0001046775,-0.0001733054,0
6.83,-0.0002126747,-0.0001222268,0
6.84,0.0001444613,-7.29466e-05,0
6.85,-0.0002522121,-0.0001552691,0
6.86,0.0001369057,-0.000140421,0
6.87,-0.0002303298,-0.0001088998,0
6.88,0.0002339152,4.227566e-05,0
6.89,-0.0002204352,8.374805e-06,0
6.9,0.0001995726,-3.75625e-05,0
6.91,-0.0002615773,-9.082025e-05,0
6.92,0.0001814425,-0.0001032845,0
6.93,-0.0002456231,-7.253939e-05,0
6.94,0.0001679407,-0.0001052909,0
6.95,-0.0002256202,-6.103563e-05,0
6.96,0.0002157568,3.906098e-06,0
6.97,-0.0002329247,-2.991534e-05,0
6.98,0.0001561214,-0.0001180337,0
6.99,-0.0002618386,-0.0001368508,0
7,0.0001159974,-0.0001974518,0
7.01,-0.0002660265,-0.0001842313,0
7.02,0.0001749134,-9.044481e-05,0
7.03,-0.0002298696,-6.144543e-05,0
7.04,0.000156009,-0.0001026192,0
7.05,-0.000250292,-0.0001229319,0
7.06,0.0002269345,2.048051e-06,0
7.07,-0.0001751077,8.56953e-05,0
7.08,0.0002762875,0.0001400679,0
7.09,-0.0001597002,0.0001476229,0
7.1,0.0003461174,0.0002614877,0
7.11,-0.0001880598,0.0001762666,0
7.12,0.0003808735,0.0002626005,0
7.13,-0.0001876007,0.0002345878,0
7.14,0.0003858506,0.0002522207,0
7.15,-0.0002225942,0.0001880205,0
7.16,0.000395337,0.0002252312,0
7.17,-0.0002183452,0.0002199092,0
7.18,0.0003513024,0.0001482921,0
7.19,-0.0002356124,0.000143386,0
7.2,0.0003761377,0.0001864135,0
7.21,-0.0002139751,0.000208133,0
7.22,0.0003927177,0.0002285266,0
7.23,-0.0002127343,0.0002237969,0
7.24,0.0003678806,0.0001839782,0
7.25,-0.0002583421,0.0001212381,0
7.26,0.0003217259,6.522702e-05,0
7.27,-0.0002972339,1.907766e-05,0
7.28,0.0003147715,2.287014e-05,0
7.29,-0.0002189268,0.0001521178,0
7.3,0.0003461326,0.0001613035,0
7.31,-0.0002324785,0.0001356556,0
7.32,0.0002875614,4.658641e-05,0
7.33,-0.0002436596,5.764094e-05,0
7.34,0.0002829268,4.623176e-05,0
7.35,-0.0002085595,0.0001085349,0
7.36,0.0003020669,0.0001196674,0
7.37,-0.0002369987,6.855791e-05,0
7.38,0.0002957928,7.51375e-05,0
7.39,-0.0002925241,-1.959794e-05,0
7.4,0.0002385042,-8.350052e-05,0
7.41,-0.0003364577,-0.0001354223,0
7.42,0.0002631088,-7.710737e-05,0
7.43,-0.0003118919,-5.560271e-05,0
7.44,0.0002365755,-0.000106993,0
7.45,-0.000310227,-8.708821e-05,0
7.46,0.0002166733,-0.0001268936,0
7.47,-0.000323746,-0.0001361567,0
7.48,0.0002114253,-0.0001418155,0
7.49,-0.000313696,-0.0001231793,0
7.5,0.0001765852,-0.0001874582,0
7.51,-0.0003459598,-0.0002198049,0
7.52,0.0001904676,-0.0001858854,0
7.53,-0.0002750817,-7.906171e-05,0
7.54,0.0002012718,-9.666249e-05,0
7.55,-0.0002311406,-1.756041e-05,0
7.56,0.0002198062,-1.303727e-05,0
7.57,-0.0003003603,-0.0001299111,0
7.58,0.000186675,-0.0001461717,0
7.59,-0.0002729028,-9.498901e-05,0
7.6,0.0002176887,-6.036043e-05,0
7.61,-0.0002738838,-7.353832e-05,0
7.62,0.0002263533,-5.470471e-05,0
7.63,-0.0002266136,1.780115e-05,0
7.64,0.0002162102,-2.327263e-05,0
7.65,-0.0002389509,-3.014357e-05,0
7.66,0.0002050443,-4.646308e-05,0
7.67,-0.0002723373,-9.666729e-05,0
7.68,0.0002097751,-7.204787e-05,0
7.69,-0.0002650376,-6.808816e-05,0
7.7,0.0002084193,-7.166781e-05,0
7.71,-0.0002441188,-3.560989e-05,0
7.72,0.0002382786,2.136348e-06,0
7.73,-0.0002487203,-1.811497e-05,0
7.74,0.0002779638,5.477745e-05,0
7.75,-0.0002367368,5.045256e-05,0
7.76,0.0002965512,8.287324e-05,0
7.77,-0.0002380277,6.991482e-05,0
7.78,0.0003009845,8.162308e-05,0
7.79,-0.000265817,3.140477e-05,0
7.8,0.0003247781,8.780029e-05,0
7.81,-0.0002730663,5.691975e-05,0
7.82,0.0002905282,1.012992e-05,0
7.83,-0.0002292917,9.868416e-05,0
7.84,0.0003326101,0.0001393026,0
7.85,-0.0002419525,0.0001046618,0
7.86,0.0003223822,9.916223e-05,0
7.87,-0.0435002,-0.07199608,0
7.88,-0.03468036,-0.1063022,0
7.89,-0.08104596,-0.1574431,0
7.9,-0.09843356,-0.2466515,0
7.91,-0.1489617,-0.3301083,0
7.92,-0.14934,-0.3871334,0
7.93,-0.1848061,-0.4278657,0
7.94,-0.1919103,-0.4852387,0
7.95,-0.2445611,-0.565706,0
7.96,-0.242977,-0.6239947,0
7.97,-0.2698025,-0.6466342,0
7.98,-0.2564164,-0.6614868,0
7.99,-0.3131907,-0.7288496,0
8,-0.2963419,-0.7729377,0
8.01,-0.3276095,-0.782273,0
8.02,-0.2991223,-0.7837954,0
8.03,-0.3244133,-0.7779608,0
8.04,-0.2955254,-0.7739108,0
8.05,-0.3344643,-0.7920126,0
8.06,-0.299224,-0.792143,0
8.07,-0.3262603,-0.7784261,0
8.08,-0.2858163,-0.7606522,0
8.09,-0.3116534,-0.7422321,0
8.1,-0.2721416,-0.7255809,0
8.11,-0.2963409,-0.7056103,0
8.12,-0.2521532,-0.6789533,0
8.13,-0.2725374,-0.6481666,0
8.14,-0.2267145,-0.6160309,0
8.15,-0.2480863,-0.585991,0
8.16,-0.2047688,-0.5594282,0
8.17,-0.2230835,-0.526611,0
8.18,-0.1729557,-0.4845282,0
8.19,-0.1895873,-0.4427289,0
8.2,-0.1412861,-0.4038794,0
8.21,-0.1568579,-0.3622803,0
8.22,-0.1060619,-0.3174396,0
8.23,-0.1226917,-0.2754428,0
8.24,-0.07250986,-0.2335217,0
8.25,-0.09152391,-0.195549,0
8.26,-0.04175595,-0.1569501,0
8.27,-0.05797329,-0.1138987,0
8.28,-0.01274459,-0.0798969,0
8.29,-0.03552609,-0.05381883,0
8.3,0.01636651,-0.01399302,0
8.31,0.0007767715,0.03323648,0
8.32,0.05003654,0.07361002,0
8.33,0.02235006,0.09610766,0
8.34,0.06912149,0.1204167,0
8.35,0.05699799,0.1700602,0
8.36,0.118999,0.2366416,0
8.37,0.1015376,0.2886805,0
8.38,0.1505539,0.3239257,0
8.39,0.1290654,0.358057,0
8.4,0.1844005,0.403091,0
8.41,0.1646969,0.4474655,0
8.42,0.2148267,0.4833842,0
8.43,0.1849176,0.5051124,0
8.44,0.2295843,0.5224657,0
8.45,0.2067202,0.5530189,0
8.46,0.2518909,0.5800122,0
8.47,0.2201131,0.593336,0
8.48,0.2560001,0.5957434,0
8.49,0.2221291,0.5983008,0
8.5,0.259307,0.6029598,0
8.51,0.2230212,0.6028937,0
8.52,0.2542609,0.5945055,0
8.53,0.2122391,0.5793315,0
8.54,0.2436647,0.5667292,0
8.55,0.2066368,0.5615928,0
8.56,0.2443793,0.564496,0
8.57,0.1998883,0.5522807,0
8.58,0.2261719,0.5260068,0
8.59,0.1824569,0.5057124,0
8.6,0.2153088,0.4943721,0
8.61,0.1698776,0.4771867,0
8.62,0.1935743,0.4466909,0
8.63,0.1462183,0.417424,0
8.64,0.1720099,0.3912391,0
8.65,0.1214269,0.3586484,0
8.66,0.1430471,0.3212405,0
8.67,0.09022678,0.2817096,0
8.68,0.1131612,0.2450769,0
8.69,0.06371684,0.2131045,0
8.7,0.08471775,0.1763561,0
8.71,0.03305517,0.1375028,0
8.72,0.05731172,0.1047772,0
8.73,0.007491937,0.07308035,0
8.74,0.03469016,0.04594339,0
8.75,-0.01184787,0.02275603,0
8.76,0.01916332,0.004607067,0
8.77,-0.03397965,-0.02622958,0
8.78,-0.005874315,-0.05768008,0
8.79,-0.06149688,-0.09305862,0
8.8,-0.03178432,-0.1244491,0
8.81,-0.08254546,-0.1490666,0
8.82,-0.05428401,-0.1783603,0
8.83,-0.1085757,-0.2119795,0
8.84,-0.08206911,-0.2470816,0
8.85,-0.1350596,-0.2795207,0
8.86,-0.1063415,-0.3091616,0
8.87,-0.1571274,-0.3360609,0
8.88,-0.1336678,-0.3726383,0
8.89,-0.1827061,-0.403077,0
8.9,-0.1502108,-0.4205024,0
8.91,-0.1971326,-0.4387381,0
8.92,-0.1654628,-0.4580795,0
8.93,-0.2123949,-0.4770696,0
8.94,-0.1781145,-0.4918258,0
8.95,-0.224104,-0.5064222,0
8.96,-0.186727,-0.5159109,0
8.97,-0.2283811,-0.5198764,0
8.98,-0.1887546,-0.5219339,0
8.99,-0.2306402,-0.5250133,0
9,-0.1918613,-0.5291647,0
9.01,-0.2300827,-0.5268518,0
9.02,-0.1854415,-0.516923,0
9.03,-0.2213709,-0.5057129,0
9.04,-0.1766334,-0.4947695,0
9.05,-0.2121092,-0.4829812,0
9.06,-0.165176,-0.4678149,0
9.07,-0.19543,-0.4450717,0
9.08,-0.1483705,-0.4246437,0
9.09,-0.1815954,-0.4083953,0
9.1,-0.1314657,-0.3856368,0
9.11,-0.1587147,-0.3550884,0
9.12,-0.1098201,-0.3291953,0
9.13,-0.136143,-0.3002068,0
9.14,-0.08390714,-0.2666813,0
9.15,-0.1069715,-0.2292373,0
9.16,-0.05514696,-0.193785,0
9.17,-0.08009825,-0.1608137,0
9.18,-0.0265597,-0.1241587,0
9.19,-0.04927386,-0.08500303,0
9.2,0.0003506076,-0.05320441,0
9.21,-0.02765499,-0.0277725,0
9.22,0.01966991,-0.004050966,0
9.23,-0.008665511,0.01969098,0
9.24,0.03896105,0.04392891,0
9.25,0.01214731,0.07053764,0
9.26,0.05749082,0.09255101,0
9.27,0.02276138,0.1029033,0
9.28,0.06736603,0.1159112,0
9.29,0.0393647,0.1392475,0
9.3,0.09585914,0.1789572,0
9.31,0.07001193,0.2167993,0
9.32,0.1192774,0.2432157,0
9.33,0.08730463,0.2632315,0
9.34,0.1387877,0.2890767,0
9.35,0.1102153,0.318646,0
9.36,0.1590655,0.3425859,0
9.37,0.120772,0.3522005,0
9.38,0.1706056,0.3682292,0
9.39,0.1366005,0.3892671,0
9.4,0.1823871,0.4018903,0
9.41,0.1413844,0.4056557,0
9.42,0.1853064,0.409266,0
9.43,0.1445699,0.4133717,0
9.44,0.1842507,0.4102436,0
9.45,0.1419814,0.4069722,0
9.46,0.1826728,0.405433,0
9.47,0.140977,0.404272,0
9.48,0.1796481,0.3996178,0
9.49,0.1381127,0.3963954,0
9.5,0.1754264,0.3904335,0
9.51,0.1336213,0.3849351,0
9.52,0.1701519,0.3779771,0
9.53,0.1239642,0.3642012,0
9.54,0.1565895,0.3461891,0
9.55,0.1117984,0.3319168,0
9.56,0.1463917,0.3196779,0
9.57,0.09858219,0.3017305,0
9.58,0.1288246,0.2784345,0
9.59,0.08084848,0.2566437,0
9.6,0.1093442,0.23144,0
9.61,0.05810016,0.2019273,0
9.62,0.08446626,0.1703016,0
9.63,0.03483311,0.1420651,0
9.64,0.06390616,0.1172104,0
9.65,0.01354869,0.09002127,0
9.66,0.04050047,0.06007484,0
9.67,-0.00891191,0.03262264,0
9.68,0.01966123,0.007041308,0
9.69,-0.02449786,-0.01040817,0
9.7,0.006157284,-0.02709824,0
9.71,-0.03684977,-0.0421214,0
9.72,-0.005756043,-0.05696923,0
9.73,-0.04871932,-0.07180253,0
9.74,-0.01906803,-0.08904474,0
9.75,-0.06335327,-0.1076872,0
9.76,-0.0322992,-0.123525,0
9.77,-0.073556,-0.1352503,0
9.78,-0.04775019,-0.1570935,0
9.79,-0.09216855,-0.1808334,0
9.8,-0.06399563,-0.1999958,0
9.81,-0.104919,-0.214859,0
9.82,-0.07951506,-0.2357704,0
9.83,-0.1255347,-0.2631594,0
9.84,-0.09428935,-0.2786535,0
9.85,-0.1326405,-0.2853319,0
9.86,-0.103504,-0.2984635,0
9.87,-0.1472652,-0.3184608,0
9.88,-0.1189644,-0.3375624,0
9.89,-0.1571609,-0.347688,0
9.9,-0.1217922,-0.3490258,0
9.91,-0.1594924,-0.3524658,0
9.92,-0.1258658,-0.3581085,0
9.93,-0.1621714,-0.3606925,0
9.94,-0.1235445,-0.3559622,0
9.95,-0.1573481,-0.3495002,0
9.96,-0.1211188,-0.3476115,0
9.97,-0.1560803,-0.346128,0
9.98,-0.116162,-0.3383611,0
9.99,-0.1469133,-0.3256719,0
10,-0.1054672,-0.312077,0
10.01,-0.1379491,-0.3016682,0
10.02,-0.09633231,-0.2899129,0
10.03,-0.125812,-0.2736028,0
10.04,-0.08246201,-0.2559223,0
10.05,-0.1130486,-0.2405435,0
10.06,-0.06830332,-0.222072,0
10.07,-0.09558317,-0.1991201,0
10.08,-0.04951014,-0.1754488,0
10.09,-0.07653614,-0.1515942,0
10.1,-0.03012534,-0.1272377,0
10.11,-0.05674423,-0.10237,0
10.12,-0.01034478,-0.07769167,0
10.13,-0.03818176,-0.05498035,0
10.14,0.009617884,-0.02927969,0
10.15,-0.01746727,-0.003322412,0
10.16,0.02860057,0.01966296,0
10.17,-0.002881614,0.03631059,0
10.18,0.04248998,0.0539104,0
10.19,0.008053469,0.06626894,0
10.2,0.0435854,0.06397514,0
10.21,0.009671379,0.06743626,0
10.22,0.05476577,0.08491649,0
10.23,0.02834632,0.1102147,0
10.24,0.06893086,0.1253904,0
10.25,0.035534,0.1323113,0
10.26,0.08061337,0.1494752,0
10.27,0.0539903,0.1745144,0
10.28,0.09899093,0.1967973,0
10.29,0.06810012,0.212886,0
10.3,0.1101043,0.2260454,0
10.31,0.07847169,0.2389449,0
10.32,0.1217243,0.2540118,0
10.33,0.08687507,0.2629951,0
10.34,0.1254029,0.2661316,0
10.35,0.09142619,0.2726713,0
10.36,0.1340871,0.284965,0
10.37,0.09987967,0.2949562,0
10.38,0.1350115,0.2931665,0
10.39,0.09505324,0.285719,0
10.4,0.1317654,0.2827914,0
10.41,0.09551374,0.2845348,0
10.42,0.1335214,0.2868803,0
10.43,0.09409258,0.2837298,0
10.44,0.1275533,0.2748331,0
10.45,0.08625619,0.2647381,0
10.46,0.12029,0.2559976,0
10.47,0.07966404,0.2479242,0
10.48,0.1128023,0.2381358,0
10.49,0.06932189,0.2241617,0
10.5,0.100729,0.2086975,0
10.51,0.05852799,0.1958624,0
10.52,0.09097283,0.1838806,0
10.53,0.04680763,0.1683406,0
10.54,0.07685353,0.1499884,0
10.55,0.03277429,0.1327169,0
10.56,0.06325474,0.1158094,0
10.57,0.01652213,0.09435831,0
10.58,0.04550041,0.07191813,0
10.59,-0.0009968486,0.0501999,0
10.6,0.03016591,0.03188179,0
10.61,-0.01532175,0.014113,0
10.62,0.01596725,-0.003628499,0
10.63,-0.03207355,-0.02563434,0
10.64,0.001706261,-0.04206736,0
10.65,-0.03950395,-0.0489737,0
10.66,-0.005392753,-0.05850328,0
10.67,-0.04857852,-0.07045102,0
10.68,-0.008943619,-0.07238655,0
10.69,-0.0475351,-0.07000234,0
10.7,-0.008439619,-0.06995708,0
10.71,-0.05291247,-0.07893445,0
10.72,-0.01930579,-0.09405228,0
10.73,-0.06065004,-0.101909,0
10.74,-0.02106709,-0.1022256,0
10.75,-0.06412619,-0.1079136,0
10.76,-0.03431728,-0.1281012,0
10.77,-0.07866964,-0.1456111,0
10.78,-0.0416594,-0.1520113,0
10.79,-0.08312137,-0.1572975,0
10.8,-0.05146629,-0.1718803,0
10.81,-0.09720997,-0.1905003,0
10.82,-0.0634663,-0.2042937,0
10.83,-0.1057943,-0.2140031,0
10.84,-0.0707227,-0.2228606,0
10.85,-0.1130695,-0.2320335,0
10.86,-0.07866065,-0.2422058,0
10.87,-0.1198885,-0.25018,0
10.88,-0.0803258,-0.2502972,0
10.89,-0.1169663,-0.2453877,0
10.9,-0.07797469,-0.2431057,0
10.91,-0.1173121,-0.2444428,0
10.92,-0.07731487,-0.2428974,0
10.93,-0.1117672,-0.234171,0
10.94,-0.06657139,-0.219174,0
10.95,-0.1012283,-0.2066081,0
10.96,-0.0608568,-0.2012724,0
10.97,-0.09612867,-0.1945516,0
10.98,-0.04869549,-0.1765231,0
10.99,-0.08095469,-0.1572426,0
11,-0.04003279,-0.1492316,0
11.01,-0.07449521,-0.1411361,0
11.02,-0.0290015,-0.1254491,0
11.03,-0.0605729,-0.1074743,0
11.04,-0.0171186,-0.09366107,0
11.05,-0.04859986,-0.0783104,0
11.06,-0.002675502,-0.05935547,0
11.07,-0.03339136,-0.04032627,0
11.08,0.01155574,-0.02295061,0
11.09,-0.02114623,-0.008333954,0
11.1,0.02279735,0.005529856,0
11.11,-0.00937784,0.02052257,0
11.12,0.03683827,0.03892653,0
11.13,0.001964036,0.051695,0
11.14,0.04400966,0.05939116,0
11.15,0.004700281,0.06138618,0
11.16,0.04726063,0.06613947,0
11.17,0.01239132,0.07737343,0
11.18,0.05217528,0.08181985,0
11.19,0.01196677,0.07963013,0
11.2,0.04791377,0.07325751,0
11.21,0.01110417,0.07394405,0
11.22,0.05404218,0.08392922,0
11.23,0.02311997,0.1006272,0
11.24,0.06368604,0.1111343,0
11.25,0.0265533,0.1133541,0
11.26,0.06821896,0.1201691,0
11.27,0.03662317,0.1346805,0
11.28,0.08048354,0.1502843,0
11.29,0.04444366,0.1581172,0
11.3,0.08361332,0.1607226,0
11.31,0.0478526,0.1655357,0
11.32,0.0905741,0.1755326,0
11.33,0.05456385,0.1833857,0
11.34,0.09259079,0.1841291,0
11.35,0.05287454,0.1810658,0
11.36,0.09302236,0.1828062,0
11.37,0.05636515,0.1880438,0
11.38,0.09469168,0.1890801,0
11.39,0.05160867,0.1808072,0
11.4,0.08826468,0.1728532,0
11.41,0.04890748,0.1710025,0
11.42,0.08682214,0.1692152,0
11.43,0.04471605,0.1628253,0
11.44,0.07911098,0.1521033,0
11.45,0.03660439,0.1421579,0
11.46,0.07286206,0.1350581,0
11.47,0.03041485,0.1271088,0
11.48,0.06475017,0.1162388,0
11.49,0.02151433,0.1050279,0
11.5,0.05650234,0.09501848,0
11.51,0.01199853,0.08249529,0
11.52,0.04608069,0.06930026,0
11.53,0.001099529,0.0555336,0
11.54,0.03508119,0.04178999,0
11.55,-0.009482256,0.02873489,0
11.56,0.02455524,0.01554335,0
11.57,-0.02114194,0.0005077311,0
11.58,0.01198344,-0.0154334,0
11.59,-0.03207515,-0.02834172,0
11.6,0.003840291,-0.03761086,0
11.61,-0.04086255,-0.0491668,0
11.62,-0.007400258,-0.06404907,0
11.63,-0.04883815,-0.07238099,0
11.64,-0.01126529,-0.07604539,0
11.65,-0.05135307,-0.07901546,0
11.66,-0.01679472,-0.08724116,0
11.67,-0.05461527,-0.08993626,0
11.68,-0.01266727,-0.08215882,0
11.69,-0.04939575,-0.0760521,0
11.7,-0.01428215,-0.08077914,0
11.71,-0.05415988,-0.08714367,0
11.72,-0.01538788,-0.08686505,0
11.73,-0.05103201,-0.0817448,0
11.74,-0.01641934,-0.08517064,0
11.75,-0.05914629,-0.0975525,0
11.76,-0.02265111,-0.1038115,0
11.77,-0.0585222,-0.100685,0
11.78,-0.02300214,-0.1023122,0
11.79,-0.06751481,-0.1167575,0
11.8,-0.03119038,-0.1255895,0
11.81,-0.06985596,-0.1265474,0
11.82,-0.03403911,-0.130976,0
11.83,-0.07523437,-0.1384638,0
11.84,-0.03680156,-0.1405719,0
11.85,-0.07638195,-0.1417819,0
11.86,-0.03800087,-0.1433774,0
11.87,-0.07608024,-0.1423427,0
11.88,-0.03679267,-0.140674,0
11.89,-0.07570296,-0.1406014,0
11.9,-0.03615964,-0.1395705,0
11.91,-0.07214293,-0.1339808,0
11.92,-0.02950413,-0.1247515,0
11.93,-0.06622146,-0.1179588,0
11.94,-0.02677254,-0.1156704,0
11.95,-0.06175894,-0.1089957,0
11.96,-0.01953867,-0.09916413,0
11.97,-0.05577496,-0.09246802,0
11.98,-0.01388012,-0.08526913,0
11.99,-0.0478325,-0.07443132,0
12,-0.005857937,-0.06467362,0
12.01,-0.04053869,-0.05576985,0
12.02,0.002407365,-0.04496227,0
12.03,-0.0319234,-0.03420597,0
12.04,0.01058592,-0.02416047,0
12.05,-0.02382516,-0.01401191,0
12.06,0.01859885,-0.004039881,0
12.07,-0.01541276,0.006656784,0
12.08,0.02758845,0.0180739,0
12.09,-0.005726071,0.03041267,0
12.1,0.03851213,0.04450588,0
12.11,0.003969518,0.05596746,0
12.12,0.04547334,0.06374896,0
12.13,0.00941103,0.07022431,0
12.14,0.05039119,0.07626226,0
12.15,0.01401744,0.08192696,0
12.16,0.05609495,0.089545,0
12.17,0.01861065,0.094661,0
12.18,0.05756462,0.09540512,0
12.19,0.01946852,0.09658686,0
12.2,0.05669294,0.09474014,0
12.21,0.01905035,0.09465876,0
12.22,0.05630298,0.09403596,0
12.23,0.01666947,0.09027542,0
12.24,0.04837959,0.07832329,0
12.25,0.007398345,0.06685546,0
12.26,0.04450335,0.06421767,0
12.27,0.00858748,0.06707883,0
12.28,0.04397987,0.06525264,0
12.29,0.004180504,0.05851641,0
12.3,0.04163419,0.05685234,0
12.31,0.007030496,0.06215702,0
12.32,0.04566202,0.06710186,0
12.33,0.006468968,0.0645177,0
12.34,0.04181968,0.05897518,0
12.35,0.006670298,0.06115823,0
12.36,0.04531496,0.06625601,0
12.37,0.007404413,0.06578027,0
12.38,0.04340177,0.06275021,0
12.39,0.007111989,0.06327286,0
12.4,0.04387108,0.06388083,0
12.41,0.005302627,0.06066257,0
12.42,0.04158015,0.0579171,0
12.43,0.004088072,0.056808,0
12.44,0.03957565,0.05383686,0
12.45,0.000650309,0.04909763,0
12.46,0.03664034,0.0457852,0
12.47,-0.001922315,0.04260164,0
12.48,0.03281401,0.03728562,0
12.49,-0.00611134,0.03207592,0
12.5,0.02920831,0.02780299,0
12.51,-0.01006021,0.02264584,0
12.52,0.02435607,0.0162778,0
12.53,-0.01465636,0.01074024,0
12.54,0.02040264,0.005997059,0
12.55,-0.01893742,0.000443012,0
12.56,0.0153564,-0.006116032,0
12.57,-0.02461493,-0.01339219,0
12.58,0.009991745,-0.0199079,0
12.59,-0.02830245,-0.02388187,0
12.6,0.007249874,-0.027127,0
12.61,-0.03158279,-0.03151252,0
12.62,0.002773982,-0.0375105,0
12.63,-0.03421457,-0.03989749,0
12.64,0.002277991,-0.03992848,0
12.65,-0.03418744,-0.03987292,0
12.66,0.001235433,-0.04162904,0
12.67,-0.03664579,-0.04514091,0
12.68,-0.000530066,-0.04691279,0
12.69,-0.03397567,-0.04187196,0
12.7,0.003640526,-0.03660125,0
12.71,-0.03291649,-0.03659286,0
12.72,0.003692159,-0.0365096,0
12.73,-0.03132398,-0.03388316,0
12.74,0.008790919,-0.02626071,0
12.75,-0.02470452,-0.0177691,0
12.76,0.01081527,-0.01722571,0
12.77,-0.02699819,-0.02122962,0
12.78,0.009397197,-0.02225845,0
12.79,-0.02433738,-0.01748082,0
12.8,0.0117598,-0.01513568,0
12.81,-0.02768528,-0.02149723,0
12.82,0.006093359,-0.02882079,0
12.83,-0.02940112,-0.02923934,0
12.84,0.004710824,-0.03140404,0
12.85,-0.03317177,-0.0369669,0
12.86,0.002375248,-0.03900524,0
12.87,-0.03365581,-0.03913252,0
12.88,0.0006530937,-0.04196035,0
12.89,-0.03576213,-0.04452828,0
12.9,0.0002579074,-0.04433095,0
12.91,-0.03615799,-0.04505648,0
12.92,-0.0008531213,-0.04666635,0
12.93,-0.03616648,-0.04614388,0
12.94,-5.453825e-05,-0.04498707,0
12.95,-0.03603415,-0.04515213,0
12.96,0.0002660919,-0.04456272,0
12.97,-0.0346743,-0.04249277,0
12.98,0.001479253,-0.04116082,0
12.99,-0.03360394,-0.03982088,0
13,0.003313841,-0.03720988,0
13.01,-0.03154606,-0.03465041,0
13.02,0.005017231,-0.03266458,0
13.03,-0.02940153,-0.02975231,0
13.04,0.007605742,-0.02640888,0
13.05,-0.02701922,-0.02355283,0
13.06,0.01012356,-0.02030848,0
13.07,-0.02408895,-0.01650615,0
13.08,0.01297255,-0.01302527,0
13.09,-0.02136003,-0.009637365,0
13.1,0.01600668,-0.005709783,0
13.11,-0.01826095,-0.001853839,0
13.12,0.01896006,0.001783142,0
13.13,-0.01518961,0.005689712,0
13.14,0.02199229,0.009441236,0
13.15,-0.01251967,0.01264062,0
13.16,0.02475781,0.01618335,0
13.17,-0.00958097,0.01990028,0
13.18,0.02746148,0.02316742,0
13.19,-0.00684842,0.02663262,0
13.2,0.03033635,0.030269,0
13.21,-0.004406104,0.0331274,0
13.22,0.03178888,0.03459549,0
13.23,-0.003519814,0.03558328,0
13.24,0.03314021,0.03750624,0
13.25,-0.001661506,0.03996243,0
13.26,0.03445272,0.04133122,0
13.27,-0.0008014087,0.04230845,0
13.28,0.03550926,0.0437436,0
13.29,8.62591e-05,0.04474467,0
13.3,0.03587214,0.04501577,0
13.31,0.0003625676,0.04538591,0
13.32,0.03606369,0.04558179,0
13.33,0.0001928713,0.04523367,0
13.34,0.0356262,0.04462055,0
13.35,-7.581711e-05,0.04437711,0
13.36,0.035432,0.04413459,0
13.37,-0.0002908148,0.04385711,0
13.38,0.03398333,0.04153515,0
13.39,-0.004096417,0.03596647,0
13.4,0.03006187,0.03128694,0
13.41,-0.005468455,0.03056005,0
13.42,0.02952978,0.02991553,0
13.43,-0.007076256,0.0274507,0
13.44,0.02604751,0.02246852,0
13.45,-0.01117541,0.01729732,0
13.46,0.02284649,0.01368602,0
13.47,-0.01331336,0.01132655,0
13.48,0.0206353,0.008427721,0
13.49,-0.0159484,0.00500227,0
13.5,0.01842579,0.002461573,0
13.51,-0.0180199,-0.0001440338,0
13.52,0.01588526,-0.003509717,0
13.53,-0.02051318,-0.006543288,0
13.54,0.01370318,-0.009168901,0
13.55,-0.02271225,-0.01195882,0
13.56,0.01166631,-0.01442364,0
