t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,r_phi
2.59,-0.04377338,-0.1059032,-0.826885,-0.7030252,0.07965136,0.1655537,-0.4545156,0
2.6,-0.05116226,-0.1119786,-0.7488115,-0.7133366,0.06992674,0.1561065,-0.4278911,0
2.61,-0.05204422,-0.1186398,-0.8346125,-0.7187492,0.06506395,0.1468872,-0.4058769,0
2.62,-0.05834616,-0.1222308,-0.9896936,-0.6910362,0.05533981,0.1380706,-0.3978494,0
2.63,-0.07228298,-0.1266716,-0.9401316,-0.664331,0.0504775,0.1292628,-0.3936067,0
2.64,-0.0839166,-0.1331237,-0.734689,-0.6370816,0.04075241,0.1206891,-0.3969478,0
2.65,-0.08843235,-0.1413522,-0.5902664,-0.6174166,0.02616549,0.1120208,-0.399355,0
2.66,-0.08839624,-0.149528,-0.6171791,-0.6021925,0.02130318,0.1030129,-0.3962989,0
2.67,-0.08953818,-0.1536363,-0.7434823,-0.5500258,0.02130318,0.09420912,-0.4065147,0
2.68,-0.1029829,-0.153989,-0.6861929,-0.4603553,0.01157808,0.08572712,-0.4339492,0
2.69,-0.1150357,-0.1582854,-0.3491178,-0.3998732,0.001853943,0.07693128,-0.4551472,0
2.7,-0.1152905,-0.1648971,-0.1055711,-0.3581733,-0.003008366,0.06791241,-0.4682175,0
2.71,-0.1080464,-0.1678509,-0.1668575,-0.2899623,-0.01759577,0.05897688,-0.4868438,0
2.72,-0.1052311,-0.1679934,-0.3115466,-0.2210945,-0.02732038,0.04957069,-0.4969737,0
2.73,-0.1152002,-0.1665125,-0.2254792,-0.1502358,-0.03218317,0.04005793,-0.5047415,0
2.74,-0.1221689,-0.1671471,0.1949986,-0.08918072,-0.0467701,0.030729,-0.5145292,0
2.75,-0.1128684,-0.1706897,0.4169618,-0.06117803,-0.05649471,0.0210794,-0.5084922,0
2.76,-0.09789792,-0.1695365,0.2754702,-0.01175697,-0.06621933,0.01149684,-0.5006117,0
2.77,-0.0933987,-0.1631552,0.07269229,0.05997886,-0.07594395,0.001980118,-0.4939036,0
2.78,-0.09884439,-0.1567953,0.2072559,0.1201638,-0.08566904,-0.007456487,-0.4826556,0
2.79,-0.0963623,-0.154038,0.4273539,0.1482653,-0.09539366,-0.01674513,-0.4617015,0
2.8,-0.08658709,-0.1512438,0.4452068,0.1666926,-0.100256,-0.02580587,-0.4327199,0
2.81,-0.07811471,-0.1448339,0.3292957,0.2064375,-0.1099806,-0.03435509,-0.4085139,0
2.82,-0.07824786,-0.1376396,0.3460828,0.2393576,-0.1099806,-0.04270451,-0.3796255,0
2.83,-0.08045191,-0.1306228,0.5597857,0.2771589,-0.1245675,-0.05031479,-0.3580651,0
2.84,-0.07162778,-0.1281961,0.7756203,0.2668142,-0.1342926,-0.05801522,-0.3175087,0
2.85,-0.05612713,-0.1241912,0.6879542,0.2564994,-0.1342926,-0.06539229,-0.2705067,0
2.86,-0.0451707,-0.1144986,0.4702543,0.2878749,-0.1391549,-0.071941,-0.2376357,0
2.87,-0.03990908,-0.1036791,0.3673998,0.3186988,-0.1440172,-0.07806357,-0.2052664,0
2.88,-0.03851852,-0.09422581,0.4044381,0.3310367,-0.14888,-0.08375607,-0.1669271,0
2.89,-0.0339369,-0.08729012,0.4707873,0.3204776,-0.14888,-0.08898083,-0.1220503,0
2.9,-0.02648323,-0.08002229,0.43668,0.314208,-0.1537418,-0.09346718,-0.08039144,0
2.91,-0.0215211,-0.07288221,0.3743278,0.3004726,-0.1537418,-0.09754024,-0.03550738,0
2.92,-0.01870122,-0.06565395,0.3948454,0.2900876,-0.1586041,-0.1009487,0.004898742,0
2.93,-0.01480027,-0.06044628,0.4350812,0.2614573,-0.1586041,-0.1040111,0.05011516,0
2.94,-0.009907197,-0.05524046,0.4393447,0.2362711,-0.1634669,-0.1064599,0.09175656,0
2.95,-0.004178341,-0.05100932,0.4182941,0.2002914,-0.1586041,-0.1086141,0.1367461,0
2.96,-0.0002919094,-0.04489134,0.3804564,0.1875676,-0.1634669,-0.1099727,0.1693224,0
2.97,0.001527142,-0.04055949,0.4076357,0.1565568,-0.1634669,-0.1111805,0.2073057,0
2.98,0.006000879,-0.03712174,0.4414764,0.1225628,-0.1634669,-0.1119457,0.2436157,0
2.99,0.01148592,-0.0334838,0.4047045,0.09184001,-0.1634669,-0.1123152,0.2774,0
3,0.01356604,-0.02942838,0.3764595,0.06495693,-0.1634669,-0.1123384,0.3085101,0
3.01,0.01563408,-0.02632509,0.4190935,0.03385091,-0.1634669,-0.1120567,0.3380168,0
3.02,0.02023781,-0.02396693,0.4286862,-0.0007619262,-0.1634669,-0.1114983,0.366988,0
3.03,0.02347161,-0.02131837,0.3993753,-0.0329541,-0.1634669,-0.1106886,0.3947049,0
3.04,0.02565268,-0.01898797,0.4150966,-0.06582858,-0.1634669,-0.1096567,0.4208229,0
3.05,0.02956998,-0.01729223,0.4270874,-0.1015077,-0.1634669,-0.108427,0.4462075,0
3.06,0.03309753,-0.01548677,0.3983095,-0.136037,-0.1634669,-0.1070186,0.4708233,0
3.07,0.03571955,-0.01377412,0.3887168,-0.1703225,-0.1634669,-0.1054518,0.4942766,0
3.08,0.03919285,-0.0124723,0.3825881,-0.2063556,-0.1634669,-0.1037447,0.5170831,0
3.09,0.04234885,-0.01119654,0.3426188,-0.2421907,-0.1634669,-0.1019112,0.5393972,0
3.1,0.04403714,-0.01007465,0.3258317,-0.2783264,-0.1634669,-0.09996498,0.5609737,0
3.11,0.0456021,-0.009590595,0.334092,-0.3172189,-0.1634669,-0.09791873,0.5820458,0
3.12,0.0491773,-0.009616645,0.3135744,-0.3578179,-0.1634669,-0.09578326,0.6026346,0
3.13,0.05294965,-0.009317901,0.2381655,-0.3953899,-0.1634669,-0.09357148,0.6221941,0
3.14,0.05429364,-0.008726167,0.1680859,-0.4302555,-0.1586041,-0.09129978,0.6404172,0
3.15,0.05534413,-0.007566469,0.1334457,-0.4525491,-0.1586041,-0.08873739,0.6504636,0
3.16,0.05836841,-0.007297472,0.06070148,-0.4818828,-0.1537418,-0.08621427,0.6623613,0
3.17,0.06019133,-0.005783509,-0.07226329,-0.497552,-0.14888,-0.08346648,0.6683975,0
3.18,0.0587945,-0.003792766,-0.1647258,-0.5054104,-0.14888,-0.08056226,0.6692743,0
3.19,0.05548084,-0.003776871,-0.1935037,-0.5293741,-0.1440172,-0.07779348,0.6750151,0
3.2,0.05255703,-0.004629445,-0.2001653,-0.551846,-0.1391549,-0.0748641,0.6771873,0
3.21,0.05276237,-0.005933138,-0.2515925,-0.5697308,-0.1342926,-0.07182447,0.6747999,0
3.22,0.0520984,-0.006431613,-0.4018774,-0.5770782,-0.1294303,-0.06872703,0.667805,0
3.23,0.04873092,-0.006614976,-0.5121928,-0.5776017,-0.1294303,-0.06561943,0.65657,0
3.24,0.04265253,-0.00867176,-0.5628207,-0.5930712,-0.1099806,-0.06278002,0.6503103,0
3.25,0.03744484,-0.0081452,-0.5993261,-0.5613451,-0.1099806,-0.05917331,0.6176977,0
3.26,0.03135502,-0.01018722,-0.659813,-0.5534332,-0.100256,-0.05605826,0.5938923,0
3.27,0.02374782,-0.01191438,-0.6595466,-0.532794,-0.09053135,-0.05283447,0.5629278,0
3.28,0.01677088,-0.0138556,-0.6579478,-0.5023891,-0.08566904,-0.04958339,0.5241688,0
3.29,0.007650343,-0.01684004,-0.6579478,-0.4774709,-0.07594395,-0.04661945,0.4869405,0
3.3,-0.006115688,-0.02001943,-0.5052648,-0.4424211,-0.06621933,-0.04367293,0.4424691,0
3.31,-0.01863092,-0.0248252,-0.1964348,-0.4048984,-0.06621933,-0.04081258,0.3913129,0
3.32,-0.01946926,-0.03262733,0.04977652,-0.3901332,-0.06135702,-0.03858395,0.3493964,0
3.33,-0.01431569,-0.0372036,0.01327116,-0.3516496,-0.06135702,-0.03663958,0.304194,0
3.34,-0.01355063,-0.03849753,-0.09411322,-0.2996042,-0.05649471,-0.03525345,0.260639,0
3.35,-0.02000335,-0.03770132,-0.010444,-0.2344522,-0.05649471,-0.03411945,0.2136715,0
3.36,-0.02179291,-0.03906488,0.1552957,-0.1912083,-0.05649471,-0.03347756,0.1753234,0
3.37,-0.01785544,-0.0403279,0.1979297,-0.156195,-0.05649471,-0.03321331,0.1454594,0
3.38,-0.0144085,-0.0395226,0.142239,-0.1159655,-0.0516324,-0.03324227,0.1197399,0
3.39,-0.01316431,-0.03620712,0.1166586,-0.05961291,-0.0516324,-0.03326599,0.08981542,0
3.4,-0.01487891,-0.03307518,0.1544963,-0.01460681,-0.0516324,-0.0335524,0.06676841,0
3.41,-0.01481221,-0.03113796,0.2794672,0.01446129,-0.0516324,-0.03401257,0.05148005,0
3.42,-0.008929283,-0.02947531,0.2959878,0.03507202,-0.0516324,-0.03456785,0.0421776,0
3.43,-0.005645551,-0.02603629,0.2227107,0.05963963,-0.0516324,-0.03516571,0.03636303,0
3.44,-0.00595136,-0.02228226,0.252288,0.08072215,-0.0516324,-0.03577364,0.03309099,0
3.45,-0.002573831,-0.01960059,0.3010506,0.09048636,-0.0516324,-0.03635733,0.03393483,0
3.46,0.001867293,-0.0164648,0.2624136,0.09773526,-0.05649471,-0.036879,0.0384981,0
3.47,0.003055052,-0.01390332,0.2392313,0.08939578,-0.0516324,-0.03755868,0.05246416,0
3.48,0.004926814,-0.01053977,0.2773355,0.09360422,-0.0516324,-0.03781369,0.05906557,0
3.49,0.008909732,-0.007607166,0.2650782,0.09202559,-0.0516324,-0.03797658,0.0677749,0
3.5,0.01102097,-0.004307915,0.2288393,0.08884934,-0.0516324,-0.03803091,0.07872296,0
3.51,0.01225312,-0.00145422,0.2421624,0.08063956,-0.0516324,-0.03796475,0.09111051,0
3.52,0.01544434,0.0007250125,0.2424289,0.0665319,-0.03218317,-0.03776919,0.1052269,0
3.53,0.01786399,0.007872722,0.2043248,0.1123872,-0.0516324,-0.03646182,0.09027272,0
3.54,0.01876183,0.008656193,0.1989955,0.07589114,-0.0516324,-0.03631399,0.1136547,0
3.55,0.02086015,0.009064589,0.1979297,0.03712306,-0.0516324,-0.03592795,0.1394044,0
3.56,0.0229561,0.009586354,0.1654212,0.003011655,-0.0516324,-0.03532308,0.1619392,0
3.57,0.02356883,0.0101733,0.149167,-0.02749514,-0.0516324,-0.03454212,0.1816956,0
3.58,0.02482784,0.01028152,0.1475682,-0.05793869,-0.0516324,-0.03361929,0.1994265,0
3.59,0.02642381,0.01026486,0.1179909,-0.08688079,-0.0516324,-0.03258037,0.2156672,0
3.6,0.02668653,0.01027098,0.09054528,-0.113553,-0.0516324,-0.03144812,0.2302209,0
3.61,0.02715696,0.009831226,0.08628188,-0.1405763,-0.0516324,-0.03024365,0.2433289,0
3.62,0.02832193,0.009150155,0.06203379,-0.1670153,-0.0516324,-0.02898389,0.2553332,0
3.63,0.02883359,0.008545123,0.0215315,-0.1910726,-0.0516324,-0.02768456,0.2659615,0
3.64,0.02797866,0.007778579,-0.002183665,-0.2140865,-0.0516324,-0.02636172,0.2752231,0
3.65,0.02731569,0.006438603,0.0007474236,-0.2382684,-0.0516324,-0.0250286,0.2834694,0
3.66,0.02756374,0.004776936,-0.01737202,-0.2620206,-0.0516324,-0.02369601,0.2906984,0
3.67,0.02694628,0.003226397,-0.05147922,-0.2827376,-0.0516324,-0.0223766,0.2964327,0
3.68,0.02572927,0.001483781,-0.05947309,-0.3019949,-0.0516324,-0.02108516,0.3005645,0
3.69,0.02512573,-0.0005711224,-0.07039805,-0.3206127,-0.0516324,-0.01983411,0.3034796,0
3.7,0.02417137,-0.002601537,-0.09944247,-0.3367678,-0.0516324,-0.01863356,0.3051262,0
3.71,0.0226544,-0.004699356,-0.113032,-0.3508641,-0.0516324,-0.01749422,0.305323,0
3.72,0.02149169,-0.007000778,-0.120493,-0.3637567,-0.0516324,-0.01642586,0.3042994,0
3.73,0.02034616,-0.009283764,-0.1439417,-0.3743342,-0.0516324,-0.01543622,0.3021206,0
3.74,0.01872957,-0.01150615,-0.1628605,-0.3823911,-0.0516324,-0.01453286,0.2986802,0
3.75,0.01703388,-0.01380615,-0.1751178,-0.3888236,-0.0516324,-0.01372252,0.2941412,0
3.76,0.01527955,-0.01614605,-0.1897732,-0.3935616,-0.0516324,-0.01300989,0.2886742,0
3.77,0.01397182,-0.01849152,-0.2108238,-0.3964211,-0.0516324,-0.01239869,0.2822561,0
3.78,0.01379235,-0.02064335,-0.2614516,-0.3965002,-0.0467701,-0.01189241,0.2749117,0
3.79,0.01330348,-0.0210219,-0.3432556,-0.3770637,-0.0516324,-0.01124982,0.2591725,0
3.8,0.008143687,-0.022608,-0.3957487,-0.3752302,-0.04190779,-0.01103931,0.2523654,0
3.81,0.002395333,-0.02304665,-0.3387257,-0.3487232,-0.0467701,-0.01041846,0.2310329,0
3.82,-0.000355572,-0.02641901,-0.3024869,-0.3499739,-0.0516324,-0.01027378,0.2206813,0
3.83,-0.003563047,-0.03082247,-0.301954,-0.3643835,-0.04190779,-0.01048026,0.2188436,0
3.84,-0.006185178,-0.0324662,-0.2936936,-0.3398729,-0.0467701,-0.01022672,0.1977967,0
3.85,-0.009060754,-0.03546175,-0.2912955,-0.3316967,-0.0467701,-0.01044356,0.1841874,0
3.86,-0.01295249,-0.03827132,-0.2630504,-0.3210284,-0.0467701,-0.01078481,0.1704628,0
3.87,-0.01607141,-0.04125009,-0.2145543,-0.3087537,-0.04190779,-0.01125066,0.1554162,0
3.88,-0.01619373,-0.04282295,-0.2030964,-0.2780932,-0.04190779,-0.01160119,0.1318691,0
3.89,-0.01859086,-0.04350179,-0.2342725,-0.244332,-0.04190779,-0.0121628,0.109193,0
3.9,-0.02345264,-0.0443041,-0.1724532,-0.2134705,-0.037045,-0.01291038,0.08816218,0
3.91,-0.0244008,-0.04481879,-0.08585288,-0.1741599,-0.04190779,-0.01356957,0.06180134,0
3.92,-0.02294481,-0.04614802,-0.1082357,-0.1523148,-0.04190779,-0.01468028,0.04648434,0
3.93,-0.02518027,-0.04602744,-0.1164961,-0.1236025,-0.037045,-0.01587678,0.0317222,0
3.94,-0.02677202,-0.04493833,-0.05414385,-0.08153874,-0.04190779,-0.01690757,0.009382177,0
3.95,-0.02542913,-0.04532733,-0.03948841,-0.06096851,-0.04190779,-0.01832764,-0.001875594,0
3.96,-0.02591785,-0.04457471,-0.05414385,-0.03591894,-0.04190779,-0.01977045,-0.01176006,0
3.97,-0.0271091,-0.04365326,-0.01417447,-0.01075413,-0.04190779,-0.02122859,-0.02174275,0
3.98,-0.02588624,-0.04286499,0.01486994,0.011936,-0.04190779,-0.02269518,-0.03049012,0
3.99,-0.02513579,-0.04135318,0.0007474236,0.03649487,-0.04190779,-0.02415769,-0.03807074,0
4,-0.02607306,-0.03951346,0.0279266,0.06078937,-0.04190779,-0.02560654,-0.04484377,0
4.01,-0.02498339,-0.03805127,0.06656366,0.08071741,-0.04190779,-0.02703076,-0.05010549,0
4.02,-0.02341095,-0.03618608,0.05670455,0.1003393,-0.04190779,-0.02841602,-0.05374029,0
4.03,-0.02353869,-0.03390121,0.06709658,0.1200262,-0.04190779,-0.02975188,-0.05643583,0
4.04,-0.02270805,-0.03194216,0.1044013,0.135663,-0.04190779,-0.03102994,-0.05783612,0
4.05,-0.02057855,-0.02992066,0.1038684,0.1492291,-0.04190779,-0.03223903,-0.05764188,0
4.06,-0.01998148,-0.02744523,0.1062666,0.1630817,-0.04190779,-0.03337031,-0.05644945,0
4.07,-0.01916269,-0.02521842,0.135311,0.1735542,-0.04190779,-0.03441841,-0.05427753,0
4.08,-0.01686576,-0.02313296,0.1435713,0.1810886,-0.04190779,-0.03537614,-0.05069873,0
4.09,-0.01554891,-0.02067898,0.1395744,0.1886472,-0.04190779,-0.03623705,-0.04616894,0
4.1,-0.01448409,-0.01834507,0.1608914,0.1937973,-0.04190779,-0.03699847,-0.04091592,0
4.11,-0.01227673,-0.01622621,0.1728822,0.1959042,-0.0467701,-0.03765686,-0.03454414,0
4.12,-0.01043138,-0.01511253,0.1640889,0.1821614,-0.04190779,-0.03845241,-0.01977446,0
4.13,-0.009331555,-0.01248525,0.1763462,0.1868512,-0.04190779,-0.03881676,-0.01395571,0
4.14,-0.007199029,-0.01026013,0.1886035,0.1877851,-0.04190779,-0.03909967,-0.007790874,0
4.15,-0.005152732,-0.008003579,0.1771456,0.1864002,-0.04190779,-0.03929578,-1.00201e-05,0
4.16,-0.00379141,-0.005797565,0.1822084,0.1828929,-0.04190779,-0.03939752,0.008703837,0
4.17,-0.001801888,-0.003904771,0.1910016,0.1761059,-0.04190779,-0.03940115,0.0183339,0
4.18,0.0003508703,-0.002055433,0.1830078,0.1677102,-0.04190779,-0.03930384,0.02876015,0
4.19,0.001757162,-0.0002168733,0.1776785,0.1582161,-0.0467701,-0.03910558,0.03958606,0
4.2,0.00345179,0.0001169456,0.1827413,0.1310639,-0.04190779,-0.0390524,0.05832244,0
4.21,0.005406169,0.001845603,0.1731486,0.1225023,-0.04190779,-0.03857876,0.06793023,0
4.22,0.006853603,0.003448069,0.163556,0.1127307,-0.04190779,-0.0380385,0.07714927,0
4.23,0.008174567,0.004759802,0.1624901,0.1000595,-0.04190779,-0.03743278,0.08724092,0
4.24,0.009879692,0.00579464,0.1536969,0.08504103,-0.04190779,-0.03675803,0.09794997,0
4.25,0.01120599,0.006742914,0.1409067,0.0691113,-0.04190779,-0.03601399,0.1089129,0
4.26,0.01235313,0.007479446,0.1363768,0.05195204,-0.04190779,-0.03520364,0.1198462,0
4.27,0.01364161,0.007987936,0.1251854,0.03364843,-0.04190779,-0.03433127,0.130729,0
4.28,0.01463207,0.008370869,0.1110629,0.01497746,-0.04190779,-0.0334019,0.14139,0
4.29,0.01544511,0.008552421,0.1009373,-0.00423809,-0.04190779,-0.03242194,0.1516671,0
4.3,0.01631887,0.008523957,0.08974589,-0.02390722,-0.04190779,-0.0313983,0.1615378,0
4.31,0.0171341,0.00836498,0.06896182,-0.04344128,-0.04190779,-0.03033822,0.1708865,0
4.32,0.01780186,0.008093799,0.04897713,-0.06262083,-0.04190779,-0.02924964,0.1796031,0
4.33,0.01785861,0.007695331,0.03352231,-0.08148369,-0.04190779,-0.0281406,0.1876801,0
4.34,0.01780424,0.007001332,0.02472905,-0.1007882,-0.04190779,-0.02701869,0.1951226,0
4.35,0.01782685,0.006068941,0.0151364,-0.1200544,-0.037045,-0.02589112,0.20191,0
4.36,0.01777984,0.006212689,0.002879128,-0.1232617,-0.04190779,-0.02452182,0.2003016,0
4.37,0.01761707,0.004718573,-0.01071046,-0.1454257,-0.037045,-0.02348741,0.2072386,0
4.38,0.01739134,0.004424045,-0.02190188,-0.1506805,-0.04190779,-0.02220237,0.206154,0
4.39,0.01700092,0.002585873,-0.03469209,-0.1733639,-0.04190779,-0.0212463,0.2128009,0
4.4,0.01641009,0.0007993993,-0.04908105,-0.1933671,-0.04190779,-0.02028468,0.2184473,0
4.41,0.01579303,-0.0009921733,-0.05840724,-0.2102499,-0.04190779,-0.01933372,0.2219725,0
4.42,0.01507258,-0.002764115,-0.0701316,-0.2244007,-0.04190779,-0.01841178,0.2238154,0
4.43,0.01422854,-0.004525579,-0.07839192,-0.2361972,-0.04190779,-0.01753272,0.2242233,0
4.44,0.01330075,-0.006289858,-0.08984981,-0.2459841,-0.04190779,-0.01670727,0.2234215,0
4.45,0.01235795,-0.008052491,-0.09757723,-0.2539408,-0.04190779,-0.01594353,0.2215773,0
4.46,0.01132524,-0.009786487,-0.1063705,-0.260087,-0.03218317,-0.01524775,0.2188073,0
4.47,0.01012385,-0.009088947,-0.1119662,-0.2342195,-0.037045,-0.01413656,0.2001626,0
4.48,0.008941589,-0.01027593,-0.1196936,-0.2320011,-0.037045,-0.01350404,0.1923393,0
4.49,0.007728126,-0.01159747,-0.1247564,-0.2321184,-0.037045,-0.01297483,0.1868286,0
4.5,0.006574851,-0.01300666,-0.1322173,-0.23233,-0.0467701,-0.01253114,0.1814419,0
4.51,0.005216481,-0.01684151,-0.1370137,-0.2623881,-0.04190779,-0.01265605,0.1910149,0
4.52,0.004002201,-0.01885783,-0.1388789,-0.2669354,-0.04190779,-0.01245592,0.1887948,0
4.53,0.002607619,-0.0206708,-0.1420765,-0.2666175,-0.04190779,-0.01230679,0.1833178,0
4.54,0.001242375,-0.02236141,-0.1442082,-0.2638538,-0.037045,-0.01222721,0.176709,0
4.55,-7.733372e-05,-0.0227172,-0.1428759,-0.2438228,-0.04190779,-0.01197871,0.161759,0
4.56,-0.001406062,-0.02447424,-0.1420765,-0.2420683,-0.037045,-0.01213145,0.1557298,0
4.57,-0.002759991,-0.0248185,-0.1404777,-0.2230934,-0.04190779,-0.01209141,0.142214,0
4.58,-0.003988292,-0.02653789,-0.1375466,-0.221645,-0.04190779,-0.01242885,0.1370826,0
4.59,-0.005331292,-0.02798522,-0.1364807,-0.2174932,-0.04190779,-0.01279943,0.1316838,0
4.6,-0.006606022,-0.02925501,-0.1303521,-0.2105025,-0.037045,-0.01320963,0.1249219,0
4.61,-0.007640965,-0.02914478,-0.1236905,-0.1861454,-0.04190779,-0.01342391,0.1098025,0
4.62,-0.008767859,-0.03034516,-0.1196936,-0.1798672,-0.04190779,-0.01401374,0.1036697,0
4.63,-0.009812841,-0.03131181,-0.1114333,-0.1717998,-0.04190779,-0.01462976,0.09769976,0
4.64,-0.01070858,-0.03206894,-0.10264,-0.1614156,-0.037045,-0.01527447,0.09080793,0
4.65,-0.01145278,-0.03140468,-0.09811015,-0.1340541,-0.04190779,-0.01570914,0.07588997,0
4.66,-0.01224854,-0.03206181,-0.08825104,-0.1254187,-0.04190779,-0.01650275,0.07028548,0
4.67,-0.01289634,-0.0324888,-0.077859,-0.1155833,-0.04190779,-0.01730359,0.06517737,0
4.68,-0.01343556,-0.03269612,-0.07039805,-0.1038928,-0.04190779,-0.01811222,0.05942854,0
4.69,-0.01400814,-0.03270397,-0.06053895,-0.09097734,-0.04190779,-0.01893258,0.05342651,0
4.7,-0.01441642,-0.03257937,-0.04455119,-0.07754864,-0.04190779,-0.0197651,0.04744307,0
4.71,-0.0145149,-0.03230457,-0.03549147,-0.0637837,-0.04190779,-0.0206078,0.04168332,0
4.72,-0.01461429,-0.03181957,-0.02509943,-0.04957557,-0.04190779,-0.02145735,0.03624402,0
4.73,-0.01483601,-0.03119226,-0.0147074,-0.0354765,-0.037045,-0.02230958,0.03123159,0
4.74,-0.01479772,-0.02931053,-0.002716586,-0.006942522,-0.04190779,-0.02291508,0.01928327,0
4.75,-0.01456645,-0.02885503,0.007408988,0.001005974,-0.037045,-0.02383523,0.01751626,0
4.76,-0.01438278,-0.0269764,0.01566932,0.02429103,-0.04190779,-0.02446962,0.009296291,0
4.77,-0.01404427,-0.02651471,0.02632782,0.02803847,-0.04190779,-0.02538418,0.01037814,0
4.78,-0.01349819,-0.02584153,0.03618693,0.03249525,-0.04190779,-0.02623134,0.01205649,0
4.79,-0.01314978,-0.02496292,0.04418081,0.03836956,-0.04190779,-0.02701533,0.01313358,0
4.8,-0.01259289,-0.02402144,0.053507,0.0443998,-0.04190779,-0.02774362,0.01403645,0
4.81,-0.0119342,-0.02298024,0.06070148,0.05043274,-0.037045,-0.02841962,0.01506999,0
4.82,-0.01118303,-0.02064687,0.06976121,0.07143043,-0.0467701,-0.0288005,0.008800372,0
4.83,-0.01049617,-0.02098442,0.07695569,0.05667917,-0.037045,-0.02969789,0.01993007,0
4.84,-0.009661833,-0.01848456,0.08201848,0.07686291,-0.037045,-0.02994884,0.01490425,0
4.85,-0.008809811,-0.01630937,0.08814712,0.09217808,-0.04190779,-0.0302295,0.01103155,0
4.86,-0.007918484,-0.01559531,0.09320991,0.0865808,-0.04190779,-0.03075975,0.01792384,0
4.87,-0.006828425,-0.01475187,0.09880562,0.08165251,-0.04190779,-0.03118859,0.02506715,0
4.88,-0.005885406,-0.0137685,0.1004044,0.0781404,-0.04190779,-0.03152526,0.0313479,0
4.89,-0.004836685,-0.01275442,0.1033355,0.0749772,-0.04190779,-0.03178167,0.03717147,0
4.9,-0.003750504,-0.01170099,0.1054672,0.07186717,-0.04190779,-0.03196551,0.04284225,0
4.91,-0.002705474,-0.01062648,0.107066,0.06854684,-0.037045,-0.0320819,0.04848365,0
4.92,-0.001821271,-0.008366275,0.1078653,0.07987612,-0.037045,-0.03189038,0.0466844,0
4.93,-0.0008348789,-0.006529904,0.1086647,0.08536692,-0.04190779,-0.03171676,0.04704846,0
4.94,0.0002214702,-0.006195837,0.1089312,0.07062776,-0.04190779,-0.0317799,0.05758335,0
4.95,0.001169357,-0.005745057,0.1060001,0.05732438,-0.04190779,-0.03173531,0.0678127,0
4.96,0.002131875,-0.005262661,0.1054672,0.04566825,-0.04190779,-0.03159789,0.07667744,0
4.97,0.003182164,-0.004762501,0.1025361,0.0350396,-0.04190779,-0.03138426,0.08465549,0
4.98,0.003952448,-0.004229612,0.09853916,0.02519017,-0.04190779,-0.03110643,0.09199677,0
4.99,0.004768891,-0.003780444,0.0940093,0.01531077,-0.037045,-0.03077358,0.09888799,0
5,0.005551981,-0.002179191,0.08974589,0.0206194,-0.04190779,-0.03014845,0.09797123,0
5.01,0.00628409,-0.002175209,0.08361726,0.005805876,-0.04190779,-0.02980412,0.1063025,0
5.02,0.006940074,-0.002152624,0.07802154,-0.008545518,-0.04190779,-0.02939522,0.1148536,0
5.03,0.007637163,-0.002149425,0.07189291,-0.02164396,-0.04190779,-0.02893026,0.122297,0
5.04,0.008251883,-0.002146885,0.06469842,-0.03373132,-0.04190779,-0.02842207,0.1289283,0
5.05,0.008711354,-0.002174119,0.05803686,-0.04515284,-0.037045,-0.02788053,0.1349007,0
5.06,0.009065883,-0.001071293,0.05030945,-0.0410881,-0.04190779,-0.02706932,0.1328342,0
5.07,0.009286732,-0.001596694,0.04178265,-0.05694029,-0.04190779,-0.02656211,0.1398656,0
5.08,0.009689138,-0.002144448,0.03538755,-0.0721299,-0.04190779,-0.02601378,0.1469431,0
5.09,0.009768293,-0.002641598,0.02659428,-0.08528644,-0.037045,-0.02543337,0.1527117,0
5.1,0.009838161,-0.00200074,0.01753456,-0.0821477,-0.037045,-0.02459039,0.1499084,0
5.11,0.01005164,-0.001735839,0.00554375,-0.08291956,-0.04190779,-0.02381842,0.148319,0
5.12,0.009798611,-0.00289584,-0.004048899,-0.1019909,-0.04190779,-0.02334244,0.1560053,0
5.13,0.009433853,-0.004040765,-0.008845225,-0.1187752,-0.04190779,-0.02282267,0.1626432,0
5.14,0.009383271,-0.005198142,-0.01497386,-0.1328482,-0.04190779,-0.02227694,0.167327,0
5.15,0.009138902,-0.006235989,-0.02509943,-0.1440547,-0.04190779,-0.02172427,0.1704531,0
5.16,0.00874039,-0.007236774,-0.02776406,-0.1532173,-0.037045,-0.02117939,0.1722726,0
5.17,0.008400534,-0.007040699,-0.03362623,-0.1457651,-0.04190779,-0.02040898,0.1656125,0
5.18,0.008063285,-0.00835136,-0.0402878,-0.1569946,-0.04190779,-0.019988,0.1677152,0
5.19,0.007518482,-0.00953521,-0.04694936,-0.1663719,-0.04190779,-0.01957158,0.1696174,0
5.2,0.007018292,-0.01068312,-0.05067984,-0.1735338,-0.04190779,-0.01916783,0.1701002,0
5.21,0.006524296,-0.01176866,-0.0573414,-0.1788083,-0.037045,-0.01878815,0.1695687,0
5.22,0.005908977,-0.01158247,-0.06053895,-0.1672519,-0.04190779,-0.0181962,0.1606834,0
5.23,0.005242117,-0.01291093,-0.06453587,-0.1745993,-0.04190779,-0.01796492,0.1606839,0
5.24,0.004697175,-0.01413617,-0.06906573,-0.1804081,-0.04190779,-0.01774728,0.1606598,0
5.25,0.003934886,-0.01522791,-0.07226329,-0.1836621,-0.04190779,-0.01754937,0.1593415,0
