t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,r_phi
2.45,0.3513617,0.2834449,2.587581,0.4825556,-0.0001997948,-0.004540831,0.01208756,0
2.46,0.3668593,0.3114334,2.167103,0.3415142,-0.0001997948,-0.003635772,0.1134159,0
2.47,0.3741469,0.3332421,2.205474,0.1336884,0.004662514,-0.001586076,0.2494226,0
2.48,0.4125212,0.3484896,2.017351,-0.1193017,0.004662514,0.002083962,0.403174,0
2.49,0.4342373,0.3681369,1.504145,-0.3695021,0.004662514,0.007212625,0.5820215,0
2.5,0.4466625,0.3846106,0.9419089,-0.6511164,0.01924944,0.01392935,0.7788962,0
2.51,0.4535489,0.398816,0.2970697,-0.9125113,0.02411222,0.0229458,0.9504765,0
2.52,0.4571606,0.406855,-0.2670314,-1.195454,0.03869915,0.03340521,1.115512,0
2.53,0.4670655,0.4116202,-0.7069609,-1.458027,0.05814886,0.04561013,1.252139,0
2.54,0.478787,0.4173724,-1.185794,-1.67819,0.07273579,0.05946581,1.362005,0
2.55,0.4742683,0.423216,-1.648906,-1.873954,0.09704781,0.07436483,1.452914,0
2.56,0.4510726,0.425958,-2.032079,-2.036557,0.1310844,0.09049741,1.500854,0
2.57,0.4194487,0.4226631,-2.252177,-2.165126,0.155396,0.1078706,1.494943,0
2.58,0.390896,0.4101125,-2.3958,-2.301576,0.1748452,0.1254404,1.461056,0
2.59,0.3665526,0.3912355,-2.579393,-2.439816,0.1991572,0.1426984,1.412015,0
2.6,0.3352759,0.3709097,-2.76645,-2.550444,0.2283316,0.1598035,1.349568,0
2.61,0.3010089,0.348752,-2.816811,-2.62892,0.2575054,0.1768915,1.26947,0
2.62,0.2667219,0.3247252,-2.89222,-2.670449,0.2769551,0.1937494,1.164681,0
2.63,0.233498,0.2975154,-2.964165,-2.696161,0.3012671,0.2096239,1.044273,0
2.64,0.1975495,0.270225,-3.029715,-2.6752,0.3207164,0.2246275,0.8945687,0
2.65,0.1599635,0.2413936,-2.906875,-2.629832,0.3353033,0.2382997,0.7281575,0
2.66,0.1190615,0.2103708,-2.676119,-2.568948,0.3450284,0.2502864,0.5486621,0
2.67,0.07494289,0.1761321,-2.279356,-2.50534,0.354753,0.2603118,0.3638005,0
2.68,0.04015605,0.1391815,-2.024352,-2.43454,0.3596153,0.268444,0.1749916,0
2.69,0.01873385,0.1029922,-1.90844,-2.349548,0.3596153,0.2745274,-0.006921664,0
2.7,-0.003873177,0.07135121,-1.777341,-2.239624,0.3644776,0.2784938,-0.1768887,0
2.71,-0.02261415,0.04426734,-1.574296,-2.091055,0.3596153,0.2807862,-0.350949,0
2.72,-0.03759348,0.01989996,-1.438667,-1.929359,0.354753,0.280935,-0.5213324,0
2.73,-0.05485042,-0.0007129796,-1.314229,-1.743437,0.3450284,0.2790564,-0.6968204,0
2.74,-0.0763054,-0.02015028,-1.129037,-1.559458,0.3450284,0.2749892,-0.8669333,0
2.75,-0.0989254,-0.03735237,-0.8905536,-1.352622,0.3353033,0.2694041,-1.046545,0
2.76,-0.1135422,-0.05535709,-0.6113009,-1.165731,0.3207164,0.2618588,-1.210588,0
2.77,-0.1214571,-0.07204376,-0.2481125,-0.9928994,0.306129,0.2523646,-1.354452,0
2.78,-0.1219083,-0.08524366,0.04393031,-0.8248233,0.2769551,0.2412533,-1.475157,0
2.79,-0.1214366,-0.09686495,0.2189962,-0.6988952,0.2526431,0.2281145,-1.551072,0
2.8,-0.1198324,-0.1058189,0.4175107,-0.5884611,0.2380562,0.2136989,-1.601353,0
2.81,-0.120162,-0.1100869,0.5699273,-0.4657738,0.2088819,0.1988325,-1.639882,0
2.82,-0.106039,-0.115351,0.6541294,-0.3893098,0.179708,0.1829267,-1.644172,0
2.83,-0.09546318,-0.1164336,0.5760559,-0.3198983,0.1602583,0.1663149,-1.627751,0
2.84,-0.08778025,-0.1135253,0.486258,-0.2447328,0.1359463,0.1497577,-1.601136,0
2.85,-0.0821531,-0.1101699,0.4969165,-0.1920417,0.1116347,0.1331047,-1.557838,0
2.86,-0.07216686,-0.1074067,0.4428247,-0.1605529,0.08732271,0.1164947,-1.504403,0
2.87,-0.06142779,-0.1037622,0.3234494,-0.144304,0.06787348,0.1000431,-1.437679,0
2.88,-0.04776536,-0.09828407,0.1078813,-0.1317454,0.04842377,0.08413532,-1.361888,0
2.89,-0.04420761,-0.09077395,-0.01415851,-0.1238289,0.02897453,0.06883451,-1.276276,0
2.9,-0.0389176,-0.08560341,-0.07624426,-0.1399394,0.01924944,0.0541853,-1.184355,0
2.91,-0.0376492,-0.07933857,-0.1769671,-0.1407636,-0.0001997948,0.04068893,-1.103485,0
2.92,-0.0372645,-0.07632095,-0.231059,-0.175349,-0.009924412,0.02772642,-1.009572,0
2.93,-0.03423432,-0.0737533,-0.3704188,-0.2027245,-0.02451134,0.0158502,-0.9244179,0
2.94,-0.03481522,-0.07199906,-0.4833989,-0.2420763,-0.02937388,0.004711639,-0.8315623,0
2.95,-0.03437302,-0.06989075,-0.5564096,-0.2649038,-0.0390985,-0.005189489,-0.7503567,0
2.96,-0.03225987,-0.06854843,-0.6901738,-0.2902756,-0.04396105,-0.01427129,-0.6703944,0
2.97,-0.03435139,-0.06612578,-0.8793622,-0.2960103,-0.05854821,-0.02237597,-0.6041584,0
2.98,-0.04304181,-0.06691086,-0.9667618,-0.3262384,-0.06341052,-0.03017049,-0.5335561,0
2.99,-0.05170758,-0.06995165,-0.9070743,-0.3503834,-0.07313514,-0.03716801,-0.478793,0
3,-0.05534174,-0.07583718,-0.9193316,-0.3889969,-0.07313514,-0.04376036,-0.4213323,0
3.01,-0.05695524,-0.07967311,-1.085071,-0.397519,-0.07799745,-0.04945718,-0.376446,0
3.02,-0.0648713,-0.08261714,-1.242284,-0.3984927,-0.07313514,-0.05465407,-0.3314711,0
3.03,-0.07910559,-0.08474838,-1.224431,-0.3670863,-0.07799745,-0.05894111,-0.3109998,0
3.04,-0.09131594,-0.09084411,-1.104257,-0.3497591,-0.07799745,-0.06309254,-0.2975355,0
3.05,-0.101027,-0.09777911,-0.9899441,-0.3163611,-0.07799745,-0.06696086,-0.3021218,0
3.06,-0.1095512,-0.1043551,-0.8934847,-0.2709181,-0.07799745,-0.07068329,-0.3132297,0
3.07,-0.1166291,-0.1102076,-0.8082167,-0.213692,-0.07799745,-0.07432701,-0.3295696,0
3.08,-0.1244399,-0.1149846,-0.7229487,-0.1430983,-0.08285999,-0.07795592,-0.3524517,0
3.09,-0.1347926,-0.1203847,-0.5851876,-0.07745734,-0.0877223,-0.0818845,-0.3750991,0
3.1,-0.1412177,-0.1270368,-0.3967986,-0.01737646,-0.0877223,-0.08610293,-0.3994312,0
3.11,-0.1431766,-0.131947,-0.2427833,0.05909841,-0.09258485,-0.09034733,-0.4291994,0
3.12,-0.1444117,-0.1352377,-0.1167466,0.135885,-0.09258485,-0.09488761,-0.4516873,0
3.13,-0.1446257,-0.1359214,0.02367916,0.2305234,-0.09744692,-0.09941684,-0.4796595,0
3.14,-0.145496,-0.1355854,0.1736975,0.3228021,-0.1023092,-0.1042303,-0.5047542,0
3.15,-0.1461601,-0.1347514,0.3634188,0.4127446,-0.1071718,-0.109301,-0.5304783,0
3.16,-0.1455398,-0.1334956,0.5797864,0.4976636,-0.1168966,-0.1146047,-0.5538895,0
3.17,-0.1362921,-0.1327349,0.7553852,0.5613081,-0.126621,-0.1203315,-0.5641724,0
3.18,-0.1243657,-0.1294317,0.773771,0.6198868,-0.1314836,-0.1263252,-0.5613664,0
3.19,-0.1166078,-0.1223387,0.777768,0.6859608,-0.1363459,-0.1321834,-0.5507696,0
3.2,-0.1083778,-0.1141634,0.8920804,0.7453598,-0.1412084,-0.1378454,-0.5342348,0
3.21,-0.09791244,-0.1052132,1.007192,0.8000395,-0.1557953,-0.1432886,-0.5166118,0
3.22,-0.08547394,-0.09750395,1.042099,0.8197502,-0.1606576,-0.1489939,-0.4811251,0
3.23,-0.0701666,-0.08779354,1.007459,0.8429319,-0.1655202,-0.1542873,-0.4444445,0
3.24,-0.05747011,-0.07589222,0.9168614,0.861681,-0.1703825,-0.1591339,-0.397603,0
3.25,-0.04737968,-0.06360087,0.8848859,0.868826,-0.175245,-0.1634763,-0.3441061,0
3.26,-0.0377895,-0.05217949,0.8707634,0.8607978,-0.1849694,-0.1672929,-0.2869622,0
3.27,-0.02910225,-0.04298662,0.8731616,0.8216655,-0.189832,-0.1708156,-0.217421,0
3.28,-0.01961903,-0.03473891,0.8728951,0.7692362,-0.189832,-0.1736894,-0.1422999,0
3.29,-0.007994086,-0.02593988,0.8249319,0.7167876,-0.1849694,-0.1756251,-0.06393622,0
3.3,0.002463466,-0.0150644,0.7098201,0.6799952,-0.189832,-0.1764006,0.0101855,0
3.31,0.007859333,-0.00575783,0.6586593,0.6220964,-0.189832,-0.1766304,0.09207234,0
3.32,0.01262144,0.001681552,0.7066225,0.5602149,-0.189832,-0.1760731,0.1648967,0
3.33,0.02064904,0.007429421,0.7146164,0.4910678,-0.189832,-0.1748333,0.2348163,0
3.34,0.02724924,0.01295092,0.6685184,0.4200991,-0.189832,-0.172964,0.3048966,0
3.35,0.03416261,0.0176582,0.6461355,0.3435338,-0.189832,-0.1704953,0.3761007,0
3.36,0.0428778,0.02175085,0.5643315,0.2642861,-0.1849694,-0.1674616,0.446406,0
3.37,0.04941382,0.02710903,0.4225735,0.201357,-0.1801074,-0.163664,0.5076645,0
3.38,0.05429797,0.03251365,0.3250482,0.1456384,-0.1703825,-0.1592304,0.5612954,0
3.39,0.05807582,0.038516,0.2389809,0.1107739,-0.1655202,-0.1540466,0.5967107,0
3.4,0.0615057,0.04333743,0.1395903,0.07450634,-0.1509333,-0.1485676,0.6243528,0
3.41,0.06537578,0.04959882,-0.002700623,0.06968452,-0.1509333,-0.1424066,0.6280481,0
3.42,0.06569557,0.05344963,-0.152719,0.03958943,-0.1363459,-0.1365296,0.6391552,0
3.43,0.06124946,0.05796276,-0.1780329,0.03549192,-0.1314836,-0.1301482,0.6284788,0
3.44,0.06250297,0.05893679,-0.2294602,0.005949132,-0.126621,-0.1239301,0.6241539,0
3.45,0.06408521,0.05937705,-0.4199808,-0.02701077,-0.1071718,-0.1178291,0.6209708,0
3.46,0.05755439,0.06316792,-0.5660022,-0.02027857,-0.09744692,-0.1110663,0.6018152,0
3.47,0.04320036,0.06415369,-0.4354357,-0.03013318,-0.08285999,-0.1043056,0.5861136,0
3.48,0.03920061,0.06170464,-0.2672979,-0.03763583,-0.07799745,-0.0973335,0.5538949,0
3.49,0.04263324,0.05812038,-0.4015949,-0.05491708,-0.05854821,-0.09077707,0.5276468,0
3.5,0.03744756,0.0599753,-0.6475398,-0.02114938,-0.0390985,-0.0838179,0.4851891,0
3.51,0.01980544,0.06279399,-0.5239012,0.03183754,-0.03423643,-0.07661395,0.4318886,0
3.52,0.00881079,0.05851052,-0.2089426,0.04440738,-0.02937388,-0.07007901,0.3791421,0
3.53,0.01255753,0.05166738,-0.163111,0.04868508,-0.01964903,-0.06419225,0.3223912,0
3.54,0.01288944,0.04945295,-0.3597603,0.07838534,-0.009924412,-0.05863049,0.2696694,0
3.55,-0.005148804,0.04939484,-0.248379,0.1150136,-0.005062103,-0.05331566,0.2245447,0
3.56,-0.01866391,0.04338045,0.3684816,0.1187083,-0.005062103,-0.04846475,0.1824076,0
3.57,-0.009100279,0.03364582,0.6048338,0.1008658,-0.0001997948,-0.04429476,0.1450478,0
3.58,0.004783557,0.03056513,0.3767419,0.1173935,-0.0001997948,-0.04042962,0.1134134,0
3.59,0.003833197,0.03250675,0.2075383,0.14214,0.004662514,-0.03701643,0.09918704,0
3.6,-0.003258331,0.03407682,0.4255046,0.1700417,0.004662514,-0.0337039,0.07692102,0
3.61,0.002030007,0.03215539,0.6437374,0.1802619,0.004662514,-0.0308328,0.04994974,0
3.62,0.01318036,0.03214158,0.5174341,0.1986335,0.004662514,-0.02840354,0.02228075,0
3.63,0.01638675,0.03554143,0.4217741,0.2235827,0.009524822,-0.02634814,0.003309753,0
3.64,0.01831499,0.03979823,0.4662734,0.2524944,0.004662514,-0.02432797,-0.01725901,0
3.65,0.02314586,0.04182193,0.4865245,0.2530374,0.009524822,-0.02285823,-0.02687815,0
3.66,0.02762361,0.04566215,0.4582795,0.2689877,0.009524822,-0.02132422,-0.04354199,0
3.67,0.03060588,0.04945455,0.4484203,0.2718809,0.009524822,-0.01999055,-0.04943143,0
3.68,0.03430881,0.05264051,0.4558813,0.2642846,0.009524822,-0.01876611,-0.05001865,0
3.69,0.03926552,0.05559988,0.4177772,0.2488242,0.009524822,-0.01759011,-0.04506717,0
3.7,0.04260112,0.05877359,0.3703468,0.2275907,0.009524822,-0.01640025,-0.03382277,0
3.71,0.04533464,0.06146974,0.3492963,0.1981016,0.01438761,-0.01513837,-0.0170807,0
3.72,0.04872426,0.06475934,0.3090605,0.1770152,0.009524822,-0.01351885,-0.004157051,0
3.73,0.05122561,0.06624401,0.262696,0.1318081,0.009524822,-0.01208162,0.02141898,0
3.74,0.0531392,0.06728063,0.2205949,0.0860703,0.009524822,-0.01047909,0.04562255,0
3.75,0.05542156,0.06775722,0.1654372,0.03574755,0.009524822,-0.008710262,0.07311729,0
3.76,0.05828856,0.06791522,0.08416614,-0.01655012,0.01438761,-0.006758435,0.1026457,0
3.77,0.06174378,0.06921456,-0.04773278,-0.05308568,0.01924944,-0.004377496,0.1252123,0
3.78,0.06159723,0.07151315,-0.1942871,-0.07675529,0.01924944,-0.001659903,0.1412906,0
3.79,0.05794619,0.07207757,-0.2542412,-0.1089656,0.01924944,0.00104855,0.1551535,0
3.8,0.05300073,0.07023134,-0.2446486,-0.1492121,0.01924944,0.003711623,0.1640187,0
3.81,0.05231428,0.06627648,-0.2598369,-0.1980967,0.02411222,0.006307901,0.1728643,0
3.82,0.05183782,0.06353412,-0.3826761,-0.2317236,0.02411222,0.009105831,0.1781088,0
3.83,0.04552079,0.06054224,-0.4596838,-0.2703297,0.02897453,0.01182744,0.1899584,0
3.84,0.0390074,0.05657939,-0.4269089,-0.3012082,0.03383684,0.0147467,0.1930881,0
3.85,0.03790376,0.05194188,-0.4831324,-0.3236736,0.03869915,0.01776953,0.1884392,0
3.86,0.03495769,0.04878869,-0.6224924,-0.3279271,0.04356146,0.02081409,0.1764325,0
3.87,0.02554808,0.04614438,-0.6744525,-0.320565,0.04842377,0.02380582,0.1571597,0
3.88,0.01195322,0.04174149,-0.5132427,-0.3113536,0.04842377,0.02666241,0.1282289,0
3.89,0.00380361,0.03359093,-0.2979411,-0.3189061,0.05328608,0.02905581,0.09811223,0
3.9,0.004122176,0.02601331,-0.2675643,-0.3118788,0.05328608,0.03125935,0.06197726,0
3.91,0.001914866,0.02068432,-0.3552305,-0.2989416,0.05328608,0.03302035,0.03511963,0
3.92,-0.003751866,0.01614237,-0.3352458,-0.2833558,0.05328608,0.03442452,0.01119924,0
3.93,-0.007353519,0.0110546,-0.2723606,-0.2677085,0.05814886,0.03549512,-0.01495278,0
3.94,-0.007881641,0.007611359,-0.2894142,-0.2312475,0.05814886,0.03647129,-0.05125904,0
3.95,-0.01057162,0.00530869,-0.3293836,-0.1912637,0.05814886,0.03703493,-0.08592968,0
3.96,-0.01629047,0.003154784,-0.2902136,-0.1500146,0.05814886,0.03720654,-0.1227857,0
3.97,-0.01937436,0.0001572426,-0.1852274,-0.1126378,0.05814886,0.03699073,-0.1611374,0
3.98,-0.01832999,-0.002437426,-0.1937542,-0.07425188,0.05814886,0.03640854,-0.1984228,0
3.99,-0.02021103,-0.003259423,-0.234523,-0.0307085,0.05814886,0.0355074,-0.2317129,0
4,-0.02359965,-0.003804693,-0.1902902,0.01016285,0.05814886,0.03434342,-0.2614997,0
4.01,-0.02372581,-0.004642113,-0.1644433,0.04787384,0.05328608,0.0329536,-0.2903621,0
4.02,-0.02467333,-0.005729477,-0.1833622,0.0731395,0.06301117,0.03111976,-0.3101132,0
4.03,-0.02755477,-0.003663184,-0.1524525,0.132216,0.05814886,0.02968791,-0.3440133,0
4.04,-0.02828208,-0.00361035,-0.09729479,0.1627423,0.05814886,0.02779604,-0.362678,0
4.05,-0.02777085,-0.003046348,-0.09995942,0.198684,0.05328608,0.02580577,-0.3855062,0
4.06,-0.02933036,-0.002881156,-0.09143263,0.219735,0.05328608,0.02347644,-0.3974309,0
4.07,-0.03178343,-0.002542784,-0.0128262,0.2412699,0.04842377,0.02116876,-0.4083738,0
4.08,-0.03161346,-0.003616345,0.06258269,0.2440751,0.05328608,0.01866089,-0.4082008,0
4.09,-0.02939773,-0.002420098,0.06418146,0.2693747,0.05328608,0.0165457,-0.4154853,0
4.1,-0.02941972,-0.0001341607,0.07190887,0.2952584,0.04842377,0.01450762,-0.4176917,0
4.11,-0.02904661,0.0009059557,0.1148093,0.3066508,0.04842377,0.01230792,-0.4151412,0
4.12,-0.02786257,0.002381615,0.1614403,0.3249943,0.04842377,0.01023239,-0.4183094,0
4.13,-0.02516912,0.004434517,0.1750298,0.3453749,0.04356146,0.008248471,-0.4210725,0
4.14,-0.02234957,0.006179385,0.1681018,0.3538832,0.04356146,0.006108907,-0.4162664,0
4.15,-0.02196811,0.008901807,0.1782274,0.3691659,0.04356146,0.004128693,-0.4141062,0
4.16,-0.02136549,0.01143522,0.2475076,0.3819227,0.03869915,0.002289729,-0.411201,0
4.17,-0.0178209,0.01266388,0.2920069,0.3787161,0.03383684,0.0003393652,-0.4015149,0
4.18,-0.01255012,0.01392945,0.2571003,0.3686875,0.03383684,-0.001654773,-0.3863623,0
4.19,-0.01159798,0.01695123,0.2347174,0.3679438,0.02897453,-0.003378679,-0.3708684,0
4.2,-0.01231522,0.01844688,0.3242489,0.3489716,0.02411222,-0.005084154,-0.346621,0
4.21,-0.009622932,0.01821091,0.4076516,0.3175532,0.02411222,-0.006716609,-0.3197566,0
4.22,-0.004169922,0.0190739,0.4143131,0.2962044,0.01924944,-0.007996432,-0.2952087,0
4.23,0.001401119,0.02040126,0.3642182,0.268167,0.009524822,-0.009192975,-0.2619011,0
4.24,0.00529761,0.02080722,0.3135903,0.2224713,0.004662514,-0.01050066,-0.2186811,0
4.25,0.007433898,0.02110412,0.323183,0.1767486,-0.0001997948,-0.01158745,-0.1764987,0
4.26,0.01417037,0.02065293,0.3066623,0.1248783,-0.0001997948,-0.01245691,-0.1315825,0
4.27,0.02243427,0.02239617,0.1462519,0.09170459,-0.0001997948,-0.01285535,-0.09243302,0
4.28,0.02705806,0.0261633,-0.04506816,0.07240407,-0.0001997948,-0.01285924,-0.05735313,0
4.29,0.02419698,0.03005779,-0.1282045,0.05940769,-0.005062103,-0.01255676,-0.03098999,0
4.3,0.02128699,0.03024397,-0.07437903,0.02553643,-0.005062103,-0.01230484,-0.007262378,0
4.31,0.02239334,0.02899734,-0.09249848,-0.006829424,-0.0001997948,-0.01187439,0.007925657,0
4.32,0.02107225,0.02933337,-0.1543178,-0.02178878,-0.005062103,-0.0110611,0.01781033,0
4.33,0.01775314,0.0275243,-0.131402,-0.06029088,-0.005062103,-0.01041453,0.04014029,0
4.34,0.01748273,0.02467695,-0.1250069,-0.09746832,-0.005062103,-0.009605275,0.05798933,0
4.35,0.01655442,0.02215797,-0.1745689,-0.1302388,-0.0001997948,-0.008662418,0.07620186,0
4.36,0.01332341,0.02084483,-0.170572,-0.1451225,-0.0001997948,-0.007348511,0.08678131,0
4.37,0.01205242,0.018412,-0.1543178,-0.1638996,-0.0001997948,-0.006010397,0.09638344,0
4.38,0.01116752,0.0159028,-0.1876256,-0.1766753,-0.0001997948,-0.004686142,0.09987672,0
4.39,0.008109991,0.01352889,-0.1916225,-0.1848961,-0.005062103,-0.003421797,0.1000119,0
4.4,0.006184601,0.009345156,-0.1724372,-0.2082463,-0.0001997948,-0.002487043,0.1051875,0
4.41,0.005200163,0.006717142,-0.188425,-0.208322,-0.005062103,-0.001332766,0.09866433,0
4.42,0.002708144,0.003167448,-0.198817,-0.2239233,-0.0001997948,-0.000539357,0.1027346,0
4.43,0.0006017492,0.0008722954,-0.1785659,-0.2177542,-0.005062103,0.0004666398,0.09432068,0
4.44,-0.0003796502,-0.002739897,-0.1822963,-0.2277084,-0.0001997948,0.001090198,0.09434563,0
4.45,-0.002581661,-0.004454507,-0.1905567,-0.2125285,-0.005062103,0.001892709,0.08131424,0
4.46,-0.004685402,-0.007584927,-0.1711049,-0.2152084,-0.0001997948,0.002282183,0.07745064,0
4.47,-0.005771343,-0.009243219,-0.167108,-0.1952807,-0.0001997948,0.002825241,0.06052046,0
4.48,-0.00742445,-0.01063918,-0.170572,-0.1763307,-0.005062103,0.00317839,0.04580395,0
4.49,-0.009447369,-0.01320994,-0.1556501,-0.1711431,-0.0001997948,0.003107917,0.03644453,0
4.5,-0.01042447,-0.01429541,-0.1431264,-0.145527,-0.0001997948,0.003174728,0.01629981,0
4.51,-0.01162432,-0.01511673,-0.1449916,-0.1227098,-0.005062103,0.003057246,0.0002846709,0
4.52,-0.01324126,-0.01701029,-0.1290038,-0.114497,-0.005062103,0.002537955,-0.008971049,0
4.53,-0.01408295,-0.01858473,-0.110085,-0.1018658,-0.0001997948,0.001944111,-0.02053546,0
4.54,-0.01487115,-0.01843753,-0.1079533,-0.0729458,-0.0001997948,0.001526593,-0.03704201,0
4.55,-0.01591397,-0.01823726,-0.09089971,-0.04780745,-0.0001997948,0.0009856647,-0.05016312,0
4.56,-0.01657286,-0.01807509,-0.07278026,-0.02231044,-0.0001997948,0.0003340527,-0.06533229,0
4.57,-0.01692124,-0.0177809,-0.06451991,0.003332084,-0.0001997948,-0.000435036,-0.08115876,0
4.58,-0.01779199,-0.01727059,-0.04346938,0.028242,-0.005062103,-0.001312928,-0.09603692,0
4.59,-0.01797439,-0.01798874,-0.01602375,0.03550796,-0.005062103,-0.002524079,-0.1017242,0
4.6,-0.01772234,-0.01815404,-0.006164633,0.04644324,-0.0001997948,-0.003722371,-0.107578,0
4.61,-0.01768745,-0.01658865,0.003161553,0.07223546,-0.005062103,-0.004644156,-0.1169208,0
4.62,-0.01737789,-0.01629616,0.01648467,0.07791451,-0.0001997948,-0.005830529,-0.1150465,0
4.63,-0.01686383,-0.01443321,0.02527794,0.1041739,-0.0001997948,-0.006706345,-0.1248305,0
4.64,-0.01658122,-0.01258082,0.03566997,0.1259358,-0.005062103,-0.007612348,-0.1314128,0
4.65,-0.0160548,-0.01203839,0.05005895,0.1314341,-0.005062103,-0.008782501,-0.1318082,0
4.66,-0.0156213,-0.01115733,0.0617833,0.1403503,-0.0001997948,-0.009898741,-0.1342076,0
4.67,-0.01522777,-0.008884503,0.08416614,0.1624655,-0.0001997948,-0.01071213,-0.1407659,0
4.68,-0.01410596,-0.006866617,0.1036179,0.1782183,-0.005062103,-0.01152282,-0.1433215,0
4.69,-0.01258286,-0.006010924,0.1052167,0.1784094,-0.005062103,-0.01256183,-0.1394938,0
4.7,-0.01156284,-0.004667881,0.1081478,0.1825169,-0.0001997948,-0.01351084,-0.1374039,0
4.71,-0.01041434,-0.001979107,0.1153423,0.1996686,-0.005062103,-0.0141231,-0.1397285,0
4.72,-0.009053184,-0.0007305106,0.1182733,0.1956676,-0.0001997948,-0.01494889,-0.1310729,0
4.73,-0.007884437,0.001931625,0.1193392,0.2106796,-0.005062103,-0.01541384,-0.1334348,0
4.74,-0.006692934,0.003110806,0.1260008,0.203971,-0.0001997948,-0.01609875,-0.1243254,0
4.75,-0.005359882,0.005604777,0.1318629,0.2152831,-0.005062103,-0.01642247,-0.1254657,0
4.76,-0.004099279,0.006657632,0.1334617,0.2048559,-0.005062103,-0.0169594,-0.1146103,0
4.77,-0.002821804,0.007813828,0.1366592,0.1971379,-0.005062103,-0.01736865,-0.1061529,0
4.78,-0.001574891,0.009018937,0.138258,0.1877503,-0.005062103,-0.01765656,-0.09528074,0
4.79,-0.0002849301,0.01020412,0.1398568,0.1772295,-0.005062103,-0.01781185,-0.08311473,0
4.8,0.0009764593,0.01135271,0.1385245,0.1663864,-0.005062103,-0.01783532,-0.0708039,0
4.81,0.00228145,0.01243522,0.1385245,0.1555118,-0.005062103,-0.01773642,-0.05896107,0
4.82,0.003573268,0.013461,0.1345276,0.1448096,-0.005062103,-0.01752836,-0.04784583,0
4.83,0.00469729,0.01442074,0.1329288,0.1341923,-0.005062103,-0.01722487,-0.03747111,0
4.84,0.0059392,0.01525711,0.1310636,0.1232946,-0.005062103,-0.01683856,-0.02776247,0
4.85,0.007154558,0.0160304,0.1246684,0.1123251,-0.0001997948,-0.01638025,-0.01858436,0
4.86,0.008141819,0.0179393,0.1198721,0.116264,-0.005062103,-0.01561425,-0.01724591,0
4.87,0.009143377,0.01816644,0.1126776,0.09943844,-0.005062103,-0.01511445,-0.006622907,0
4.88,0.01029201,0.01838833,0.1049502,0.08625813,-0.005062103,-0.01455882,-0.0001063608,0
4.89,0.01101152,0.01865465,0.09615695,0.07190678,-0.005062103,-0.01396003,0.008374115,0
4.9,0.01172561,0.01878197,0.09109417,0.05594742,-0.005062103,-0.01330373,0.01827864,0
4.91,0.01253362,0.01879127,0.08230091,0.03943849,-0.005062103,-0.01258448,0.02856207,0
4.92,0.01318593,0.01873745,0.06951071,0.02308565,-0.0001997948,-0.01180472,0.03873372,0
4.93,0.01366421,0.01978209,0.06018452,0.02212906,-0.0001997948,-0.0107268,0.04093,0
4.94,0.01391573,0.02035294,0.05085833,0.0165539,-0.005062103,-0.009683141,0.04440646,0
4.95,0.01420979,0.01931097,0.042598,-0.00479445,-0.005062103,-0.008923836,0.05270029,0
4.96,0.01439333,0.01834748,0.03140657,-0.02243697,-0.005062103,-0.008139586,0.05834579,0
4.97,0.01443869,0.01740462,0.02021515,-0.04126822,-0.005062103,-0.007329693,0.06682942,0
4.98,0.0143341,0.01641578,0.008224338,-0.06037484,-0.005062103,-0.006475082,0.07664452,0
4.99,0.01436209,0.01533825,0.0007633865,-0.07872774,-0.005062103,-0.005573064,0.08625247,0
5,0.0143094,0.01424859,-0.01442497,-0.09527455,-0.0001997948,-0.004633167,0.09475898,0
5.01,0.01435992,0.01433878,-0.03654136,-0.094689,-0.005062103,-0.00342664,0.09424353,0
5.02,0.01381436,0.01292378,-0.0533285,-0.111903,-0.005062103,-0.002538338,0.1015416,0
5.03,0.01259629,0.01145044,-0.05013095,-0.1238078,-0.005062103,-0.001658061,0.1032388,0
5.04,0.01199454,0.009736428,-0.04533462,-0.136306,-0.005062103,-0.000809921,0.1053705,0
5.05,0.01161731,0.008080304,-0.05546019,-0.1477129,-0.0001997948,1.187938e-05,0.1078532,0
5.06,0.01076029,0.007763092,-0.06398699,-0.1422583,-0.005062103,0.00105455,0.1027938,0
5.07,0.01014676,0.005853858,-0.06318761,-0.1556555,-0.005062103,0.001747884,0.1064806,0
5.08,0.009605153,0.004118777,-0.07278026,-0.1626821,-0.0001997948,0.002410182,0.1049123,0
5.09,0.008663432,0.003772644,-0.07970828,-0.1532812,-0.005062103,0.003265988,0.09655482,0
5.1,0.007809909,0.001895879,-0.08104059,-0.1632704,-0.005062103,0.003755369,0.09791171,0
5.11,0.007127271,0.0001796521,-0.08530399,-0.1675483,-0.0001997948,0.004205815,0.0946915,0
5.12,0.006135597,-0.0001258551,-0.09089971,-0.1556123,-0.005062103,0.004847623,0.08507225,0
5.13,0.005154974,-0.001917574,-0.09116617,-0.1630905,-0.0001997948,0.00512436,0.08545467,0
5.14,0.004376936,-0.002341561,-0.09329785,-0.1498158,-0.005062103,0.005609727,0.07389461,0
5.15,0.00335182,-0.004088575,-0.09782773,-0.1556199,-0.005062103,0.005723333,0.0730304,0
5.16,0.002290013,-0.005651828,-0.09729479,-0.1565606,-0.005062103,0.005803782,0.06875394,0
