t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,r_phi
0.78,0.001975091,0.002038872,0.01621291,0.04795888,0.002506018,0.00155634,-0.04388431,0
0.79,0.001510004,0.002676453,0.01408121,0.05428516,0.002506018,0.001615011,-0.04054192,0
0.8,0.001761218,0.002502656,0.02633848,0.04664946,0.002506018,0.001661137,-0.04031647,0
0.81,0.002191577,0.002590186,0.01861107,0.04682181,0.002506018,0.001671401,-0.04290689,0
0.82,0.002123846,0.002933944,0.0148806,0.04894141,0.002506018,0.001667504,-0.04224492,0
0.83,0.002127984,0.002969648,0.01861107,0.04444925,0.002506018,0.001676738,-0.04071971,0
0.84,0.002210812,0.002937139,0.01461414,0.04018149,0.002506018,0.001691635,-0.04014012,0
0.85,0.002079749,0.00294535,0.01647937,0.03657055,0.002506018,0.001710033,-0.03855857,0
0.86,0.002225651,0.002799168,0.01861107,0.03012303,0.002506018,0.001739406,-0.03612752,0
0.87,0.002517489,0.002812737,0.0106172,0.02751306,0.002506018,0.001778295,-0.03369012,0
0.88,0.002470233,0.003008745,0.006886724,0.02793243,0.007368565,0.00182437,-0.03078183,0
0.89,0.002406588,0.004213668,0.01194951,0.09222044,0.002506018,0.004282837,-0.03903538,0
0.9,0.002671311,0.003259684,0.008751962,0.04007243,0.002506018,0.003004927,-0.03620825,0
0.91,0.002675221,0.003157996,-0.0003077611,0.04062342,0.002506018,0.002279,-0.05714513,0
0.92,0.002418848,0.003210319,0.002356865,0.03071203,0.002506018,0.001844757,-0.05256198,0
0.93,0.002546602,0.002990601,0.0004916191,0.0157118,0.002506018,0.001715701,-0.04051759,0
0.94,0.002606974,0.002930088,-0.005637012,0.008031064,0.007368565,0.00176843,-0.02931957,0
0.95,0.002594467,0.004090998,-0.009101018,0.07071192,0.002506018,0.004304991,-0.03087156,0
0.96,0.002570773,0.003144425,-0.01229858,0.01948274,0.002506018,0.003119224,-0.02393268,0
0.97,0.002385061,0.002818085,-0.01549613,0.01852938,0.002506018,0.00246181,-0.04422414,0
0.98,0.0021394,0.002652774,-0.01309796,0.008823739,-0.007218838,0.002055579,-0.04133349,0
0.99,0.002146529,-1.889374e-05,-0.01309796,-0.1376168,0.002506018,-0.002897752,-0.01019592,0
1,0.001913959,0.001585226,-0.0170949,-0.04547759,0.002506018,-0.0002327252,-0.004934194,0
1.01,0.001753462,0.001824219,-0.01416381,-0.04919893,0.002506018,0.001368091,0.04511732,0
1.02,0.001997554,0.001556955,-0.02109183,-0.0339705,0.002506018,0.002376225,0.0411126,0
1.03,0.001952375,0.00168909,-0.03601374,-0.008153022,0.002506018,0.002732764,0.01794889,0
1.04,0.0007764323,0.001853619,-0.03068449,0.01038382,0.002506018,0.002677871,-0.004903748,0
1.05,0.0003331268,0.001134651,0.001823936,0.006378912,0.002506018,0.002449422,-0.02245071,0
1.06,0.0007674235,0.0006205983,0.001823936,0.003626181,0.007368565,0.002198264,-0.03284963,0
1.07,0.0006020032,0.002051146,-0.005903475,0.07617453,0.002506018,0.004436021,-0.0430883,0
1.08,0.0003600284,0.00117233,0.003156248,0.02523253,0.002506018,0.003061385,-0.0361353,0
1.09,0.0005589412,0.0007334732,0.003955636,0.02247322,0.002506018,0.002313273,-0.05598069,0
1.1,0.0003558799,0.0008521503,0.002356865,0.01896857,0.002506018,0.001867418,-0.05252705,0
1.11,0.0004735934,0.0007528392,0.005021486,0.009812212,0.002506018,0.001724146,-0.04107048,0
1.12,0.0007442792,0.0007789304,-0.0008406863,0.007705312,0.002506018,0.001754427,-0.03228457,0
1.13,0.0006005415,0.0009852868,-0.003238849,0.01161333,0.002506018,0.001838317,-0.02715586,0
1.14,0.0005996591,0.0009514905,0.0004916191,0.01298759,0.002506018,0.001908547,-0.02633678,0
1.15,0.0007944784,0.0009566409,-0.002439462,0.01698915,0.002506018,0.001932056,-0.02921052,0
1.16,0.0007709314,0.001147698,-0.0043047,0.02358221,0.007368565,0.00191314,-0.03240683,0
1.17,0.0007200136,0.002442567,-0.001107149,0.09417727,0.002506018,0.004284893,-0.04551606,0
1.18,0.0007025482,0.001594982,-0.0008406863,0.04703137,0.007368565,0.002923159,-0.04609017,0
1.19,0.0007742153,0.002564265,-0.002439462,0.1147213,0.002506018,0.004536797,-0.07998528,0
1.2,0.0008502899,0.001786753,-0.004038237,0.05895384,0.002506018,0.002730157,-0.07511993,0
1.21,0.0008402882,0.001623753,-0.002705924,0.0498345,0.002506018,0.001810819,-0.08507846,0
1.22,0.0007013738,0.00160799,-0.001640074,0.03461907,0.002506018,0.001383177,-0.07107315,0
1.23,0.0006278435,0.001425585,-0.0005742237,0.01947192,0.002506018,0.001335289,-0.05277255,0
1.24,0.0006795198,0.001208048,0.003689174,0.0102758,0.007368565,0.001471746,-0.03895236,0
1.25,0.0006529399,0.002308394,0.002623323,0.07524578,0.002506018,0.00405887,-0.04113177,0
1.26,0.0005827667,0.001351992,0.002623323,0.0269193,0.002506018,0.002888169,-0.03550184,0
1.27,0.0006635714,0.001014387,0.005021486,0.02854407,0.01223087,0.002222614,-0.05756927,0
1.28,0.0007048325,0.003495791,0.005021486,0.1598954,0.01709318,0.006616312,-0.07711803,0
1.29,0.0006027035,0.0054546,0.001024552,0.2583461,-0.007218838,0.01106538,-0.09391421,0
1.3,0.0005664118,-0.0001453417,0.003689174,-0.02983747,0.02195549,0.0008170055,-0.1008567,0
1.31,0.0003607504,0.005597434,0.002889786,0.3167909,0.01709318,0.01000332,-0.1998708,0
1.32,0.000180527,0.006062696,0.01168305,0.2772899,0.002506018,0.01189369,-0.1422068,0
1.33,0.0008697785,0.002053128,0.003156248,0.0991444,0.002506018,0.005560332,-0.170287,0
1.34,0.0003847793,0.001502132,-0.009367488,0.06639796,0.007368565,0.002158558,-0.1980343,0
1.35,2.996274e-05,0.002305852,0.008219033,0.06960934,0.002506018,0.00308959,-0.1452996,0
1.36,0.0008256434,0.0007438699,-0.0005742237,-0.03158651,0.002506018,0.0017257,-0.07089744,0
1.37,0.0008951989,0.0005483346,-0.02082537,-0.04629106,0.002506018,0.001570942,-0.04016526,0
1.38,0.0003667441,0.0004507741,-0.01682844,-0.05529779,0.007368565,0.001803337,-0.00933415,0
1.39,0.0001613671,0.001138826,-0.003238849,0.007133618,0.002506018,0.004555253,-0.004645743,0
1.4,0.0003058647,-7.080735e-05,-0.006169938,-0.03496106,0.002506018,0.003488103,-0.001043614,0
1.41,-2.230227e-06,-0.0002434113,-0.006702863,-0.01987504,0.002506018,0.002841377,-0.02740946,0
1.42,-3.648613e-05,-0.0003099967,0.002090398,-0.01664864,0.002506018,0.002372677,-0.03189785,0
1.43,8.806644e-05,-0.0002327683,-0.001373611,-0.01226929,0.002506018,0.002128707,-0.03025619,0
1.44,-0.0002498054,-1.769715e-05,-0.0003077611,-0.004596489,0.002506018,0.002026472,-0.0283153,0
1.45,-0.0001675623,-0.0001278643,0.007952571,-0.001370069,0.002506018,0.001981416,-0.02907343,0
1.46,0.0001319041,-2.854966e-05,0.004488561,0.007766837,0.002506018,0.001934653,-0.03307117,0
1.47,-4.822017e-05,0.0003320613,0.001823936,0.02025017,0.002506018,0.001870801,-0.03720534,0
1.48,-8.498294e-05,0.0004074633,0.006886724,0.02627309,0.002506018,0.001794029,-0.04207384,0
1.49,3.018903e-05,0.0004781389,0.004222099,0.0325942,0.007368565,0.001700841,-0.04818939,0
1.5,-7.810118e-05,0.001868227,-0.0008406863,0.1065885,0.002506018,0.004012572,-0.06309765,0
1.51,-5.641902e-05,0.001036145,-4.129857e-05,0.06000265,0.002506018,0.002611955,-0.06379957,0
1.52,-3.451316e-05,0.0008509285,-0.002972387,0.06210435,0.002506018,0.001792109,-0.08789209,0
1.53,-0.0002419238,0.0009361114,-0.002972387,0.05590964,0.002506018,0.001282668,-0.08594081,0
1.54,-0.0001791397,0.0008111818,-0.002439462,0.04458759,0.002506018,0.001097412,-0.07514106,0
1.55,-0.0001880225,0.0007686166,-0.003505312,0.03886504,0.01223087,0.00111056,-0.06507243,0
1.56,-0.0003450617,0.00311397,-0.0005742237,0.1702306,0.002506018,0.006025646,-0.07836352,0
1.57,-0.0003319168,0.001200314,0.001291011,0.06980807,-0.002356291,0.003497735,-0.07017144,0
1.58,-0.0002181419,-0.0005717874,0.001024552,0.002698742,0.002506018,-0.0003427188,-0.1024228,0
1.59,-0.0002036664,0.000406479,0.001823936,0.03942024,0.007368565,9.37786e-05,-0.09872277,0
1.6,-0.0001451834,0.001916652,0.002623323,0.09149749,0.007368565,0.00296502,-0.06559615,0
1.61,-0.0002093038,0.002215681,0.001557473,0.1077873,-0.002356291,0.004581204,-0.05756786,0
1.62,-0.0002122107,-0.0002456347,0.002356865,-0.004762039,0.007368565,0.0004400637,-0.0664425,0
1.63,-8.205029e-05,0.001551965,0.001557473,0.1100723,0.002506018,0.003091088,-0.1037049,0
1.64,-0.0001999004,0.001084157,0.0007580891,0.05252266,0.0268178,0.001921738,-0.07168861,0
1.65,-0.0001069987,0.006792897,0.002356865,0.3831838,0.002506018,0.01351335,-0.1309305,0
1.66,-5.280071e-05,0.002451364,-0.001373611,0.1329525,-0.002356291,0.006710897,-0.1133153,0
1.67,-0.0002997261,1.243991e-05,0.0004916191,0.05745324,0.002506018,0.0005180417,-0.2010852,0
1.68,-0.0003678916,0.0007341983,0.01035074,0.05943792,0.002506018,-0.0003790747,-0.17977,0
1.69,0.0002509322,0.000795853,0.009817813,0.01046341,0.007368565,-0.0002839025,-0.0966002,0
1.7,0.000389838,0.002120091,-0.009367488,0.06099806,0.002506018,0.002844871,-0.05492317,0
1.71,0.0002272609,0.001168435,-0.0106998,0.01047336,0.002506018,0.002254627,-0.02957553,0
1.72,0.0002806177,0.0006738574,-0.01389735,0.01606305,0.002506018,0.001979535,-0.04977167,0
1.73,-0.0004878187,0.0006734852,-0.005637012,0.02090747,0.002506018,0.001718383,-0.05525871,0
1.74,-0.000271549,0.0001480479,0.01035074,0.01272446,0.002506018,0.00156973,-0.05403798,0
1.75,0.0002697386,0.0001638433,-0.005637012,0.01695905,0.002506018,0.00150925,-0.0527111,0
1.76,-0.0002577321,0.0006457433,-0.008834563,0.02806061,0.002506018,0.001500119,-0.04997456,0
1.77,-0.0001691961,0.0004542231,0.001823936,0.02733552,0.002506018,0.001507076,-0.05029223,0
1.78,-7.998836e-05,0.0004956318,-0.007768713,0.03429405,0.002506018,0.001483253,-0.0552095,0
1.79,-0.0003697183,0.0006444128,-0.006702863,0.04103219,0.002506018,0.001429307,-0.05876895,0
1.8,-0.0002487003,0.0005254442,-0.001373611,0.04198967,0.002506018,0.001368261,-0.06209185,0
1.81,-0.000335121,0.000621061,-0.0064364,0.04711907,0.007368565,0.001304698,-0.06544356,0
1.82,-0.0006326123,0.001836809,-0.0003077611,0.1162226,0.007368565,0.003659889,-0.07736963,0
1.83,-0.0005109768,0.001970996,0.003156248,0.1325485,0.002506018,0.004714236,-0.08681604,0
1.84,-0.0003444976,0.0008920534,-0.0003077611,0.08560343,0.002506018,0.002618331,-0.1069475,0
1.85,-0.0005212944,0.0008232296,0.002889786,0.08042266,0.002506018,0.001395549,-0.1247414,0
1.86,-0.0005280183,0.00077032,0.009284884,0.0621081,0.002506018,0.0007847032,-0.1099825,0
1.87,-0.0002588439,0.0006890974,0.007153187,0.04689253,0.002506018,0.0006642643,-0.08897883,0
1.88,-0.0002280128,0.0007784376,0.002623323,0.04153336,0.002506018,0.0007938276,-0.07211842,0
1.89,-0.0003095965,0.000767464,0.005554412,0.03976762,0.007368565,0.0009882142,-0.06262451,0
1.9,-0.0001854414,0.001873199,0.005287953,0.1079702,0.002506018,0.003551451,-0.07086191,0
1.91,-0.0001021449,0.001071546,0.002889786,0.06442489,0.002506018,0.002312993,-0.0703797,0
1.92,-6.372834e-05,0.000939734,0.002356865,0.06928588,0.007368565,0.001576698,-0.09486585,0
1.93,5.155837e-05,0.002268963,0.0004916191,0.1328701,0.007368565,0.003506865,-0.1052772,0
1.94,1.925082e-06,0.002762276,-0.002439462,0.145979,0.01223087,0.004411715,-0.1046425,0
1.95,-4.117021e-05,0.004037193,-0.001906537,0.2248977,0.002506018,0.00716278,-0.1357724,0
1.96,1.996577e-05,0.001978476,-0.003505312,0.114256,0.01223087,0.003398541,-0.1436466,0
1.97,-0.0001430982,0.003878678,-0.0043047,0.229014,-0.01208115,0.006196843,-0.1891858,0
1.98,-0.0001736099,-0.001661202,-0.0003077611,-0.1059566,0.002506018,-0.004620194,-0.1229554,0
1.99,-0.0001172229,0.0002089636,-0.0005742237,0.01028039,0.02195549,-0.002288815,-0.1322856,0
2,-0.0002133458,0.005583152,-0.0008406863,0.2487661,0.01709318,0.008997904,-0.07063191,0
2.01,-4.452634e-05,0.005364702,0.000225164,0.2531148,0.002506018,0.0124431,-0.06092095,0
2.02,-0.0003248818,0.00160543,-0.001373611,0.1231104,0.002506018,0.006340189,-0.1474904,0
2.03,-0.001021761,0.0007024301,0.01621291,0.1056669,0.002506018,0.002546521,-0.2182466,0
2.04,-0.001324595,0.0002368544,0.04072746,0.04993733,0.002506018,0.0005308452,-0.1812427,0
2.05,-0.0003498895,-0.000294949,0.05484997,-0.0008698739,-0.002356291,5.209725e-05,-0.116757,0
2.06,0.002243106,-0.001193543,-0.007235788,-0.08338702,0.002506018,-0.00200032,-0.05192184,0
2.07,0.00139835,0.00164357,-0.0533338,-0.004109144,0.002506018,-7.962342e-05,-0.02198266,0
2.08,0.0001184698,0.00189928,-0.02002599,-0.0004398115,0.002506018,0.00115994,0.006536531,0
2.09,0.0003898288,0.0008902699,-0.009101018,0.006611506,0.002506018,0.001800181,-0.01401353,0
2.1,-9.052467e-05,0.0008503351,-0.01256504,0.03090133,0.002506018,0.001867443,-0.04264244,0
2.11,-0.0002594716,0.0006439437,0.002889786,0.03926365,0.002506018,0.00167042,-0.06039825,0
2.12,0.0003240833,0.0005706771,-0.003771774,0.04516108,0.002506018,0.001430254,-0.07146542,0
2.13,-0.0001276392,0.001104841,-0.01016688,0.05761828,0.002506018,0.001236259,-0.07577383,0
2.14,-0.0003699466,0.001014278,0.004755024,0.05551158,0.007368565,0.001115259,-0.07667484,0
2.15,0.0001112831,0.002024422,-4.129857e-05,0.1214624,0.002506018,0.003448672,-0.08959737,0
2.16,-0.0001628548,0.001492456,-0.007768713,0.07998785,0.002506018,0.002081028,-0.08786032,0
2.17,-0.0002911455,0.001174219,0.001557473,0.0775086,0.002506018,0.001306884,-0.1085598,0
2.18,-0.0001961448,0.001071092,0.001557473,0.06885011,0.002506018,0.0008360058,-0.1066532,0
2.19,-0.0002555056,0.00111179,-0.0003077611,0.06140868,0.002506018,0.0006703057,-0.09570807,0
2.2,-0.0002594142,0.001038515,0.002090398,0.05473967,0.002506018,0.0006974837,-0.08493364,0
2.21,-0.0002840614,0.0009652136,-0.0008406863,0.05232957,0.002506018,0.0007962026,-0.07850077,0
2.22,-0.00036469,0.0008988709,-0.001373611,0.05254552,0.002506018,0.0008895571,-0.0758543,0
2.23,-0.0003714634,0.0008129249,-4.129857e-05,0.05369854,0.007368565,0.0009478045,-0.07594216,0
2.24,-0.0002706484,0.001998634,-0.002705924,0.1236714,0.03168035,0.003379409,-0.08773063,0
2.25,-0.0003005414,0.008457579,-0.002172999,0.4821146,-0.002356291,0.01652767,-0.1485709,0
2.26,-0.0002839423,0.001818327,0.001024552,0.1216895,0.002506018,0.005473656,-0.1465015,0
2.27,-0.0005297519,0.00122356,0.002356865,0.1599478,-0.002356291,0.001822518,-0.2758856,0
2.28,-0.001445041,0.000180284,0.02740433,0.03202701,0.002506018,-0.002733664,-0.213039,0
2.29,-0.001166756,0.0001562402,0.05884691,0.01165955,0.01709318,-0.001822429,-0.1383283,0
2.3,0.002279216,0.003528519,0.01141659,0.1801372,-0.01208115,0.006648713,-0.08692193,0
2.31,0.001879276,-0.0004507094,-0.07518372,-0.1268924,0.002506018,-0.003335206,-0.0136573,0
2.32,-0.0006204845,0.001815483,-0.04587285,0.03334839,-0.08015418,-0.0008707205,-0.08247977,0
2.33,-0.001430017,-0.01966441,0.01221597,-1.142972,0.002506018,-0.04072266,0.1404701,0
2.34,-0.000210946,-0.006114321,0.008751962,-0.311049,0.002506018,-0.01762326,0.09680098,0
2.35,0.001067107,-0.001256325,-0.0256217,-0.2668958,0.002506018,-0.004599024,0.4497973,0
2.36,0.01097607,-0.0001167983,-0.1807029,-0.09002487,0.007368565,0.003153296,0.3809293,0
2.37,0.01943038,0.009709355,-0.6861823,0.2996836,0.01709318,0.007929795,0.1554773,0
2.38,0.009711083,0.02353637,-1.168213,0.7264553,0.0268178,0.01292267,-0.07584061,0
2.39,-0.02291026,0.0241378,-0.7956983,0.8761496,0.03654265,0.01796337,-0.3130282,0
2.4,-0.04282255,0.00113474,0.3775361,0.6257801,0.0268178,0.022953,-0.5591249,0
2.41,-0.03615243,-0.02587865,0.977876,0.1571964,0.01709318,0.0186507,-0.6837313,0
2.42,-0.02014794,-0.03302566,0.9187213,-0.05441808,0.007368565,0.01141818,-0.6043316,0
2.43,-0.01440187,-0.02536166,0.8193308,-0.119745,0.002506018,0.00469448,-0.3385876,0
2.44,-0.006777893,-0.019375,0.9147244,-0.1771904,-0.007218838,0.001474574,-0.09296171,0
2.45,0.01086629,-0.01378588,0.750317,-0.2054416,-0.01208115,-0.003147967,0.04402848,0
2.46,0.02699086,0.001353897,0.2746815,0.0005690604,-0.01694322,-0.006984022,0.09192039,0
2.47,0.02798363,0.01916727,-0.05226795,0.2217182,-0.01694322,-0.01101668,0.1097689,0
2.48,0.0224115,0.02710422,0.02074277,0.3028663,-0.01694322,-0.01319716,0.05659895,0
2.49,0.02274375,0.02583549,0.1219985,0.2481765,-0.01694322,-0.01500645,-0.03503946,0
2.5,0.02173249,0.02557318,0.139585,0.2097336,-0.02180576,-0.0166304,-0.09097786,0
2.51,0.01915228,0.02319253,0.2291164,0.05156139,-0.02666807,-0.02000371,-0.06032266,0
2.52,0.02138146,0.01853948,0.3396984,-0.1596234,-0.02666807,-0.02360124,0.01290954,0
2.53,0.02839874,0.01795174,0.2688193,-0.252568,-0.03153062,-0.02447744,0.1172594,0
2.54,0.03457048,0.02135594,0.05964629,-0.3126848,-0.03153062,-0.02616226,0.2532825,0
2.55,0.03732778,0.02691518,-0.147928,-0.2808065,-0.03153062,-0.02585236,0.3465837,0
2.56,0.03474494,0.0306853,-0.2302649,-0.2567174,-0.03153062,-0.02501217,0.3924631,0
2.57,0.03165212,0.02967929,-0.2345283,-0.2919077,-0.02666807,-0.02440687,0.3869494,0
2.58,0.02731786,0.02781405,-0.2246691,-0.2805237,-0.02666807,-0.02184838,0.3528486,0
2.59,0.02324829,0.0234009,-0.1713767,-0.3535342,-0.03153062,-0.02079982,0.3434633,0
2.6,0.02313442,0.01706093,-0.169245,-0.5036414,-0.02180576,-0.02275518,0.3506809,0
2.61,0.02085864,0.01694162,-0.2217381,-0.4225181,-0.03153062,-0.01870595,0.3599715,0
2.62,0.01763531,0.0123593,-0.2105467,-0.5916663,-0.03153062,-0.02120534,0.4344897,0
2.63,0.0166497,0.008031737,-0.218807,-0.657628,-0.01694322,-0.02201235,0.4474351,0
2.64,0.01535807,0.009381298,-0.2736983,-0.4864215,-0.02666807,-0.01489337,0.4588707,0
2.65,0.01307952,0.006197754,-0.3155329,-0.5824842,-0.03153062,-0.0160404,0.5006866,0
2.66,0.009505448,0.002234077,-0.3459096,-0.6431867,-0.04125524,-0.0190703,0.462466,0
2.67,0.003088098,-0.003826755,-0.3016768,-0.817255,-0.02180576,-0.025616,0.474099,0
2.68,-0.00055434,-0.005656649,-0.1982894,-0.6712762,-0.02666807,-0.01890219,0.4788802,0
2.69,0.0003065234,-0.01051706,-0.2102802,-0.7469696,-0.02666807,-0.01764619,0.5531207,0
