0,-0.001070973
0.01,-0.001282223
0.02,-0.001210988
0.03,-0.006961063
0.04,-8.715558e-05
0.05,-0.001489229
0.06,-0.0004198457
0.07,0.002444522
0.08,0.004100617
0.09,0.003884215
0.1,0.005060186
0.11,0.009569726
0.12,0.008888904
0.13,0.007235123
0.14,0.009150269
0.15,0.00835616
0.16,0.01295241
0.17,0.0155458
0.18,0.01284877
0.19,0.01436274
0.2,0.01680277
0.21,0.01333233
0.22,0.01228409
0.23,0.01871511
0.24,0.01533275
0.25,0.01815727
0.26,0.02423422
0.27,0.02307383
0.28,0.01970615
0.29,0.0228015
0.3,0.02255119
0.31,0.02136174
0.32,0.02913895
0.33,0.0250355
0.34,0.01979567
0.35,0.02008464
0.36,0.01695209
0.37,0.01493295
0.38,0.02031623
0.39,0.01972056
0.4,0.01816441
0.41,0.01467149
0.42,0.01468691
0.43,0.01343074
0.44,0.008255383
0.45,0.003098719
0.46,-0.0006480446
0.47,-0.004845764
0.48,-0.007519719
0.49,-0.008532186
0.5,-0.009640398
0.51,-0.01382975
0.52,-0.01363395
0.53,-0.01515624
0.54,-0.02233535
0.55,-0.01487699
0.56,-0.01285793
0.57,-0.009777889
0.58,-0.007186431
0.59,0.00107032
0.6,0.005434014
0.61,0.009969832
0.62,0.01364882
0.63,0.01102167
0.64,0.01256322
0.65,0.01262006
0.66,0.01001186
0.67,0.00591971
0.68,0.005034407
0.69,-0.001420299
0.7,-0.002442294
0.71,0.001583615
0.72,0.002268839
0.73,0.001088153
0.74,0.003179799
0.75,0.002395737
0.76,-0.0003531799
0.77,0.001938447
0.78,0.003604399
0.79,0.00295693
0.8,0.003451256
0.81,0.003803671
0.82,0.006551233
0.83,0.004143996
0.84,0.004161051
0.85,0.004767545
0.86,0.007435319
0.87,0.01161225
0.88,0.01243868
0.89,0.01445015
0.9,0.0138814
0.91,0.01324543
0.92,0.01681616
0.93,0.0170422
0.94,0.01683899
0.95,0.02016834
0.96,0.0188982
0.97,0.02192856
0.98,0.02242296
0.99,0.02434303
1,0.02436353
1.01,0.02377179
1.02,0.02438433
1.03,0.02567309
1.04,0.02391985
1.05,0.02109507
1.06,0.01977434
1.07,0.01764943
1.08,0.01491619
1.09,0.01194187
1.1,0.01246243
1.11,0.0163814
1.12,0.01028436
1.13,0.007891153
1.14,0.009956659
1.15,0.006839157
1.16,0.007341965
1.17,0.003615996
1.18,0.007493938
1.19,0.009972801
1.2,0.01000248
1.21,0.009903977
1.22,0.006984648
1.23,0.004544453
1.24,0.004588987
1.25,0.004335853
1.26,0.002226299
1.27,0.00626435
1.28,0.004124114
1.29,0.005325086
1.3,0.008180637
1.31,0.004163276
1.32,0.001253371
1.33,-0.0009968306
1.34,-0.001654804
1.35,0.0003998658
1.36,0.003385563
1.37,0.00274578
1.38,-0.0008170768
1.39,0.002636164
1.4,0.0006056181
1.41,-0.003203511
1.42,-0.003599896
1.43,-0.005740388
1.44,-0.009504318
1.45,-0.01020168
1.46,-0.00859437
1.47,-0.0111638
1.48,-0.007792871
1.49,-0.004446362
1.5,-0.006122272
1.51,-0.004339945
1.52,-0.003056275
1.53,-0.001961939
1.54,-0.001151234
1.55,0.002418963
1.56,0.00208283
1.57,0.003487337
1.58,0.006077737
1.59,0.005335745
1.6,0.002675736
1.61,0.0008175037
1.62,0.001078427
1.63,0.001797728
1.64,0.005284088
1.65,-0.0007761752
1.66,0.001969319
1.67,0.005199065
1.68,0.00776592
1.69,0.008408365
1.7,0.01156415
1.71,0.01040252
1.72,0.01520514
1.73,0.01699758
1.74,0.01721857
1.75,0.01148415
1.76,0.01354207
1.77,0.011727
1.78,0.005253125
1.79,0.004853945
1.8,0.001327256
1.81,-0.000652331
1.82,-0.0003038888
1.83,-0.0003906232
1.84,-0.001890748
1.85,0.0001393682
1.86,-0.004494935
1.87,-0.001217913
1.88,0.00182716
1.89,0.005587182
1.9,0.00362948
1.91,0.00130098
1.92,-0.003400428
1.93,-0.004408216
1.94,-0.002300387
1.95,0.003453149
1.96,0.009274705
1.97,0.01254605
1.98,0.01021313
1.99,0.01306644
2,0.01114244
2.01,0.007878026
2.02,0.0142852
2.03,0.0134673
2.04,0.0138159
2.05,0.01484713
2.06,0.01710251
2.07,0.01647404
2.08,0.01618206
2.09,0.01953215
2.1,0.01588306
2.11,0.01469885
2.12,0.01569073
2.13,0.01595013
2.14,0.01906458
2.15,0.01905864
2.16,0.02207549
2.17,0.0224602
2.18,0.01633841
2.19,0.01632528
2.2,0.01698354
2.21,0.01805169
2.22,0.01699614
2.23,0.01946243
2.24,0.01888793
2.25,0.01144941
2.26,0.01328292
2.27,0.01458353
2.28,0.01191959
2.29,0.01544535
2.3,0.01473873
2.31,0.00982147
2.32,0.008417889
2.33,0.008621885
2.34,0.004746911
2.35,0.002645836
2.36,0.0008971359
2.37,-0.0006630574
2.38,0.0009275581
2.39,0.004752909
2.4,0.006485792
2.41,0.004628733
2.42,0.004374516
2.43,0.0007375702
2.44,-0.003773328
2.45,-0.004094164
2.46,-0.007763978
2.47,-0.008068828
2.48,-0.0102034
2.49,-0.01437239
2.5,-0.01083342
2.51,-0.01062387
2.52,-0.01236903
2.53,-0.008431909
2.54,-0.007870994
2.55,-0.00633086
2.56,-0.002571577
2.57,-0.007254193
2.58,-0.01072265
2.59,-0.007269577
2.6,-0.006024384
2.61,-0.003118347
2.62,-0.001552212
2.63,-0.004599208
2.64,-0.003836239
2.65,0.0002792463
2.66,-0.001259213
2.67,-0.00472546
2.68,-0.0008832181
2.69,-0.001940937
2.7,-0.005452006
2.71,0.001105476
2.72,-0.002973233
2.73,-0.007758589
2.74,-0.007641295
2.75,-0.005701151
2.76,-0.007889541
2.77,-0.006627749
2.78,-0.001592258
2.79,-0.0005165808
2.8,0.0009494853
2.81,0.0002336849
2.82,-0.002969011
2.83,-0.0007375897
2.84,0.001856184
2.85,0.002404543
2.86,0.002365066
2.87,0.002305793
2.88,0.001171169
2.89,0.005696491
2.9,0.002566183
2.91,-0.001018202
2.92,0.001280423
2.93,-0.00284794
2.94,-0.00598883
2.95,-0.004811348
2.96,-0.007063586
2.97,-0.005382698
2.98,-0.001929509
2.99,-0.004960153
3,-0.002818109
3.01,-0.006212158
3.02,-0.009425664
3.03,-0.01040361
3.04,-0.01035506
3.05,-0.01060413
3.06,-0.009114007
3.07,-0.008955949
3.08,-0.01133782
3.09,-0.01132226
3.1,-0.00599556
3.11,-0.008771925
3.12,-0.01635206
3.13,-0.0148346
3.14,-0.01423056
3.15,-0.01603747
3.16,-0.01596791
3.17,-0.01435632
3.18,-0.01770324
3.19,-0.01557561
3.2,-0.01068666
3.21,-0.01199383
3.22,-0.01217358
3.23,-0.01517104
3.24,-0.01170245
3.25,-0.0128645
3.26,-0.01697569
3.27,-0.01459789
3.28,-0.01596756
3.29,-0.01458994
3.3,-0.01539094
3.31,-0.01462173
3.32,-0.01853952
3.33,-0.0193727
3.34,-0.02032416
3.35,-0.01658935
3.36,-0.01353608
3.37,-0.01110889
3.38,-0.007063132
3.39,-0.003461818
3.4,-0.005020024
3.41,-0.002848726
3.42,-0.003428791
3.43,-0.007512935
3.44,-0.005286122
3.45,-0.003844024
3.46,-0.001319032
3.47,0.001167779
3.48,0.004785101
3.49,0.00130239
3.5,0.0009999035
3.51,0.003370904
3.52,0.002858224
3.53,0.001514801
3.54,-0.0002120135
3.55,-0.002863162
3.56,-0.004982282
3.57,-0.006216721
3.58,-0.0073927
3.59,-0.007582355
3.6,-0.007322297
3.61,-0.009610144
3.62,-0.008844846
3.63,-0.01009219
3.64,-0.00863321
3.65,-0.009459067
3.66,-0.01043514
3.67,-0.01182555
3.68,-0.008048689
3.69,-0.005508594
3.7,-0.005014511
3.71,-0.004111458
3.72,-0.001133791
3.73,-0.0009189575
3.74,-0.0003101577
3.75,-0.002517335
3.76,-0.005806678
3.77,1.413338
3.78,1.739676
3.79,3.527238
3.8,6.22597
3.81,8.958303
3.82,11.11774
3.83,13.32884
3.84,15.39049
3.85,17.14502
3.86,19.00008
3.87,20.655
3.88,21.94184
3.89,23.34314
3.9,24.62094
3.91,25.39439
3.92,26.21301
3.93,26.93706
3.94,27.21469
3.95,27.39111
3.96,27.40673
3.97,27.13767
3.98,26.78817
3.99,26.19328
4,25.33283
4.01,24.47465
4.02,23.35392
4.03,21.99705
4.04,20.63429
4.05,19.09734
4.06,17.36597
4.07,15.61086
4.08,13.72797
4.09,11.74814
4.1,9.759145
4.11,7.6694
4.12,5.548182
4.13,3.457957
4.14,1.321204
4.15,-0.8149232
4.16,-2.883875
4.17,-4.91395
4.18,-6.914967
4.19,-8.839509
4.2,-10.6702
4.21,-12.41165
4.22,-14.05709
4.23,-15.58061
4.24,-16.98355
4.25,-18.26376
4.26,-19.40355
4.27,-20.39079
4.28,-21.22841
4.29,-21.92063
4.3,-22.45089
4.31,-22.79699
4.32,-22.98924
4.33,-23.00773
4.34,-22.85915
4.35,-22.56389
4.36,-22.11738
4.37,-21.50999
4.38,-20.75858
4.39,-19.87984
4.4,-18.85723
4.41,-17.69572
4.42,-16.43712
4.43,-15.07254
4.44,-13.5985
4.45,-12.04183
4.46,-10.43354
4.47,-8.756855
4.48,-7.027576
4.49,-5.275903
4.5,-3.512046
4.51,-1.720018
4.52,0.0491237
4.53,1.798268
4.54,3.528198
4.55,5.211949
4.56,6.841314
4.57,8.42462
4.58,9.922428
4.59,11.32605
4.6,12.64342
4.61,13.86155
4.62,14.96439
4.63,15.94989
4.64,16.81171
4.65,17.55808
4.66,18.16166
4.67,18.63217
4.68,18.96303
4.69,19.16107
4.7,19.21703
4.71,19.13568
4.72,18.90705
4.73,18.54726
4.74,18.05472
4.75,17.44202
4.76,16.71347
4.77,15.87319
4.78,14.93347
4.79,13.89707
4.8,12.7754
4.81,11.5836
4.82,10.31139
4.83,8.973805
4.84,7.60359
4.85,6.206203
4.86,4.772596
4.87,3.318103
4.88,1.866952
4.89,0.4128325
4.9,-1.027302
4.91,-2.437483
4.92,-3.815053
4.93,-5.153054
4.94,-6.434129
4.95,-7.653428
4.96,-8.811193
4.97,-9.881043
4.98,-10.86866
4.99,-11.77487
5,-12.58941
5.01,-13.30638
5.02,-13.91201
5.03,-14.40594
5.04,-14.78734
5.05,-15.06634
5.06,-15.2282
5.07,-15.2773
5.08,-15.21583
5.09,-15.04205
5.1,-14.76917
5.11,-14.40078
5.12,-13.91708
5.13,-13.33633
5.14,-12.67284
5.15,-11.92849
5.16,-11.10107
5.17,-10.21169
5.18,-9.250328
5.19,-8.237694
5.2,-7.178607
5.21,-6.074205
5.22,-4.939172
5.23,-3.791594
5.24,-2.630891
5.25,-1.464073
5.26,-0.2936575
5.27,0.8698999
5.28,2.010566
5.29,3.126491
5.3,4.204103
5.31,5.243098
5.32,6.23454
5.33,7.169757
5.34,8.034772
5.35,8.843191
5.36,9.579528
5.37,10.22548
5.38,10.79406
5.39,11.29647
5.4,11.69978
5.41,12.00821
5.42,12.22266
5.43,12.34812
5.44,12.37833
5.45,12.3188
5.46,12.17389
5.47,11.94233
5.48,11.62437
5.49,11.2293
5.5,10.75954
5.51,10.21933
5.52,9.604274
5.53,8.933953
5.54,8.214978
5.55,7.445313
5.56,6.634354
5.57,5.793599
5.58,4.918945
5.59,4.026103
5.6,3.122705
5.61,2.205263
5.62,1.285386
5.63,0.3751245
5.64,-0.5299361
5.65,-1.410307
5.66,-2.26782
5.67,-3.095385
5.68,-3.89816
5.69,-4.6589
5.7,-5.368454
5.71,-6.032928
5.72,-6.629148
5.73,-7.167857
5.74,-7.640955
5.75,-8.048531
5.76,-8.392911
5.77,-8.670893
5.78,-8.872288
5.79,-9.009421
5.8,-9.072603
5.81,-9.058201
5.82,-8.98548
5.83,-8.843999
5.84,-8.639399
5.85,-8.372951
5.86,-8.047688
5.87,-7.676279
5.88,-7.245704
5.89,-6.7619
5.9,-6.24113
5.91,-5.683456
5.92,-5.09763
5.93,-4.488792
5.94,-3.85359
5.95,-3.196365
5.96,-2.518846
5.97,-1.832817
5.98,-1.152787
5.99,-0.4651498
6,0.2135984
6.01,0.8729673
6.02,1.522439
6.03,2.149279
6.04,2.754221
6.05,3.332286
6.06,3.87741
6.07,4.380994
6.08,4.84452
6.09,5.268823
6.1,5.640006
6.11,5.972373
6.12,6.247268
6.13,6.466767
6.14,6.639268
6.15,6.753921
6.16,6.816545
6.17,6.828676
6.18,6.785818
6.19,6.69069
6.2,6.557092
6.21,6.368536
6.22,6.13278
6.23,5.86335
6.24,5.558145
6.25,5.220807
6.26,4.853093
6.27,4.457914
6.28,4.034213
6.29,3.588944
6.3,3.127211
6.31,2.649254
6.32,2.166583
6.33,1.674664
6.34,1.186525
6.35,0.7055511
6.36,0.222562
6.37,-0.2518695
6.38,-0.7116228
6.39,-1.155993
6.4,-1.583472
6.41,-1.985449
6.42,-2.366999
6.43,-2.716663
6.44,-3.030015
6.45,-3.305679
6.46,-3.554321
6.47,-3.767325
6.48,-3.937243
6.49,-4.078896
6.5,-4.18152
6.51,-4.243686
6.52,-4.263336
6.53,-4.241566
6.54,-4.190134
6.55,-4.109151
6.56,-3.999509
6.57,-3.861139
6.58,-3.697184
6.59,-3.514296
6.6,-3.302255
6.61,-3.067788
6.62,-2.817319
6.63,-2.55018
6.64,-2.267467
6.65,-1.973432
6.66,-1.670754
6.67,-1.364482
6.68,-1.055623
6.69,-0.7385278
6.7,-0.4333495
6.71,-0.1334352
6.72,0.1676375
6.73,0.4662899
6.74,0.7519525
6.75,1.020689
6.76,1.280341
6.77,1.52429
6.78,1.746488
6.79,1.948395
6.8,2.132585
6.81,2.288698
6.82,2.429036
6.83,2.542633
6.84,2.636012
6.85,2.697688
6.86,2.739527
6.87,2.747951
6.88,2.730869
6.89,2.699228
6.9,2.648935
6.91,2.587347
6.92,2.506761
6.93,2.4114
6.94,2.297098
6.95,2.168136
6.96,2.036961
6.97,1.893332
6.98,1.736773
6.99,1.57752
7,1.415959
7.01,1.24528
7.02,1.07444
7.03,0.9025705
7.04,0.7317288
7.05,0.5664943
7.06,0.4015402
7.07,0.243148
7.08,0.08989568
7.09,-0.05728709
7.1,-0.1981921
7.11,-0.3272003
7.12,-0.4455873
7.13,-0.5537577
7.14,-0.6500937
7.15,-0.7312622
7.16,-0.8048767
7.17,-0.8608338
7.18,-0.904848
7.19,-0.9319422
7.2,-0.9490872
7.21,-0.9538087
7.22,-0.9401171
7.23,-0.9196346
7.24,-0.897496
7.25,-0.867022
7.26,-0.8325486
7.27,-0.7927834
7.28,-0.7520725
7.29,-0.7055793
7.3,-0.6576609
7.31,-0.6084713
7.32,-0.555116
7.33,-0.5040733
7.34,-0.4503002
7.35,-0.3967313
7.36,-0.3438648
7.37,-0.291674
7.38,-0.2326093
7.39,-0.1810092
7.4,-0.1324954
7.41,-0.08266456
7.42,-0.03604591
7.43,0.007056284
7.44,0.04994538
7.45,0.0815083
7.46,0.1142287
7.47,0.1494788
7.48,0.1766614
7.49,0.1914065
7.5,0.2079955
7.51,0.2149791
7.52,0.2205797
7.53,0.2260373
7.54,0.2196838
7.55,0.2103756
7.56,0.2120318
7.57,0.2089903
7.58,0.2015266
7.59,0.2008347
7.6,0.2025327
7.61,0.2053098
7.62,0.2053615
7.63,0.2083946
7.64,0.2084332
7.65,0.2115674
